bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,threshold_n_samples,use_parent_threshold,parent_with_threshold,score_metric,score_value,parent_score_value,gain_value,threshold_source_bucket,is_weak,fold
L1_Contract=month_to_month|L2_tenure=new,L2,L1_Contract=month_to_month,225,88,0.5066666666666667,0.5909090909090909,0.3,0.0,0.4431818181818182,0.7719298245614036,0.7096774193548387,0.8461538461538461,0.29545454545454547,0.7045454545454546,88,False,,f1_regret_bnd,0.18102073365231267,-0.025220139986452866,0.20624087363876553,L1_Contract=month_to_month|L2_tenure=new,False,5
L1_Contract=month_to_month|L2_tenure=short_term,L2,L1_Contract=month_to_month,108,55,0.23148148148148148,0.34545454545454546,0.2,0.1,0.5818181818181818,0.6086956521739131,0.5185185185185185,0.7368421052631579,0.509090909090909,0.4909090909090909,55,True,,f1_regret_bnd,-0.22766798418972323,-0.025220139986452866,-0.20244784420327036,ROOT,True,5
L1_Contract=one_year|L2_tenure=long_term,L2,L1_Contract=one_year,83,92,0.04819277108433735,0.10869565217391304,0.2,0.1,0.5163043478260869,0.0,0.0,0.0,0.11956521739130435,0.0,92,True,,f1_regret_bnd,-0.5760869565217391,-0.17692307692307696,-0.3991638795986622,ROOT,True,5
L1_Contract=one_year|L2_tenure=mid_term,L2,L1_Contract=one_year,94,69,0.1276595744680851,0.043478260869565216,0.3,0.1,0.15942028985507245,0.36363636363636365,0.25,0.6666666666666666,0.11594202898550725,0.11594202898550725,69,False,,f1_regret_bnd,0.14624505928853757,-0.17692307692307696,0.32316813621161455,L1_Contract=one_year|L2_tenure=mid_term,False,5
L1_Contract=one_year|L2_tenure=new,L2,L1_Contract=one_year,74,28,0.13513513513513514,0.03571428571428571,0.4,0.3,0.017857142857142856,1.0,1.0,1.0,0.03571428571428571,0.03571428571428571,28,False,,f1_regret_bnd,0.9642857142857142,-0.17692307692307696,1.1412087912087912,L1_Contract=one_year|L2_tenure=new,False,5
L1_Contract=one_year|L2_tenure=short_term,L2,L1_Contract=one_year,107,45,0.08411214953271028,0.06666666666666667,0.5,0.2,0.2222222222222222,0.4,0.5,0.3333333333333333,0.13333333333333333,0.044444444444444446,45,False,,f1_regret_bnd,0.11111111111111115,-0.17692307692307696,0.2880341880341881,L1_Contract=one_year|L2_tenure=short_term,False,5
L1_Contract=two_year|L2_tenure=long_term,L2,L1_Contract=two_year,111,94,0.04504504504504504,0.010638297872340425,0.6,0.5,0.05319148936170213,0.0,0.0,0.0,0.0,0.0,94,False,,f1_regret_bnd,-0.05319148936170213,-0.14,0.08680851063829789,L1_Contract=two_year|L2_tenure=long_term,False,5
L1_Contract=two_year|L2_tenure=mid_term,L2,L1_Contract=two_year,109,79,0.06422018348623854,0.05063291139240506,0.2,0.1,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,79,True,,f1_regret_bnd,-0.25316455696202533,-0.14,-0.11316455696202532,ROOT,True,5
L1_Contract=two_year|L2_tenure=short_term,L2,L1_Contract=two_year,55,12,0.0,0.0,0.2,0.1,,,,,,,0,True,,f1_regret_bnd,,-0.14,,ROOT,True,5
L1_Contract=two_year|L2_tenure=others,L2,L1_Contract=two_year,42,17,0.0,0.0,0.2,0.1,,,,,,,0,True,,f1_regret_bnd,,-0.14,,ROOT,True,5
L1_Contract=month_to_month|L2_tenure=long_term|L3_InternetService=fiber,L3,L1_Contract=month_to_month|L2_tenure=long_term,52,19,0.2692307692307692,0.2631578947368421,0.2,0.1,,,,,,,0,True,,f1_regret_bnd,,-0.44500295683027796,,ROOT,True,5
L1_Contract=month_to_month|L2_tenure=long_term|L3_InternetService=others,L3,L1_Contract=month_to_month|L2_tenure=long_term,8,5,0.0,0.2,0.2,0.1,,,,,,,0,True,,f1_regret_bnd,,-0.44500295683027796,,ROOT,True,5
L1_Contract=month_to_month|L2_tenure=mid_term|L3_InternetService=dsl,L3,L1_Contract=month_to_month|L2_tenure=mid_term,152,63,0.18421052631578946,0.14285714285714285,0.3,0.1,0.5317460317460317,0.380952380952381,0.3333333333333333,0.4444444444444444,0.5238095238095238,0.19047619047619047,63,True,L1_Contract=month_to_month|L2_tenure=mid_term,f1_regret_bnd,-0.4126984126984127,0.03829787234042559,-0.45099628503883826,L1_Contract=month_to_month|L2_tenure=mid_term,True,5
L1_Contract=month_to_month|L2_tenure=mid_term|L3_InternetService=fiber,L3,L1_Contract=month_to_month|L2_tenure=mid_term,376,191,0.3829787234042553,0.387434554973822,0.3,0.1,0.5837696335078534,0.6082474226804123,0.49166666666666664,0.7972972972972973,0.3717277486910995,0.6282722513089005,191,True,L1_Contract=month_to_month|L2_tenure=mid_term,f1_regret_bnd,-0.1613860851729908,0.03829787234042559,-0.1996839575134164,L1_Contract=month_to_month|L2_tenure=mid_term,True,5
L1_Contract=month_to_month|L2_tenure=mid_term|L3_InternetService=others,L3,L1_Contract=month_to_month|L2_tenure=mid_term,39,10,0.05128205128205128,0.0,0.3,0.1,,,,,,,0,True,L1_Contract=month_to_month|L2_tenure=mid_term,f1_regret_bnd,,0.03829787234042559,,L1_Contract=month_to_month|L2_tenure=mid_term,True,5
L1_Contract=month_to_month|L2_tenure=new|L3_InternetService=OTHER,L3,L1_Contract=month_to_month|L2_tenure=new,208,93,0.22115384615384615,0.27956989247311825,0.3,0.0,0.7043010752688172,0.35000000000000003,0.5,0.2692307692307692,0.8494623655913979,0.15053763440860216,93,True,L1_Contract=month_to_month|L2_tenure=new,f1_regret_bnd,-0.7790322580645161,0.18102073365231267,-0.9600529917168288,L1_Contract=month_to_month|L2_tenure=new,True,5
L1_Contract=month_to_month|L2_tenure=new|L3_InternetService=dsl,L3,L1_Contract=month_to_month|L2_tenure=new,394,154,0.41624365482233505,0.43506493506493504,0.3,0.0,0.5909090909090909,0.5898617511520738,0.4266666666666667,0.9552238805970149,0.025974025974025976,0.974025974025974,154,True,L1_Contract=month_to_month|L2_tenure=new,f1_regret_bnd,-0.014034352744030084,0.18102073365231267,-0.19505508639634275,L1_Contract=month_to_month|L2_tenure=new,True,5
L1_Contract=month_to_month|L2_tenure=new|L3_InternetService=fiber,L3,L1_Contract=month_to_month|L2_tenure=new,533,203,0.7054409005628518,0.6847290640394089,0.1,0.0,0.31527093596059114,0.8128654970760235,0.6847290640394089,1.0,0.0,1.0,203,False,,f1_regret_bnd,0.4975945611154324,0.18102073365231267,0.3165738274631197,L1_Contract=month_to_month|L2_tenure=new|L3_InternetService=fiber,False,5
L1_Contract=month_to_month|L2_tenure=short_term|L3_InternetService=OTHER,L3,L1_Contract=month_to_month|L2_tenure=short_term,40,20,0.1,0.1,0.2,0.1,,,,,,,0,True,,f1_regret_bnd,,-0.22766798418972323,,ROOT,True,5
L1_Contract=month_to_month|L2_tenure=short_term|L3_InternetService=dsl,L3,L1_Contract=month_to_month|L2_tenure=short_term,121,62,0.2727272727272727,0.25806451612903225,0.2,0.1,0.6209677419354839,0.4324324324324324,0.38095238095238093,0.5,0.5645161290322581,0.3387096774193548,62,True,,f1_regret_bnd,-0.47079337401918053,-0.22766798418972323,-0.2431253898294573,ROOT,True,5
L1_Contract=month_to_month|L2_tenure=short_term|L3_InternetService=fiber,L3,L1_Contract=month_to_month|L2_tenure=short_term,222,119,0.509009009009009,0.5462184873949579,0.1,0.0,0.46638655462184875,0.6994535519125683,0.5423728813559322,0.9846153846153847,0.008403361344537815,0.9915966386554622,119,False,,f1_regret_bnd,0.22886531661845064,-0.22766798418972323,0.4565333008081739,L1_Contract=month_to_month|L2_tenure=short_term|L3_InternetService=fiber,False,5
L1_Contract=one_year|L2_tenure=long_term|L3_InternetService=dsl,L3,L1_Contract=one_year|L2_tenure=long_term,49,22,0.061224489795918366,0.045454545454545456,0.2,0.1,,,,,,,0,True,,f1_regret_bnd,,-0.5760869565217391,,ROOT,True,5
L1_Contract=one_year|L2_tenure=long_term|L3_InternetService=fiber,L3,L1_Contract=one_year|L2_tenure=long_term,100,62,0.16,0.14516129032258066,0.2,0.1,0.6451612903225806,0.0,0.0,0.0,1.0,0.0,62,True,,f1_regret_bnd,-1.1451612903225805,-0.5760869565217391,-0.5690743338008414,ROOT,True,5
L1_Contract=one_year|L2_tenure=long_term|L3_InternetService=others,L3,L1_Contract=one_year|L2_tenure=long_term,14,8,0.0,0.0,0.2,0.1,,,,,,,0,True,,f1_regret_bnd,,-0.5760869565217391,,ROOT,True,5
L1_Contract=one_year|L2_tenure=mid_term|L3_InternetService=OTHER,L3,L1_Contract=one_year|L2_tenure=mid_term,91,38,0.03296703296703297,0.0,0.3,0.1,,,,,,,0,True,L1_Contract=one_year|L2_tenure=mid_term,f1_regret_bnd,,0.14624505928853757,,L1_Contract=one_year|L2_tenure=mid_term,True,5
L1_Contract=one_year|L2_tenure=mid_term|L3_InternetService=dsl,L3,L1_Contract=one_year|L2_tenure=mid_term,204,80,0.06372549019607843,0.1,0.3,0.1,0.4875,0.0,0.0,0.0,0.175,0.0,80,True,L1_Contract=one_year|L2_tenure=mid_term,f1_regret_bnd,-0.575,0.14624505928853757,-0.7212450592885375,L1_Contract=one_year|L2_tenure=mid_term,True,5
L1_Contract=one_year|L2_tenure=mid_term|L3_InternetService=fiber,L3,L1_Contract=one_year|L2_tenure=mid_term,180,77,0.22777777777777777,0.15584415584415584,0.3,0.1,0.6558441558441559,0.0,0.0,0.0,1.0,0.0,77,True,L1_Contract=one_year|L2_tenure=mid_term,f1_regret_bnd,-1.155844155844156,0.14624505928853757,-1.3020892151326935,L1_Contract=one_year|L2_tenure=mid_term,True,5
L1_Contract=one_year|L2_tenure=new|L3_InternetService=OTHER,L3,L1_Contract=one_year|L2_tenure=new,46,15,0.06521739130434782,0.0,0.4,0.3,,,,,,,0,True,L1_Contract=one_year|L2_tenure=new,f1_regret_bnd,,0.9642857142857142,,L1_Contract=one_year|L2_tenure=new,True,5
L1_Contract=one_year|L2_tenure=new|L3_InternetService=others,L3,L1_Contract=one_year|L2_tenure=new,28,13,0.25,0.07692307692307693,0.4,0.3,,,,,,,0,True,L1_Contract=one_year|L2_tenure=new,f1_regret_bnd,,0.9642857142857142,,L1_Contract=one_year|L2_tenure=new,True,5
L1_Contract=one_year|L2_tenure=short_term|L3_InternetService=OTHER,L3,L1_Contract=one_year|L2_tenure=short_term,51,18,0.0,0.0,0.5,0.2,,,,,,,0,True,L1_Contract=one_year|L2_tenure=short_term,f1_regret_bnd,,0.11111111111111115,,L1_Contract=one_year|L2_tenure=short_term,True,5
L1_Contract=one_year|L2_tenure=short_term|L3_InternetService=dsl,L3,L1_Contract=one_year|L2_tenure=short_term,45,18,0.15555555555555556,0.05555555555555555,0.5,0.2,,,,,,,0,True,L1_Contract=one_year|L2_tenure=short_term,f1_regret_bnd,,0.11111111111111115,,L1_Contract=one_year|L2_tenure=short_term,True,5
L1_Contract=one_year|L2_tenure=short_term|L3_InternetService=others,L3,L1_Contract=one_year|L2_tenure=short_term,11,9,0.18181818181818182,0.2222222222222222,0.5,0.2,,,,,,,0,True,L1_Contract=one_year|L2_tenure=short_term,f1_regret_bnd,,0.11111111111111115,,L1_Contract=one_year|L2_tenure=short_term,True,5
L1_Contract=two_year|L2_tenure=long_term|L3_InternetService=OTHER,L3,L1_Contract=two_year|L2_tenure=long_term,139,59,0.0,0.0,0.6,0.5,,,,,,,0,True,L1_Contract=two_year|L2_tenure=long_term,f1_regret_bnd,,-0.05319148936170213,,L1_Contract=two_year|L2_tenure=long_term,True,5
L1_Contract=two_year|L2_tenure=long_term|L3_InternetService=dsl,L3,L1_Contract=two_year|L2_tenure=long_term,234,90,0.02564102564102564,0.022222222222222223,0.6,0.5,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,90,True,L1_Contract=two_year|L2_tenure=long_term,f1_regret_bnd,-0.1111111111111111,-0.05319148936170213,-0.05791962174940898,L1_Contract=two_year|L2_tenure=long_term,True,5
L1_Contract=two_year|L2_tenure=long_term|L3_InternetService=fiber,L3,L1_Contract=two_year|L2_tenure=long_term,191,85,0.04712041884816754,0.058823529411764705,0.6,0.5,0.2529411764705882,0.22222222222222224,0.25,0.2,0.058823529411764705,0.047058823529411764,85,True,L1_Contract=two_year|L2_tenure=long_term,f1_regret_bnd,-0.06013071895424834,-0.05319148936170213,-0.006939229592546212,L1_Contract=two_year|L2_tenure=long_term,True,5
L1_Contract=two_year|L2_tenure=mid_term|L3_InternetService=OTHER,L3,L1_Contract=two_year|L2_tenure=mid_term,162,62,0.030864197530864196,0.0,0.2,0.1,,,,,,,0,True,,f1_regret_bnd,,-0.25316455696202533,,ROOT,True,5
L1_Contract=two_year|L2_tenure=mid_term|L3_InternetService=dsl,L3,L1_Contract=two_year|L2_tenure=mid_term,99,45,0.010101010101010102,0.022222222222222223,0.2,0.1,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,45,False,,f1_regret_bnd,-0.1111111111111111,-0.25316455696202533,0.14205344585091423,L1_Contract=two_year|L2_tenure=mid_term|L3_InternetService=dsl,False,5
L1_Contract=two_year|L2_tenure=mid_term|L3_InternetService=fiber,L3,L1_Contract=two_year|L2_tenure=mid_term,58,22,0.10344827586206896,0.13636363636363635,0.2,0.1,,,,,,,0,True,,f1_regret_bnd,,-0.25316455696202533,,ROOT,True,5
