bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,use_parent_threshold,threshold_n_samples,n_all,pos_rate_all,BAC_val,AUC_val,score_metric,score_value,parent_score_value,gain_value,is_weak,threshold_source_bucket,parent_with_threshold,n_test,pos_rate_test,BND_ratio_test,POS_Coverage_test,regret_test,fold,pos_rate
L1_Contract=one_year|L2_tenure=mid_term,L2,L1_Contract=one_year,89,79,0.11235955056179775,0.05063291139240506,0.9,0.2,0.21518987341772153,0.0,0.0,0.0,0.12658227848101267,0.0,False,79,678,0.11651917404129794,0.44666666666666666,0.8,f1_regret_bnd,-0.2784810126582279,-0.3924825174825175,0.11400150482428961,False,L1_Contract=one_year|L2_tenure=mid_term,,,,,,,3,0.11651917404129794
L1_Contract=month_to_month|L2_tenure=short_term,L2,L1_Contract=month_to_month,114,81,0.2543859649122807,0.2839506172839506,0.2,0.1,0.6234567901234568,0.5283018867924527,0.4666666666666667,0.6086956521739131,0.6296296296296297,0.37037037037037035,True,81,581,0.36660929432013767,0.30434782608695654,0.6446776611694153,f1_regret_bnd,-0.4099697181458189,-0.10177053491757854,-0.30819918322824036,True,ROOT,,,,,,,3,0.36660929432013767
L1_Contract=month_to_month|L2_tenure=mid_term|L3_InternetService=fiber,L3,L1_Contract=month_to_month|L2_tenure=mid_term,405,152,0.4024691358024691,0.45394736842105265,0.1,0.0,0.5460526315789473,0.6267281105990783,0.4594594594594595,0.9855072463768116,0.02631578947368421,0.9736842105263158,False,152,557,0.41651705565529623,0.4927536231884058,0.6189977300506373,f1_regret_bnd,0.06751758428328884,-0.2509977827050997,0.31851536698838856,False,L1_Contract=month_to_month|L2_tenure=mid_term|L3_InternetService=fiber,,138.0,0.35507246376811596,0.0,0.9347826086956522,0.6413043478260869,3,0.41651705565529623
L1_Contract=month_to_month|L2_tenure=new|L3_InternetService=dsl,L3,L1_Contract=month_to_month|L2_tenure=new,379,171,0.44327176781002636,0.391812865497076,0.2,0.0,0.5935672514619883,0.5870646766169154,0.44029850746268656,0.8805970149253731,0.21637426900584794,0.783625730994152,True,171,550,0.42727272727272725,0.44029850746268656,0.6623134328358209,f1_regret_bnd,-0.11468970934799685,0.11181583274606534,-0.2265055420940622,True,L1_Contract=month_to_month|L2_tenure=new,L1_Contract=month_to_month|L2_tenure=new,140.0,0.4142857142857143,0.0,0.8642857142857143,0.6178571428571429,3,0.42727272727272725
L1_Contract=two_year|L2_tenure=mid_term,L2,L1_Contract=two_year,105,73,0.0761904761904762,0.0547945205479452,0.2,0.1,0.273972602739726,0.0,0.0,0.0,0.0,0.0,True,73,438,0.03424657534246575,0.5,0.5471014492753623,f1_regret_bnd,-0.273972602739726,-0.11340206185567009,-0.16057054088405592,True,ROOT,,,,,,,3,0.03424657534246575
L1_Contract=month_to_month|L2_tenure=short_term|L3_InternetService=fiber,L3,L1_Contract=month_to_month|L2_tenure=short_term,229,107,0.49344978165938863,0.4392523364485981,0.3,0.0,0.5607476635514018,0.6307692307692309,0.4939759036144578,0.8723404255319149,0.22429906542056074,0.7757009345794392,False,107,336,0.47619047619047616,0.43617021276595747,0.6365248226950355,f1_regret_bnd,-0.04212796549245133,-0.4099697181458189,0.36784175265336755,False,L1_Contract=month_to_month|L2_tenure=short_term|L3_InternetService=fiber,,89.0,0.6179775280898876,0.0,0.797752808988764,0.5280898876404494,3,0.47619047619047616
L1_Contract=month_to_month|L2_tenure=new|L3_InternetService=OTHER,L3,L1_Contract=month_to_month|L2_tenure=new,215,103,0.2,0.2621359223300971,0.2,0.0,0.6699029126213593,0.43333333333333324,0.3939393939393939,0.48148148148148145,0.6796116504854369,0.32038834951456313,True,103,318,0.22012578616352202,0.24074074074074073,0.6140350877192982,f1_regret_bnd,-0.5763754045307445,0.11181583274606534,-0.6881912372768099,True,L1_Contract=month_to_month|L2_tenure=new,L1_Contract=month_to_month|L2_tenure=new,70.0,0.2571428571428571,0.0,0.35714285714285715,0.65,3,0.22012578616352202
L1_Contract=two_year|L2_tenure=long_term|L3_InternetService=dsl,L3,L1_Contract=two_year|L2_tenure=long_term,215,100,0.013953488372093023,0.03,0.4,0.1,0.13,0.0,0.0,0.0,0.04,0.0,False,100,315,0.01904761904761905,0.4845360824742268,0.697594501718213,f1_regret_bnd,-0.15,-0.22821576763485477,0.07821576763485477,False,L1_Contract=two_year|L2_tenure=long_term|L3_InternetService=dsl,,87.0,0.04597701149425287,0.0,0.0,0.22988505747126436,3,0.01904761904761905
L1_Contract=one_year|L2_tenure=mid_term|L3_InternetService=dsl,L3,L1_Contract=one_year|L2_tenure=mid_term,199,98,0.08040201005025126,0.1326530612244898,0.9,0.2,0.6326530612244898,0.0,0.0,0.0,1.0,0.0,True,98,297,0.09764309764309764,0.0,0.5665158371040724,f1_regret_bnd,-1.1326530612244898,-0.2784810126582279,-0.8541720485662619,True,L1_Contract=one_year|L2_tenure=mid_term,L1_Contract=one_year|L2_tenure=mid_term,66.0,0.030303030303030304,0.0,0.0,0.1893939393939394,3,0.09764309764309764
L1_Contract=two_year|L2_tenure=long_term|L3_InternetService=fiber,L3,L1_Contract=two_year|L2_tenure=long_term,183,80,0.04918032786885246,0.1,0.2,0.1,0.5,0.0,0.0,0.0,0.0,0.0,True,80,263,0.06463878326996197,0.5,0.4131944444444445,f1_regret_bnd,-0.5,-0.22821576763485477,-0.27178423236514526,True,ROOT,,73.0,0.0547945205479452,0.0,0.0410958904109589,0.3082191780821918,3,0.06463878326996197
