model,Precision_mean,Precision_std,Recall_mean,Recall_std,F1_mean,F1_std,BAC_mean,BAC_std,AUC_mean,AUC_std,MCC_mean,MCC_std,Kappa_mean,Kappa_std,BND_ratio_mean,BND_ratio_std,POS_Coverage_mean,POS_Coverage_std,Regret_mean,Regret_std
BTTWD,0.6207409565186299,0.002160135991319263,0.9956101781304951,0.000548014668970568,0.7647032127320258,0.0016064605061781958,0.6251564404165989,0.0034008425781831583,0.8820390641782329,0.0033037963297801146,0.38754135595188,0.0059893067529864005,0.26857160950610115,0.007108805437812409,0.00017004515750580694,0.00015122073670274962,0.8830102526973495,0.0031192761176590915,0.3471007409442886,0.0031473797800529862
LogReg,0.6205500812745328,0.0017952772557989576,0.9946616203306068,0.000556180671518042,0.7642786046456078,0.0012968829717966185,0.6247362155707089,0.002810120049994935,0.8813646778614583,0.002903661128026342,0.3854302253683458,0.004797938652253036,0.26763673194386717,0.005865926053221264,0.0,0.0,,,0.34958458447837304,0.0022985039020597935
RandomForest,0.6207343894274067,0.0019426400270042726,0.9956542990217372,0.0005246690075809563,0.7647112110176163,0.0014444285945015617,0.6251514738351929,0.0030577812547160866,0.8823621327108404,0.0028712048906094478,0.38759608540400875,0.005386507461985406,0.2685637702563136,0.006391832905763532,0.0,0.0,,,0.3469246248792466,0.002748993895849576
KNN,0.7539335406659697,0.022079690710742134,0.7040717933079066,0.04732793042991124,0.7264929019798403,0.014963925768587441,0.7096710317890884,0.0048804760632036965,0.7566122712268896,0.011038029582402721,0.41947422522226907,0.008815257147980584,0.4163476688220592,0.007879101664924091,0.0,0.0,,,0.9426472384643555,0.1067191424343667
XGBoost,0.6207204021907191,0.0019161659649658976,0.9956322385761162,0.0005105749644143807,0.7646941827823751,0.0014347461002839088,0.6251269300988689,0.0030208071685680284,0.8823908144491643,0.002860989467725546,0.38751973855602273,0.005369955886871934,0.26851124222006284,0.006316447781886984,0.0,0.0,,,0.34699750011084446,0.002785670534154253
