model,Precision_mean,Precision_std,Recall_mean,Recall_std,F1_mean,F1_std,BAC_mean,BAC_std,AUC_mean,AUC_std,MCC_mean,MCC_std,Kappa_mean,Kappa_std,BND_ratio_mean,BND_ratio_std,POS_Coverage_mean,POS_Coverage_std,Regret_mean,Regret_std
BTTWD,0.3298239144385403,0.022081991131889314,0.15127239659887995,0.013409091263701371,0.20723394554790092,0.015528563838758138,0.5563129035222797,0.006285413235731318,0.6761019424247959,0.00525542290496343,0.16087487942367504,0.016216223036100288,0.14744356120239294,0.015364061483149234,0.020576600441530944,0.001815136040754213,0.009394087255682512,0.0012722992078690876,0.32706405496103724,0.0014770345954943768
LogReg,0.42043859760887853,0.03745801976446109,0.03513219342474928,0.0054778214119681696,0.06476757355764011,0.009518401736695081,0.5145243619989522,0.0025333420721953027,0.669471226569096,0.007330191252048419,0.09496884185623923,0.012730969607661381,0.04842032801927536,0.008141245023291029,0.0,0.0,,,0.32843976942467074,0.001570970905215084
RandomForest,0.496364925295499,0.043043313470243,0.03301901346431739,0.0028229999725734142,0.06190382581527596,0.005218619980645704,0.5143968868517586,0.0015021959156817177,0.6513292314785509,0.007329671140666943,0.10559558263568476,0.010970235657266557,0.04863898057690343,0.005056054540531905,0.0,0.0,,,0.3274964065148237,0.0011480338822209691
KNN,0.23497648501709034,0.012184197022882462,0.06938472534901173,0.004072377276188371,0.10709261685967311,0.005736005105354281,0.5204902317568086,0.0019640194175060332,0.5679141757468124,0.009117012132710404,0.07228765993332233,0.006815965841337901,0.059215731472271084,0.005598448856488186,0.0,0.0,,,0.3368020706515846,0.001686242683111309
XGBoost,0.48681092133220816,0.01742608220789986,0.04076750795393231,0.0034241251588132426,0.07519342035705433,0.005810182774481825,0.5176793756084915,0.0015139276423155996,0.6785754177346605,0.0056132960874732876,0.11561945083071953,0.006081917012918955,0.05896319544449755,0.004754661657812743,0.0,0.0,,,0.3259536702020192,0.0008471961520926278
