bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,threshold_n_samples,use_parent_threshold,parent_with_threshold,score_metric,score_value,parent_score_value,gain_value,threshold_source_bucket,is_weak,fold
L1_ever_delay=no_delay|L2_max_delay_bin=none|L3_LIMIT_BAL=mid_limit,L3,L1_ever_delay=no_delay|L2_max_delay_bin=none,3583,1574,0.11331286631314541,0.11372299872935197,0.5,0.2,0.32512706480304954,0.0,0.0,0.0,0.1181702668360864,0.0,1574,False,,f1_regret_bnd,-0.38421219822109276,-0.3990539969889472,0.014841798767854464,L1_ever_delay=no_delay|L2_max_delay_bin=none|L3_LIMIT_BAL=mid_limit,False,1
ROOT,L1,,3360,1439,0.225,0.2126476719944406,0.4,0.2,0.3728283530229326,0.5025295109612141,0.519163763066202,0.4869281045751634,0.18971507991660877,0.19944405837387075,1439,False,,f1_regret_bnd,0.034843617979977135,-0.4001388888888889,0.434982506868866,ROOT,False,2
L1_ever_delay=has_delay,L1,ROOT,1218,519,0.43103448275862066,0.44701348747591524,0.4,0.2,0.5028901734104047,0.6236162361623616,0.5451612903225806,0.728448275862069,0.3699421965317919,0.5973025048169557,519,True,,f1_regret_bnd,-0.06424503551393898,0.034843617979977135,-0.09908865349391612,ROOT,True,2
L1_ever_delay=no_delay,L1,ROOT,2225,957,0.12134831460674157,0.1044932079414838,0.4,0.2,0.30381400208986414,0.0,0.0,0.0,0.02089864158829676,0.0,957,True,,f1_regret_bnd,-0.31426332288401254,0.034843617979977135,-0.3491069408639897,ROOT,True,2
L1_ever_delay=has_delay|L2_max_delay_bin=medium,L2,L1_ever_delay=has_delay,234,221,0.6581196581196581,0.6108597285067874,0.1,0.0,0.3891402714932127,0.7584269662921349,0.6108597285067874,1.0,0.0,1.0,221,False,,f1_regret_bnd,0.36928669479892223,-0.06424503551393898,0.4335317303128612,L1_ever_delay=has_delay|L2_max_delay_bin=medium,False,2
L1_ever_delay=has_delay|L2_max_delay_bin=mild,L2,L1_ever_delay=has_delay,1001,428,0.3866133866133866,0.4182242990654206,0.4,0.2,0.4941588785046729,0.6037735849056604,0.5224489795918368,0.7150837988826816,0.3177570093457944,0.572429906542056,428,False,,f1_regret_bnd,-0.049263798271909714,-0.06424503551393898,0.014981237242029266,L1_ever_delay=has_delay|L2_max_delay_bin=mild,False,2
L1_ever_delay=has_delay|L2_max_delay_bin=others,L2,L1_ever_delay=has_delay,105,46,0.6095238095238096,0.6739130434782609,0.4,0.2,0.29635761589403975,0.8240740740740741,0.7355371900826446,0.9368421052631579,0.11258278145695365,0.8013245033112583,151,True,,f1_regret_bnd,,-0.06424503551393898,,ROOT,True,2
L1_ever_delay=no_delay|L2_max_delay_bin=none,L2,L1_ever_delay=no_delay,2224,956,0.1223021582733813,0.1108786610878661,0.4,0.3,0.3172071129707113,0.018691588785046728,1.0,0.009433962264150943,0.015690376569037656,0.0010460251046025104,956,False,,f1_regret_bnd,-0.30636071247018337,-0.31426332288401254,0.00790261041382917,L1_ever_delay=no_delay|L2_max_delay_bin=none,False,2
L1_ever_delay=has_delay|L2_max_delay_bin=medium|L3_LIMIT_BAL=low_limit,L3,L1_ever_delay=has_delay|L2_max_delay_bin=medium,406,157,0.6182266009852216,0.5923566878980892,0.1,0.0,0.40445859872611467,0.7469879518072289,0.5961538461538461,1.0,0.006369426751592357,0.9936305732484076,157,True,L1_ever_delay=has_delay|L2_max_delay_bin=medium,f1_regret_bnd,0.33934463970531803,0.36928669479892223,-0.029942055093604203,L1_ever_delay=has_delay|L2_max_delay_bin=medium,True,2
L1_ever_delay=has_delay|L2_max_delay_bin=medium|L3_LIMIT_BAL=others,L3,L1_ever_delay=has_delay|L2_max_delay_bin=medium,153,64,0.6862745098039216,0.65625,0.1,0.0,0.27880184331797236,0.848297213622291,0.7784090909090909,0.9319727891156463,0.12442396313364056,0.8110599078341014,217,True,L1_ever_delay=has_delay|L2_max_delay_bin=medium,f1_regret_bnd,,0.36928669479892223,,L1_ever_delay=has_delay|L2_max_delay_bin=medium,True,2
