bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,use_parent_threshold,threshold_n_samples,n_all,pos_rate_all,BAC_val,AUC_val,cost_source,score_metric,score_value,parent_score_value,gain_value,is_weak,threshold_source_bucket,use_gain_weak_backoff,threshold_data_source,parent_with_threshold
ROOT,L1,,1779,753,0.15682967959527824,0.17397078353253653,0.4,0.1,0.21713147410358566,0.7279693486590039,0.7307692307692307,0.7251908396946565,0.12616201859229748,0.17264276228419656,False,753,12330,0.15474452554744525,0.7749748410691932,0.9408090130335534,global_default,f1_regret_bnd,,,,False,ROOT,False,val,
L1_VisitorType=returning,L1,ROOT,1473,633,0.14188730482009504,0.13428120063191154,0.4,0.2,0.2037914691943128,0.6666666666666667,0.651685393258427,0.6823529411764706,0.0631911532385466,0.1406003159557662,False,633,10551,0.1393232868922377,0.785519536281666,0.9268570201803349,global_default,f1_regret_bnd,,,,False,L1_VisitorType=returning,False,val,
L1_VisitorType=returning|L2_Month=high_season,L2,L1_VisitorType=returning,535,240,0.18691588785046728,0.19583333333333333,0.3,0.1,0.325,0.5882352941176471,0.5454545454545454,0.6382978723404256,0.2,0.22916666666666666,False,240,3887,0.19475173655775663,0.6637085216624408,0.8495204497850293,global_default,f1_regret_bnd,,,,False,L1_VisitorType=returning|L2_Month=high_season,False,val,
L1_VisitorType=returning|L2_Month=mid_season,L2,L1_VisitorType=returning,533,221,0.10694183864915573,0.12217194570135746,0.5,0.1,0.19457013574660634,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.11764705882352941,0.12217194570135746,False,221,3784,0.10227272727272728,0.7560137457044673,0.9362352042764414,global_default,f1_regret_bnd,,,,False,L1_VisitorType=returning|L2_Month=mid_season,False,val,
L1_VisitorType=returning|L2_Month=low_season,L2,L1_VisitorType=returning,369,153,0.11382113821138211,0.13725490196078433,0.3,0.1,0.15359477124183007,0.7727272727272727,0.7391304347826086,0.8095238095238095,0.058823529411764705,0.1503267973856209,False,153,2623,0.11589782691574534,0.8517316017316017,0.9556277056277056,global_default,f1_regret_bnd,,,,False,L1_VisitorType=returning|L2_Month=low_season,False,val,
L1_VisitorType=returning|L2_Month=high_season|L3_Region=region_1_2,L3,L1_VisitorType=returning|L2_Month=high_season,1325,597,0.2188679245283019,0.21273031825795644,0.4,0.1,0.37269681742043553,0.5984251968503937,0.5984251968503937,0.5984251968503937,0.23283082077051925,0.21273031825795644,False,597,1922,0.2169614984391259,0.6332551516166862,0.8499413637125147,global_default,f1_regret_bnd,,,,False,L1_VisitorType=returning|L2_Month=high_season|L3_Region=region_1_2,False,val,
L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,L3,L1_VisitorType=returning|L2_Month=mid_season,1218,531,0.09523809523809523,0.10734463276836158,0.3,0.1,0.160075329566855,0.6518518518518518,0.5641025641025641,0.7719298245614035,0.064030131826742,0.14689265536723164,False,531,1749,0.0989136649514008,0.8205640683988452,0.9489969649863055,global_default,f1_regret_bnd,,,,False,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_1_2,False,val,
L1_VisitorType=new,L1,ROOT,252,109,0.2698412698412698,0.29357798165137616,0.4,0.3,0.3119266055045872,0.8275862068965517,0.9230769230769231,0.75,0.0,0.23853211009174313,False,109,1694,0.24911452184179456,0.862012987012987,0.9090909090909092,global_default,f1_regret_bnd,,,,False,L1_VisitorType=new,False,val,
L1_VisitorType=returning|L2_Month=low_season|L3_Region=region_1_2,L3,L1_VisitorType=returning|L2_Month=low_season,904,396,0.1261061946902655,0.09343434343434344,0.2,0.1,0.10732323232323232,0.6896551724137931,0.6,0.8108108108108109,0.03282828282828283,0.12626262626262627,False,396,1300,0.11615384615384615,0.8650154332605586,0.9589701121734548,global_default,f1_regret_bnd,,,,False,L1_VisitorType=returning|L2_Month=low_season|L3_Region=region_1_2,False,val,
L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,L3,L1_VisitorType=returning|L2_Month=mid_season,837,327,0.0967741935483871,0.11314984709480122,0.2,0.1,0.1743119266055046,0.6236559139784947,0.5178571428571429,0.7837837837837838,0.04281345565749235,0.1712538226299694,False,327,1164,0.1013745704467354,0.8263746505125815,0.9440820130475303,global_default,f1_regret_bnd,,,,False,L1_VisitorType=returning|L2_Month=mid_season|L3_Region=region_3_4,False,val,
