bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,use_parent_threshold,threshold_n_samples,n_all,pos_rate_all,BAC_val,AUC_val,cost_source,score_metric,score_value,parent_score_value,gain_value,is_weak,threshold_source_bucket,parent_with_threshold,n_test,pos_rate_test,BND_ratio_test,POS_Coverage_test,regret_test,fold,pos_rate
L1_group=C|L2_x1=b3|L3_x2=b4,L3,L1_group=C|L2_x1=b3,707,529,0.1966053748231966,0.14933837429111532,0.4,0.2,0.3393194706994329,0.2745098039215686,0.6086956521739131,0.17721518987341772,0.30434782608695654,0.043478260869565216,True,529,1794,0.1705685618729097,0.44638537271448664,0.7710548523206752,global_default,f1_regret_bnd,-0.2169835798213426,0.2595432692307692,-0.4765268490521118,True,L1_group=C|L2_x1=b3,L1_group=C|L2_x1=b3,,,,,,2,0.1705685618729097
L1_group=A|L2_x1=b4|L3_x2=b4,L3,L1_group=A|L2_x1=b4,699,538,0.21316165951359084,0.2100371747211896,0.4,0.2,0.3299256505576208,0.5177664974619289,0.6071428571428571,0.45132743362831856,0.19888475836431227,0.15613382899628253,True,538,1761,0.1896649630891539,0.6056637168141593,0.825257678292556,global_default,f1_regret_bnd,0.088398467722152,0.12212301587301583,-0.03372454815086383,True,L1_group=A,L1_group=A,,,,,,2,0.1896649630891539
L1_group=A|L2_x1=b3|L3_x2=b4,L3,L1_group=A|L2_x1=b3,658,542,0.13221884498480244,0.13653136531365315,0.3,0.1,0.3007380073800738,0.43795620437956206,0.47619047619047616,0.40540540540540543,0.2140221402214022,0.11623616236162361,False,542,1761,0.1408290743895514,0.5691556941556941,0.7762185262185262,global_default,f1_regret_bnd,0.030207126888787184,-0.09092526690391457,0.12113239379270176,False,L1_group=A|L2_x1=b3|L3_x2=b4,,,,,,,2,0.1408290743895514
L1_group=B|L2_x1=b5|L3_x2=b3,L3,L1_group=B|L2_x1=b5,400,542,0.32,0.33025830258302585,0.4,0.2,0.4188191881918819,0.6140845070422535,0.6193181818181818,0.6089385474860335,0.24907749077490776,0.3247232472324723,True,542,1760,0.30113636363636365,0.5909706511534851,0.8045154439263124,global_default,f1_regret_bnd,0.07072657346291769,0.449627796324009,-0.3789012228610913,True,L1_group=B|L2_x1=b5,L1_group=B|L2_x1=b5,,,,,,2,0.30113636363636365
L1_group=D|L2_x1=b2|L3_x2=b4,L3,L1_group=D|L2_x1=b2,664,531,0.22740963855421686,0.24293785310734464,0.4,0.3,0.4086629001883239,0.4705882352941177,0.7586206896551724,0.34108527131782945,0.2184557438794727,0.10922787193973635,True,531,1744,0.22075688073394495,0.5635774615295615,0.8079177754637665,global_default,f1_regret_bnd,-0.04730253683394256,-0.0347075941901237,-0.012594942643818857,True,L1_group=D,L1_group=D,,,,,,2,0.22075688073394495
L1_group=C|L2_x1=b4|L3_x2=b4,L3,L1_group=C|L2_x1=b4,667,513,0.23088455772113944,0.1968810916179337,0.4,0.3,0.40058479532163743,0.40740740740740744,0.5409836065573771,0.32673267326732675,0.2573099415204678,0.1189083820662768,True,513,1738,0.21691599539700807,0.5140944919734692,0.7610064404498703,global_default,f1_regret_bnd,-0.1218323586744639,0.24571909175077222,-0.3675514504252361,True,L1_group=C|L2_x1=b4,L1_group=C|L2_x1=b4,,,,,,2,0.21691599539700807
L1_group=C|L2_x1=b2|L3_x2=b4,L3,L1_group=C|L2_x1=b2,685,522,0.15474452554744525,0.1685823754789272,0.4,0.2,0.2883141762452107,0.5490196078431372,0.6461538461538462,0.4772727272727273,0.1896551724137931,0.12452107279693486,False,522,1733,0.15868436237738026,0.625733137829912,0.8508326351068287,global_default,f1_regret_bnd,0.16587784539102993,-0.0659763023893459,0.23185414778037583,False,L1_group=C|L2_x1=b2|L3_x2=b4,,,,,,,2,0.15868436237738026
L1_group=B|L2_x1=b3|L3_x2=b4,L3,L1_group=B|L2_x1=b3,643,543,0.27060653188180406,0.26519337016574585,0.2,0.1,0.425414364640884,0.5760869565217391,0.4732142857142857,0.7361111111111112,0.19889502762430938,0.4125230202578269,False,543,1732,0.2540415704387991,0.6124164578111947,0.7889341409078251,global_default,f1_regret_bnd,0.05122507806870044,0.019844986274826504,0.03138009179387394,False,L1_group=B|L2_x1=b3|L3_x2=b4,,,,,,,2,0.2540415704387991
L1_group=B|L2_x1=b4|L3_x2=b4,L3,L1_group=B|L2_x1=b4,658,527,0.3252279635258359,0.3605313092979127,0.4,0.2,0.3747628083491461,0.695214105793451,0.6666666666666666,0.7263157894736842,0.21821631878557876,0.3927893738140417,True,527,1728,0.33622685185185186,0.6406059659534593,0.8432453537404342,global_default,f1_regret_bnd,0.2113431380515155,0.2804362863777855,-0.06909314832627,True,L1_group=B|L2_x1=b4,L1_group=B|L2_x1=b4,,,,,,2,0.33622685185185186
L1_group=B|L2_x1=b2|L3_x2=b4,L3,L1_group=B|L2_x1=b2,653,527,0.14854517611026033,0.14041745730550284,0.4,0.3,0.2703984819734345,0.515625,0.6111111111111112,0.44594594594594594,0.051233396584440226,0.10246679316888045,False,527,1703,0.13857897827363477,0.6766153570789333,0.8355110076964382,global_default,f1_regret_bnd,0.21960981973434537,0.038814127049421186,0.18079569268492418,False,L1_group=B|L2_x1=b2|L3_x2=b4,,,,,,,2,0.13857897827363477
L1_group=A|L2_x1=b5|L3_x2=b3,L3,L1_group=A|L2_x1=b5,640,491,0.2,0.18737270875763748,0.4,0.2,0.34012219959266804,0.5146198830409356,0.5569620253164557,0.4782608695652174,0.0835030549898167,0.16089613034623218,True,491,1670,0.17904191616766468,0.660183066361556,0.8104772801569141,global_default,f1_regret_bnd,0.13274615595335926,0.2760890020479328,-0.14334284609457354,True,L1_group=A|L2_x1=b5,L1_group=A|L2_x1=b5,,,,,,2,0.17904191616766468
L1_group=A|L2_x1=b2|L3_x2=b4,L3,L1_group=A|L2_x1=b2,405,499,0.044444444444444446,0.06412825651302605,0.4,0.2,0.19238476953907815,0.0,0.0,0.0,0.0,0.0,True,499,1661,0.057796508127633955,0.5,0.6492906852248395,global_default,f1_regret_bnd,-0.19238476953907815,-0.12497303361090736,-0.06741173592817079,True,L1_group=A,L1_group=A,,,,,,2,0.057796508127633955
L1_group=D|L2_x1=b5|L3_x2=b3,L3,L1_group=D|L2_x1=b5,630,505,0.5412698412698412,0.5465346534653466,0.5,0.2,0.3455445544554455,0.7779527559055119,0.6880222841225627,0.894927536231884,0.12079207920792079,0.7108910891089109,True,505,1642,0.5414129110840439,0.6177694449718372,0.7958515283842794,global_default,f1_regret_bnd,0.372012161846106,0.5165196495322482,-0.14450748768614213,True,L1_group=D|L2_x1=b5,L1_group=D|L2_x1=b5,,,,,,2,0.5414129110840439
L1_group=C|L2_x1=b4|L3_x2=b1,L3,L1_group=C|L2_x1=b4,362,455,0.7430939226519337,0.7758241758241758,0.2,0.0,0.22087912087912087,0.8802017654476672,0.7931818181818182,0.9886685552407932,0.03296703296703297,0.967032967032967,False,455,1561,0.7488789237668162,0.4943342776203966,0.7981169805032494,global_default,f1_regret_bnd,0.6428391280850297,0.24571909175077222,0.3971200363342575,False,L1_group=C|L2_x1=b4|L3_x2=b1,,,,,,,2,0.7488789237668162
L1_group=A|L2_x1=b4|L3_x2=b1,L3,L1_group=A|L2_x1=b4,609,437,0.03776683087027915,0.036613272311212815,0.4,0.2,0.10983981693363844,0.0,0.0,0.0,0.0,0.0,True,437,1534,0.035202086049543675,0.5,0.5642814726840855,global_default,f1_regret_bnd,-0.10983981693363844,0.12212301587301583,-0.23196283280665425,True,L1_group=A,L1_group=A,,,,,,2,0.035202086049543675
L1_group=C|L2_x1=b3|L3_x2=b1,L3,L1_group=C|L2_x1=b3,334,501,0.5688622754491018,0.5528942115768463,0.4,0.1,0.3872255489021956,0.7702060221870047,0.6864406779661016,0.8772563176895307,0.23353293413173654,0.7065868263473054,False,501,1527,0.518664047151277,0.4988960159876225,0.7846022434244456,global_default,f1_regret_bnd,0.26621400621894087,0.2595432692307692,0.006670736988171666,False,L1_group=C|L2_x1=b3|L3_x2=b1,,,,,,,2,0.518664047151277
L1_group=B|L2_x1=b4|L3_x2=b5,L3,L1_group=B|L2_x1=b4,213,447,0.6431924882629108,0.6465324384787472,0.3,0.1,0.3087248322147651,0.8245877061469267,0.7275132275132276,0.9515570934256056,0.12527964205816555,0.8456375838926175,False,447,1521,0.6377383300460223,0.516917787219132,0.7685383907844597,global_default,f1_regret_bnd,0.4532230529030788,0.2804362863777855,0.1727867665252933,False,L1_group=B|L2_x1=b4|L3_x2=b5,,,,,,,2,0.6377383300460223
L1_group=D|L2_x1=b4|L3_x2=b5,L3,L1_group=D|L2_x1=b4,213,452,0.1596244131455399,0.11061946902654868,0.2,0.1,0.25663716814159293,0.4,0.4222222222222222,0.38,0.2411504424778761,0.09955752212389381,True,452,1518,0.12714097496706192,0.5506965174129353,0.8355223880597016,global_default,f1_regret_bnd,0.022787610619469045,0.4324195171026158,-0.40963190648314673,True,L1_group=D|L2_x1=b4,L1_group=D|L2_x1=b4,,,,,,2,0.12714097496706192
L1_group=B|L2_x1=b2|L3_x2=b1,L3,L1_group=B|L2_x1=b2,346,480,0.06358381502890173,0.09583333333333334,0.4,0.2,0.25729166666666664,0.14814814814814817,0.5,0.08695652173913043,0.06666666666666667,0.016666666666666666,True,480,1517,0.08371786420566908,0.512372270086155,0.7172410338609497,global_default,f1_regret_bnd,-0.1424768518518518,0.038814127049421186,-0.181290978901273,True,L1_group=B,L1_group=B,,,,,,2,0.08371786420566908
L1_group=B|L2_x1=b4|L3_x2=b1,L3,L1_group=B|L2_x1=b4,356,420,0.033707865168539325,0.05952380952380952,0.4,0.2,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,True,420,1511,0.048312375909993384,0.5,0.5519999999999999,global_default,f1_regret_bnd,-0.17857142857142858,0.2804362863777855,-0.4590077149492141,True,L1_group=B|L2_x1=b4,L1_group=B|L2_x1=b4,,,,,,2,0.048312375909993384
L1_group=A|L2_x1=b4|L3_x2=b5,L3,L1_group=A|L2_x1=b4,213,438,0.3286384976525822,0.3949771689497717,0.4,0.2,0.4269406392694064,0.6611570247933884,0.631578947368421,0.6936416184971098,0.2990867579908676,0.4337899543378995,True,438,1508,0.3740053050397878,0.5487076017013851,0.7887228705420438,global_default,f1_regret_bnd,0.08467300652854826,0.12212301587301583,-0.03745000934446757,True,L1_group=A,L1_group=A,,,,,,2,0.3740053050397878
L1_group=C|L2_x1=b4|L3_x2=b5,L3,L1_group=C|L2_x1=b4,211,440,0.07109004739336493,0.04318181818181818,0.4,0.3,0.12727272727272726,0.0,0.0,0.0,0.006818181818181818,0.0,True,440,1506,0.05112881806108898,0.497624703087886,0.6179522440305039,global_default,f1_regret_bnd,-0.13068181818181818,0.24571909175077222,-0.3764009099325904,True,L1_group=C|L2_x1=b4,L1_group=C|L2_x1=b4,,,,,,2,0.05112881806108898
L1_group=D|L2_x1=b3|L3_x2=b5,L3,L1_group=D|L2_x1=b3,211,434,0.17535545023696683,0.16129032258064516,0.4,0.2,0.3847926267281106,0.38095238095238093,0.42857142857142855,0.34285714285714286,0.06682027649769585,0.12903225806451613,True,434,1496,0.17981283422459893,0.5972527472527472,0.7265306122448979,global_default,f1_regret_bnd,-0.037250384024577594,0.29874974793305104,-0.3360001319576286,True,L1_group=D|L2_x1=b3,L1_group=D|L2_x1=b3,,,,,,2,0.17981283422459893
L1_group=D|L2_x1=b2|L3_x2=b5,L3,L1_group=D|L2_x1=b2,345,459,0.22608695652173913,0.21568627450980393,0.4,0.2,0.4106753812636166,0.5252525252525253,0.5252525252525253,0.5252525252525253,0.17647058823529413,0.21568627450980393,False,459,1492,0.23190348525469168,0.6070707070707071,0.7696689113355779,global_default,f1_regret_bnd,0.02634184987126166,-0.0347075941901237,0.06104944406138536,False,L1_group=D|L2_x1=b2|L3_x2=b5,,,,,,,2,0.23190348525469168
L1_group=B|L2_x1=b3|L3_x2=b1,L3,L1_group=B|L2_x1=b3,201,472,0.04477611940298507,0.048728813559322036,0.4,0.2,0.1461864406779661,0.0,0.0,0.0,0.0,0.0,True,472,1484,0.04514824797843666,0.5,0.47826086956521735,global_default,f1_regret_bnd,-0.1461864406779661,0.019844986274826504,-0.1660314269527926,True,L1_group=B,L1_group=B,,,,,,2,0.04514824797843666
L1_group=C|L2_x1=b2|L3_x2=b1,L3,L1_group=C|L2_x1=b2,352,440,0.23011363636363635,0.2340909090909091,0.3,0.1,0.4193181818181818,0.5486725663716814,0.5040650406504065,0.6019417475728155,0.32045454545454544,0.27954545454545454,False,440,1475,0.21627118644067797,0.5428106363976837,0.7680274264642333,global_default,f1_regret_bnd,-0.03087288817377315,-0.0659763023893459,0.035103414215572754,False,L1_group=C|L2_x1=b2|L3_x2=b1,,,,,,,2,0.21627118644067797
L1_group=C|L2_x1=b3|L3_x2=b5,L3,L1_group=C|L2_x1=b3,209,422,0.11004784688995216,0.0947867298578199,0.4,0.2,0.27014218009478674,0.0888888888888889,0.4,0.05,0.0924170616113744,0.011848341232227487,True,422,1471,0.10333106730115568,0.48180628272251314,0.6019633507853404,global_default,f1_regret_bnd,-0.22746182201158505,0.2595432692307692,-0.48700509124235425,True,L1_group=C|L2_x1=b3,L1_group=C|L2_x1=b3,,,,,,2,0.10333106730115568
L1_group=A|L2_x1=b3|L3_x2=b1,L3,L1_group=A|L2_x1=b3,204,438,0.024509803921568627,0.02968036529680365,0.8,0.7,0.08904109589041095,0.0,0.0,0.0,0.0,0.0,False,438,1467,0.03135650988411725,0.5,0.6320361990950226,global_default,f1_regret_bnd,-0.08904109589041095,-0.09092526690391457,0.0018841710135036188,False,L1_group=A|L2_x1=b3|L3_x2=b1,,,,,,,2,0.03135650988411725
L1_group=C|L2_x1=b2|L3_x2=b5,L3,L1_group=C|L2_x1=b2,204,438,0.1323529411764706,0.1461187214611872,0.4,0.2,0.3995433789954338,0.1111111111111111,0.5,0.0625,0.2899543378995434,0.0182648401826484,True,438,1465,0.15085324232081912,0.39488636363636365,0.6540357620320856,global_default,f1_regret_bnd,-0.4334094368340944,-0.0659763023893459,-0.36743313444474845,True,L1_group=C,L1_group=C,,,,,,2,0.15085324232081912
L1_group=D|L2_x1=b4|L3_x2=b1,L3,L1_group=D|L2_x1=b4,206,430,0.8106796116504854,0.8883720930232558,0.1,0.0,0.11046511627906977,0.9420468557336622,0.8904428904428905,1.0,0.002325581395348837,0.9976744186046511,False,430,1465,0.8484641638225257,0.5,0.7327116055846422,global_default,f1_regret_bnd,0.830418948756918,0.4324195171026158,0.39799943165430224,False,L1_group=D|L2_x1=b4|L3_x2=b1,,,,,,,2,0.8484641638225257
L1_group=B|L2_x1=b3|L3_x2=b5,L3,L1_group=B|L2_x1=b3,202,444,0.400990099009901,0.38963963963963966,0.2,0.1,0.4966216216216216,0.6322580645161291,0.5034246575342466,0.8497109826589595,0.16891891891891891,0.6576576576576577,False,444,1461,0.3921971252566735,0.5484717274918414,0.7344026619456947,global_default,f1_regret_bnd,0.051176983435048035,0.019844986274826504,0.03133199716022153,False,L1_group=B|L2_x1=b3|L3_x2=b5,,,,,,,2,0.3921971252566735
L1_group=B|L2_x1=b2|L3_x2=b5,L3,L1_group=B|L2_x1=b2,208,417,0.20192307692307693,0.12709832134292565,0.5,0.4,0.2997601918465228,0.4,0.53125,0.32075471698113206,0.03357314148681055,0.07673860911270983,False,417,1460,0.15136986301369862,0.6232894464026539,0.717810491395397,global_default,f1_regret_bnd,0.08345323741007193,0.038814127049421186,0.04463911036065075,False,L1_group=B|L2_x1=b2|L3_x2=b5,,,,,,,2,0.15136986301369862
L1_group=D|L2_x1=b2|L3_x2=b1,L3,L1_group=D|L2_x1=b2,523,455,0.3154875717017208,0.3516483516483517,0.3,0.1,0.4076923076923077,0.6685714285714286,0.6157894736842106,0.73125,0.3120879120879121,0.4175824175824176,False,455,1453,0.33860977288368893,0.5605402542372881,0.817521186440678,global_default,f1_regret_bnd,0.10483516483516486,-0.0347075941901237,0.13954275902528857,False,L1_group=D|L2_x1=b2|L3_x2=b1,,,,,,,2,0.33860977288368893
L1_group=A|L2_x1=b3|L3_x2=b5,L3,L1_group=A|L2_x1=b3,202,418,0.18811881188118812,0.16267942583732056,0.4,0.2,0.3624401913875598,0.403225806451613,0.44642857142857145,0.36764705882352944,0.24641148325358853,0.1339712918660287,False,418,1439,0.17859624739402363,0.5266806722689076,0.7527310924369749,global_default,f1_regret_bnd,-0.08242012656274106,-0.09092526690391457,0.008505140341173514,False,L1_group=A|L2_x1=b3|L3_x2=b5,,,,,,,2,0.17859624739402363
L1_group=A|L2_x1=b5|L3_x2=b4,L3,L1_group=A|L2_x1=b5,196,426,0.42857142857142855,0.4225352112676056,0.4,0.2,0.45422535211267606,0.6930693069306931,0.625,0.7777777777777778,0.3028169014084507,0.5258215962441315,True,426,1407,0.4108031272210377,0.5169376693766938,0.7736675700090334,global_default,f1_regret_bnd,0.08743550411379172,0.2760890020479328,-0.18865349793414107,True,L1_group=A|L2_x1=b5,L1_group=A|L2_x1=b5,,,,,,2,0.4108031272210377
L1_group=D|L2_x1=b3|L3_x2=b1,L3,L1_group=D|L2_x1=b3,201,393,0.7114427860696517,0.7175572519083969,0.3,0.0,0.2786259541984733,0.8499210110584519,0.7663817663817664,0.9539007092198581,0.10687022900763359,0.8931297709923665,False,393,1404,0.7264957264957265,0.4769503546099291,0.7767235320426809,global_default,f1_regret_bnd,0.5178599423561618,0.29874974793305104,0.2191101944231108,False,L1_group=D|L2_x1=b3|L3_x2=b1,,,,,,,2,0.7264957264957265
L1_group=A|L2_x1=b2|L3_x2=b5,L3,L1_group=A|L2_x1=b2,390,434,0.07948717948717948,0.08986175115207373,0.5,0.4,0.24769585253456222,0.1702127659574468,0.5,0.10256410256410256,0.016129032258064516,0.018433179723502304,False,434,1395,0.08817204301075268,0.5398896462187601,0.6722492697176241,global_default,f1_regret_bnd,-0.08554760270614767,-0.12497303361090736,0.039425430904759695,False,L1_group=A|L2_x1=b2|L3_x2=b5,,,,,,,2,0.08817204301075268
L1_group=A|L2_x1=b2|L3_x2=b1,L3,L1_group=A|L2_x1=b2,384,388,0.06770833333333333,0.059278350515463915,0.6,0.4,0.16237113402061856,0.16,1.0,0.08695652173913043,0.01288659793814433,0.005154639175257732,False,388,1368,0.056286549707602336,0.5379988088147707,0.6003573555687909,global_default,f1_regret_bnd,-0.008814432989690724,-0.12497303361090736,0.11615860062121663,False,L1_group=A|L2_x1=b2|L3_x2=b1,,,,,,,2,0.056286549707602336
L1_group=C|L2_x1=b5|L3_x2=b4,L3,L1_group=C|L2_x1=b5,371,431,0.11859838274932614,0.16009280742459397,0.4,0.3,0.33874709976798145,0.44897959183673475,0.4230769230769231,0.4782608695652174,0.17633410672853828,0.18097447795823665,True,431,1360,0.14926470588235294,0.5968652414124429,0.7476179037553048,global_default,f1_regret_bnd,0.022065438704484158,0.49144093303235525,-0.46937549432787107,True,L1_group=C|L2_x1=b5,L1_group=C|L2_x1=b5,,,,,,2,0.14926470588235294
L1_group=D|L2_x1=b5|L3_x2=b4,L3,L1_group=D|L2_x1=b5,361,417,0.26869806094182824,0.23980815347721823,0.5,0.2,0.4148681055155875,0.5268292682926828,0.5142857142857142,0.54,0.1750599520383693,0.2517985611510791,True,417,1358,0.27319587628865977,0.6075394321766562,0.7895583596214512,global_default,f1_regret_bnd,0.024431186757910686,0.5165196495322482,-0.4920884627743375,True,L1_group=D|L2_x1=b5,L1_group=D|L2_x1=b5,,,,,,2,0.27319587628865977
L1_group=B|L2_x1=b5|L3_x2=b4,L3,L1_group=B|L2_x1=b5,381,376,0.5616797900262467,0.675531914893617,0.2,0.0,0.30851063829787234,0.8299319727891157,0.7305389221556886,0.9606299212598425,0.11170212765957446,0.8882978723404256,False,376,1325,0.6490566037735849,0.48031496062992124,0.796179166128824,global_default,f1_regret_bnd,0.46557027066145606,0.449627796324009,0.015942474337447055,False,L1_group=B|L2_x1=b5|L3_x2=b4,,,,,,,2,0.6490566037735849
L1_group=C|L2_x1=b1|L3_x2=b2,L3,L1_group=C|L2_x1=b1,362,354,0.10497237569060773,0.09887005649717515,0.4,0.2,0.2966101694915254,0.0,0.0,0.0,0.0,0.0,True,354,1229,0.10414971521562245,0.5,0.6020600089565606,global_default,f1_regret_bnd,-0.2966101694915254,0.09520285087719298,-0.3918130203687184,True,L1_group=C,L1_group=C,,,,,,2,0.10414971521562245
L1_group=A|L2_x1=b1|L3_x2=b2,L3,L1_group=A|L2_x1=b1,346,375,0.04335260115606936,0.034666666666666665,0.5,0.4,0.104,0.0,0.0,0.0,0.0,0.0,False,375,1225,0.044081632653061226,0.5,0.4817254568635784,global_default,f1_regret_bnd,-0.104,-0.18840579710144928,0.08440579710144928,False,L1_group=A|L2_x1=b1|L3_x2=b2,,,,,,,2,0.044081632653061226
L1_group=A|L2_x1=b5|L3_x2=b5,L3,L1_group=A|L2_x1=b5,351,362,0.7720797720797721,0.7016574585635359,0.2,0.1,0.27348066298342544,0.8436974789915966,0.7360703812316716,0.9881889763779528,0.027624309392265192,0.9419889502762431,False,362,1205,0.6995850622406639,0.5403907844852727,0.7880941965587634,global_default,f1_regret_bnd,0.5564046613120386,0.2760890020479328,0.2803156592641058,False,L1_group=A|L2_x1=b5|L3_x2=b5,,,,,,,2,0.6995850622406639
L1_group=D|L2_x1=b1|L3_x2=b2,L3,L1_group=D|L2_x1=b1,337,367,0.23738872403560832,0.22888283378746593,0.4,0.3,0.40599455040871935,0.5341614906832297,0.5584415584415584,0.5119047619047619,0.2016348773841962,0.2098092643051771,True,367,1203,0.2086450540315877,0.5969417802456671,0.7653962645128723,global_default,f1_regret_bnd,0.02734950158241227,0.14753898406860438,-0.12018948248619211,True,L1_group=D,L1_group=D,,,,,,2,0.2086450540315877
L1_group=B|L2_x1=b1|L3_x2=b2,L3,L1_group=B|L2_x1=b1,556,358,0.10611510791366907,0.1005586592178771,0.4,0.3,0.26675977653631283,0.2641509433962264,0.4117647058823529,0.19444444444444445,0.0335195530726257,0.04748603351955307,False,358,1203,0.10889443059019119,0.5677191166321601,0.7090234644582472,global_default,f1_regret_bnd,-0.01936860967639927,-0.04877250409165303,0.02940389441525376,False,L1_group=B|L2_x1=b1|L3_x2=b2,,,,,,,2,0.10889443059019119
L1_group=B|L2_x1=b5|L3_x2=b5,L3,L1_group=B|L2_x1=b5,359,366,0.83008356545961,0.8032786885245902,0.2,0.0,0.20901639344262296,0.8899371069182389,0.827485380116959,0.9625850340136054,0.06557377049180328,0.9344262295081968,False,366,1192,0.8196308724832215,0.4812925170068027,0.7371031746031746,global_default,f1_regret_bnd,0.6481338282297142,0.449627796324009,0.1985060319057052,False,L1_group=B|L2_x1=b5|L3_x2=b5,,,,,,,2,0.8196308724832215
L1_group=C|L2_x1=b5|L3_x2=b1,L3,L1_group=C|L2_x1=b5,538,366,0.9219330855018587,0.9207650273224044,0.1,0.0,0.07923497267759563,0.9587482219061166,0.9207650273224044,1.0,0.0,1.0,False,366,1188,0.9276094276094277,0.5,0.7795968484600431,global_default,f1_regret_bnd,0.879513249228521,0.49144093303235525,0.3880723161961658,False,L1_group=C|L2_x1=b5|L3_x2=b1,,,,,,,2,0.9276094276094277
L1_group=D|L2_x1=b5|L3_x2=b1,L3,L1_group=D|L2_x1=b5,328,355,0.9207317073170732,0.923943661971831,0.4,0.3,0.07323943661971831,0.9618768328445748,0.9265536723163842,1.0,0.0,0.9971830985915493,False,355,1181,0.9280270956816258,0.5185185185185185,0.7198509485094851,global_default,f1_regret_bnd,0.8886373962248565,0.5165196495322482,0.37211774669260833,False,L1_group=D|L2_x1=b5|L3_x2=b1,,,,,,,2,0.9280270956816258
L1_group=D|L2_x1=b5|L3_x2=b5,L3,L1_group=D|L2_x1=b5,348,346,0.12931034482758622,0.08670520231213873,0.5,0.2,0.2023121387283237,0.3846153846153846,0.45454545454545453,0.3333333333333333,0.031791907514450865,0.06358381502890173,True,346,1174,0.11925042589437819,0.6350210970464135,0.7971518987341772,global_default,f1_regret_bnd,0.16640729212983543,0.5165196495322482,-0.35011235740241275,True,L1_group=D|L2_x1=b5,L1_group=D|L2_x1=b5,,,,,,2,0.11925042589437819
L1_group=B|L2_x1=b5|L3_x2=b1,L3,L1_group=B|L2_x1=b5,529,343,0.043478260869565216,0.023323615160349854,0.4,0.2,0.06705539358600583,0.0,0.0,0.0,0.008746355685131196,0.0,True,343,1171,0.036720751494449186,0.49701492537313435,0.710820895522388,global_default,f1_regret_bnd,-0.07142857142857142,0.449627796324009,-0.5210563677525805,True,L1_group=B|L2_x1=b5,L1_group=B|L2_x1=b5,,,,,,2,0.036720751494449186
L1_group=B|L2_x1=b1|L3_x2=b3,L3,L1_group=B|L2_x1=b1,512,361,0.064453125,0.06371191135734072,0.4,0.3,0.1592797783933518,0.3225806451612903,0.625,0.21739130434782608,0.01662049861495845,0.0221606648199446,False,361,1150,0.06521739130434782,0.5968613326472858,0.6627218934911243,global_default,f1_regret_bnd,0.15499061746045928,-0.04877250409165303,0.2037631215521123,False,L1_group=B|L2_x1=b1|L3_x2=b3,,,,,,,2,0.06521739130434782
L1_group=A|L2_x1=b5|L3_x2=b1,L3,L1_group=A|L2_x1=b5,521,334,0.030710172744721688,0.02694610778443114,0.4,0.2,0.08083832335329341,0.0,0.0,0.0,0.0,0.0,True,334,1139,0.029850746268656716,0.5,0.532991452991453,global_default,f1_regret_bnd,-0.08083832335329341,0.2760890020479328,-0.3569273254012262,True,L1_group=A|L2_x1=b5,L1_group=A|L2_x1=b5,,,,,,2,0.029850746268656716
L1_group=C|L2_x1=b1|L3_x2=b3,L3,L1_group=C|L2_x1=b1,501,343,0.13373253493013973,0.15160349854227406,0.4,0.3,0.24927113702623907,0.4946236559139785,0.5609756097560976,0.4423076923076923,0.061224489795918366,0.119533527696793,False,343,1117,0.1486123545210385,0.6747620935765266,0.8455590800951626,global_default,f1_regret_bnd,0.21474027398978024,0.09520285087719298,0.11953742311258726,False,L1_group=C|L2_x1=b1|L3_x2=b3,,,,,,,2,0.1486123545210385
L1_group=C|L2_x1=b5|L3_x2=b5,L3,L1_group=C|L2_x1=b5,503,327,0.039761431411530816,0.045871559633027525,0.4,0.3,0.13761467889908258,0.0,0.0,0.0,0.0,0.0,True,327,1098,0.05191256830601093,0.5,0.675,global_default,f1_regret_bnd,-0.13761467889908258,0.49144093303235525,-0.6290556119314379,True,L1_group=C|L2_x1=b5,L1_group=C|L2_x1=b5,,,,,,2,0.05191256830601093
L1_group=A|L2_x1=b1|L3_x2=b3,L3,L1_group=A|L2_x1=b1,500,323,0.04,0.04643962848297214,0.2,0.1,0.13312693498452013,0.1111111111111111,0.3333333333333333,0.06666666666666667,0.05572755417956656,0.009287925696594427,False,323,1091,0.04032997250229148,0.5073593073593073,0.5854978354978355,global_default,f1_regret_bnd,-0.049879600963192314,-0.18840579710144928,0.13852619613825695,False,L1_group=A|L2_x1=b1|L3_x2=b3,,,,,,,2,0.04032997250229148
L1_group=D|L2_x1=b1|L3_x2=b3,L3,L1_group=D|L2_x1=b1,459,298,0.2178649237472767,0.27181208053691275,0.4,0.3,0.401006711409396,0.6081871345029239,0.5777777777777777,0.6419753086419753,0.28187919463087246,0.30201342281879195,True,298,996,0.25903614457831325,0.5836604653808954,0.808784206633669,global_default,f1_regret_bnd,0.06624082577809173,0.14753898406860438,-0.08129815829051265,True,L1_group=D,L1_group=D,,,,,,2,0.25903614457831325
