bucket_id,parent_id,level,split_name,split_type,split_rule,n_samples_total,n_train,n_val,n_test,is_leaf,is_weak,effective_bucket_id
L1_group=A|L2_x1=b1|L3_x2=b4,L1_group=A|L2_x1=b1,3,L3_x2,numeric_bin,b4,891,626,265,,True,False,L1_group=A|L2_x1=b1|L3_x2=b4
L1_group=A|L2_x1=b1|L3_x2=b5,L1_group=A|L2_x1=b1,3,L3_x2,numeric_bin,b5,729,505,224,,True,False,L1_group=A|L2_x1=b1|L3_x2=b5
L1_group=A|L2_x1=b2|L3_x2=b1,L1_group=A|L2_x1=b2,3,L3_x2,numeric_bin,b1,1408,186,469,,False,True,L1_group=A
L1_group=A|L2_x1=b2|L3_x2=b2,L1_group=A|L2_x1=b2,3,L3_x2,numeric_bin,b2,2417,493,731,,False,True,L1_group=A
L1_group=A|L2_x1=b2|L3_x2=b3,L1_group=A|L2_x1=b2,3,L3_x2,numeric_bin,b3,2170,831,648,,False,True,L1_group=A
L1_group=A|L2_x1=b2|L3_x2=b4,L1_group=A|L2_x1=b2,3,L3_x2,numeric_bin,b4,1676,413,464,,False,False,L1_group=A|L2_x1=b2|L3_x2=b4
L1_group=A|L2_x1=b2|L3_x2=b5,L1_group=A|L2_x1=b2,3,L3_x2,numeric_bin,b5,1420,194,443,,False,True,L1_group=A
L1_group=A|L2_x1=b3|L3_x2=b1,L1_group=A|L2_x1=b3,3,L3_x2,numeric_bin,b1,1466,206,432,,False,False,L1_group=A|L2_x1=b3|L3_x2=b1
L1_group=A|L2_x1=b3|L3_x2=b2,L1_group=A|L2_x1=b3,3,L3_x2,numeric_bin,b2,2471,497,757,,False,True,L1_group=A
L1_group=A|L2_x1=b3|L3_x2=b3,L1_group=A|L2_x1=b3,3,L3_x2,numeric_bin,b3,2160,626,668,,False,False,L1_group=A|L2_x1=b3|L3_x2=b3
L1_group=A|L2_x1=b3|L3_x2=b4,L1_group=A|L2_x1=b3,3,L3_x2,numeric_bin,b4,1753,675,526,,False,False,L1_group=A|L2_x1=b3|L3_x2=b4
L1_group=A|L2_x1=b3|L3_x2=b5,L1_group=A|L2_x1=b3,3,L3_x2,numeric_bin,b5,1446,206,412,,False,False,L1_group=A|L2_x1=b3|L3_x2=b5
L1_group=A|L2_x1=b4|L3_x2=b1,L1_group=A|L2_x1=b4,3,L3_x2,numeric_bin,b1,1574,348,487,,False,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b4|L3_x2=b2,L1_group=A|L2_x1=b4,3,L3_x2,numeric_bin,b2,2488,527,728,,False,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b4|L3_x2=b3,L1_group=A|L2_x1=b4,3,L3_x2,numeric_bin,b3,2239,662,706,,False,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b4|L3_x2=b4,L1_group=A|L2_x1=b4,3,L3_x2,numeric_bin,b4,1797,702,541,,False,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b4|L3_x2=b5,L1_group=A|L2_x1=b4,3,L3_x2,numeric_bin,b5,1521,210,463,,False,True,L1_group=A|L2_x1=b4
L1_group=A|L2_x1=b5|L3_x2=b1,L1_group=A|L2_x1=b5,3,L3_x2,numeric_bin,b1,1106,521,312,,False,True,L1_group=A|L2_x1=b5
L1_group=A|L2_x1=b5|L3_x2=b2,L1_group=A|L2_x1=b5,3,L3_x2,numeric_bin,b2,1920,745,549,,False,True,L1_group=A|L2_x1=b5
L1_group=A|L2_x1=b5|L3_x2=b3,L1_group=A|L2_x1=b5,3,L3_x2,numeric_bin,b3,1647,643,475,,False,True,L1_group=A|L2_x1=b5
L1_group=A|L2_x1=b5|L3_x2=b4,L1_group=A|L2_x1=b5,3,L3_x2,numeric_bin,b4,1398,390,434,,False,True,L1_group=A|L2_x1=b5
L1_group=A|L2_x1=b5|L3_x2=b5,L1_group=A|L2_x1=b5,3,L3_x2,numeric_bin,b5,1182,350,336,,False,False,L1_group=A|L2_x1=b5|L3_x2=b5
L1_group=B|L2_x1=b1|L3_x2=b1,L1_group=B|L2_x1=b1,3,L3_x2,numeric_bin,b1,745,529,216,,True,False,L1_group=B|L2_x1=b1|L3_x2=b1
L1_group=B|L2_x1=b1|L3_x2=b2,L1_group=B|L2_x1=b1,3,L3_x2,numeric_bin,b2,1240,375,365,,False,True,L1_group=B
L1_group=B|L2_x1=b1|L3_x2=b3,L1_group=B|L2_x1=b1,3,L3_x2,numeric_bin,b3,1111,513,313,,False,True,L1_group=B
L1_group=B|L2_x1=b1|L3_x2=b4,L1_group=B|L2_x1=b1,3,L3_x2,numeric_bin,b4,835,582,253,,True,True,L1_group=B
L1_group=B|L2_x1=b1|L3_x2=b5,L1_group=B|L2_x1=b1,3,L3_x2,numeric_bin,b5,766,540,226,,True,True,L1_group=B
L1_group=B|L2_x1=b2|L3_x2=b1,L1_group=B|L2_x1=b2,3,L3_x2,numeric_bin,b1,1514,372,417,,False,False,L1_group=B|L2_x1=b2|L3_x2=b1
L1_group=B|L2_x1=b2|L3_x2=b2,L1_group=B|L2_x1=b2,3,L3_x2,numeric_bin,b2,2397,496,688,,False,False,L1_group=B|L2_x1=b2|L3_x2=b2
L1_group=B|L2_x1=b2|L3_x2=b3,L1_group=B|L2_x1=b2,3,L3_x2,numeric_bin,b3,2194,620,681,,False,True,L1_group=B
L1_group=B|L2_x1=b2|L3_x2=b4,L1_group=B|L2_x1=b2,3,L3_x2,numeric_bin,b4,1729,668,532,,False,False,L1_group=B|L2_x1=b2|L3_x2=b4
L1_group=B|L2_x1=b2|L3_x2=b5,L1_group=B|L2_x1=b2,3,L3_x2,numeric_bin,b5,1447,207,409,,False,False,L1_group=B|L2_x1=b2|L3_x2=b5
L1_group=B|L2_x1=b3|L3_x2=b1,L1_group=B|L2_x1=b3,3,L3_x2,numeric_bin,b1,1445,197,453,,False,True,L1_group=B
L1_group=B|L2_x1=b3|L3_x2=b2,L1_group=B|L2_x1=b3,3,L3_x2,numeric_bin,b2,2384,517,667,,False,True,L1_group=B
L1_group=B|L2_x1=b3|L3_x2=b3,L1_group=B|L2_x1=b3,3,L3_x2,numeric_bin,b3,2130,588,663,,False,True,L1_group=B
L1_group=B|L2_x1=b3|L3_x2=b4,L1_group=B|L2_x1=b3,3,L3_x2,numeric_bin,b4,1719,657,501,,False,True,L1_group=B
L1_group=B|L2_x1=b3|L3_x2=b5,L1_group=B|L2_x1=b3,3,L3_x2,numeric_bin,b5,1464,401,437,,False,False,L1_group=B|L2_x1=b3|L3_x2=b5
L1_group=B|L2_x1=b4|L3_x2=b1,L1_group=B|L2_x1=b4,3,L3_x2,numeric_bin,b1,1530,344,472,,False,True,L1_group=B
L1_group=B|L2_x1=b4|L3_x2=b2,L1_group=B|L2_x1=b4,3,L3_x2,numeric_bin,b2,2382,486,697,,False,True,L1_group=B
L1_group=B|L2_x1=b4|L3_x2=b3,L1_group=B|L2_x1=b4,3,L3_x2,numeric_bin,b3,2267,453,682,,False,True,L1_group=B
L1_group=B|L2_x1=b4|L3_x2=b4,L1_group=B|L2_x1=b4,3,L3_x2,numeric_bin,b4,1765,672,538,,False,True,L1_group=B
L1_group=B|L2_x1=b4|L3_x2=b5,L1_group=B|L2_x1=b4,3,L3_x2,numeric_bin,b5,1483,204,462,,False,False,L1_group=B|L2_x1=b4|L3_x2=b5
L1_group=B|L2_x1=b5|L3_x2=b1,L1_group=B|L2_x1=b5,3,L3_x2,numeric_bin,b1,1201,348,349,,False,True,L1_group=B|L2_x1=b5
L1_group=B|L2_x1=b5|L3_x2=b2,L1_group=B|L2_x1=b5,3,L3_x2,numeric_bin,b2,1931,754,563,,False,True,L1_group=B|L2_x1=b5
L1_group=B|L2_x1=b5|L3_x2=b3,L1_group=B|L2_x1=b5,3,L3_x2,numeric_bin,b3,1777,419,526,,False,True,L1_group=B|L2_x1=b5
L1_group=B|L2_x1=b5|L3_x2=b4,L1_group=B|L2_x1=b5,3,L3_x2,numeric_bin,b4,1367,379,409,,False,True,L1_group=B|L2_x1=b5
L1_group=B|L2_x1=b5|L3_x2=b5,L1_group=B|L2_x1=b5,3,L3_x2,numeric_bin,b5,1153,522,354,,False,False,L1_group=B|L2_x1=b5|L3_x2=b5
L1_group=C|L2_x1=b1|L3_x2=b1,L1_group=C|L2_x1=b1,3,L3_x2,numeric_bin,b1,719,517,202,,True,True,L1_group=C
L1_group=C|L2_x1=b1|L3_x2=b2,L1_group=C|L2_x1=b1,3,L3_x2,numeric_bin,b2,1209,542,365,,False,True,L1_group=C
L1_group=C|L2_x1=b1|L3_x2=b3,L1_group=C|L2_x1=b1,3,L3_x2,numeric_bin,b3,1104,486,357,,False,True,L1_group=C
L1_group=C|L2_x1=b1|L3_x2=b4,L1_group=C|L2_x1=b1,3,L3_x2,numeric_bin,b4,829,257,264,,False,False,L1_group=C|L2_x1=b1|L3_x2=b4
L1_group=C|L2_x1=b1|L3_x2=b5,L1_group=C|L2_x1=b1,3,L3_x2,numeric_bin,b5,691,486,205,,True,False,L1_group=C|L2_x1=b1|L3_x2=b5
L1_group=C|L2_x1=b2|L3_x2=b1,L1_group=C|L2_x1=b2,3,L3_x2,numeric_bin,b1,1489,201,479,,False,False,L1_group=C|L2_x1=b2|L3_x2=b1
L1_group=C|L2_x1=b2|L3_x2=b2,L1_group=C|L2_x1=b2,3,L3_x2,numeric_bin,b2,2400,504,717,,False,True,L1_group=C
L1_group=C|L2_x1=b2|L3_x2=b3,L1_group=C|L2_x1=b2,3,L3_x2,numeric_bin,b3,2199,640,664,,False,False,L1_group=C|L2_x1=b2|L3_x2=b3
L1_group=C|L2_x1=b2|L3_x2=b4,L1_group=C|L2_x1=b2,3,L3_x2,numeric_bin,b4,1750,687,541,,False,False,L1_group=C|L2_x1=b2|L3_x2=b4
L1_group=C|L2_x1=b2|L3_x2=b5,L1_group=C|L2_x1=b2,3,L3_x2,numeric_bin,b5,1513,209,463,,False,True,L1_group=C
L1_group=C|L2_x1=b3|L3_x2=b1,L1_group=C|L2_x1=b3,3,L3_x2,numeric_bin,b1,1492,358,450,,False,False,L1_group=C|L2_x1=b3|L3_x2=b1
L1_group=C|L2_x1=b3|L3_x2=b2,L1_group=C|L2_x1=b3,3,L3_x2,numeric_bin,b2,2586,541,592,,False,True,L1_group=C
L1_group=C|L2_x1=b3|L3_x2=b3,L1_group=C|L2_x1=b3,3,L3_x2,numeric_bin,b3,2136,627,663,,False,False,L1_group=C|L2_x1=b3|L3_x2=b3
L1_group=C|L2_x1=b3|L3_x2=b4,L1_group=C|L2_x1=b3,3,L3_x2,numeric_bin,b4,1785,708,494,,False,True,L1_group=C
L1_group=C|L2_x1=b3|L3_x2=b5,L1_group=C|L2_x1=b3,3,L3_x2,numeric_bin,b5,1441,201,430,,False,True,L1_group=C
L1_group=C|L2_x1=b4|L3_x2=b1,L1_group=C|L2_x1=b4,3,L3_x2,numeric_bin,b1,1547,218,450,,False,False,L1_group=C|L2_x1=b4|L3_x2=b1
L1_group=C|L2_x1=b4|L3_x2=b2,L1_group=C|L2_x1=b4,3,L3_x2,numeric_bin,b2,2451,495,726,,False,True,L1_group=C|L2_x1=b4
L1_group=C|L2_x1=b4|L3_x2=b3,L1_group=C|L2_x1=b4,3,L3_x2,numeric_bin,b3,2219,613,694,,False,True,L1_group=C|L2_x1=b4
L1_group=C|L2_x1=b4|L3_x2=b4,L1_group=C|L2_x1=b4,3,L3_x2,numeric_bin,b4,1715,642,541,,False,True,L1_group=C|L2_x1=b4
L1_group=C|L2_x1=b4|L3_x2=b5,L1_group=C|L2_x1=b4,3,L3_x2,numeric_bin,b5,1530,213,457,,False,True,L1_group=C|L2_x1=b4
L1_group=C|L2_x1=b5|L3_x2=b1,L1_group=C|L2_x1=b5,3,L3_x2,numeric_bin,b1,1148,518,351,,False,False,L1_group=C|L2_x1=b5|L3_x2=b1
L1_group=C|L2_x1=b5|L3_x2=b2,L1_group=C|L2_x1=b5,3,L3_x2,numeric_bin,b2,1947,754,596,,False,False,L1_group=C|L2_x1=b5|L3_x2=b2
L1_group=C|L2_x1=b5|L3_x2=b3,L1_group=C|L2_x1=b5,3,L3_x2,numeric_bin,b3,1785,699,509,,False,True,L1_group=C|L2_x1=b5
L1_group=C|L2_x1=b5|L3_x2=b4,L1_group=C|L2_x1=b5,3,L3_x2,numeric_bin,b4,1353,390,397,,False,True,L1_group=C|L2_x1=b5
L1_group=C|L2_x1=b5|L3_x2=b5,L1_group=C|L2_x1=b5,3,L3_x2,numeric_bin,b5,1092,479,317,,False,True,L1_group=C|L2_x1=b5
L1_group=D|L2_x1=b1|L3_x2=b1,L1_group=D|L2_x1=b1,3,L3_x2,numeric_bin,b1,764,509,255,,True,True,L1_group=D|L2_x1=b1
L1_group=D|L2_x1=b1|L3_x2=b2,L1_group=D|L2_x1=b1,3,L3_x2,numeric_bin,b2,1198,316,396,,False,True,L1_group=D|L2_x1=b1
L1_group=D|L2_x1=b1|L3_x2=b3,L1_group=D|L2_x1=b1,3,L3_x2,numeric_bin,b3,982,477,278,,False,True,L1_group=D|L2_x1=b1
L1_group=D|L2_x1=b1|L3_x2=b4,L1_group=D|L2_x1=b1,3,L3_x2,numeric_bin,b4,887,265,266,,False,True,L1_group=D|L2_x1=b1
L1_group=D|L2_x1=b1|L3_x2=b5,L1_group=D|L2_x1=b1,3,L3_x2,numeric_bin,b5,735,506,229,,True,False,L1_group=D|L2_x1=b1|L3_x2=b5
L1_group=D|L2_x1=b2|L3_x2=b1,L1_group=D|L2_x1=b2,3,L3_x2,numeric_bin,b1,1447,205,415,,False,False,L1_group=D|L2_x1=b2|L3_x2=b1
L1_group=D|L2_x1=b2|L3_x2=b2,L1_group=D|L2_x1=b2,3,L3_x2,numeric_bin,b2,2353,661,707,,False,False,L1_group=D|L2_x1=b2|L3_x2=b2
L1_group=D|L2_x1=b2|L3_x2=b3,L1_group=D|L2_x1=b2,3,L3_x2,numeric_bin,b3,2150,614,665,,False,False,L1_group=D|L2_x1=b2|L3_x2=b3
L1_group=D|L2_x1=b2|L3_x2=b4,L1_group=D|L2_x1=b2,3,L3_x2,numeric_bin,b4,1692,405,511,,False,False,L1_group=D|L2_x1=b2|L3_x2=b4
L1_group=D|L2_x1=b2|L3_x2=b5,L1_group=D|L2_x1=b2,3,L3_x2,numeric_bin,b5,1533,361,470,,False,False,L1_group=D|L2_x1=b2|L3_x2=b5
L1_group=D|L2_x1=b3|L3_x2=b1,L1_group=D|L2_x1=b3,3,L3_x2,numeric_bin,b1,1383,191,424,,False,False,L1_group=D|L2_x1=b3|L3_x2=b1
L1_group=D|L2_x1=b3|L3_x2=b2,L1_group=D|L2_x1=b3,3,L3_x2,numeric_bin,b2,2441,498,692,,False,True,L1_group=D|L2_x1=b3
L1_group=D|L2_x1=b3|L3_x2=b3,L1_group=D|L2_x1=b3,3,L3_x2,numeric_bin,b3,2206,851,636,,False,False,L1_group=D|L2_x1=b3|L3_x2=b3
L1_group=D|L2_x1=b3|L3_x2=b4,L1_group=D|L2_x1=b3,3,L3_x2,numeric_bin,b4,1806,692,529,,False,True,L1_group=D|L2_x1=b3
L1_group=D|L2_x1=b3|L3_x2=b5,L1_group=D|L2_x1=b3,3,L3_x2,numeric_bin,b5,1512,213,444,,False,True,L1_group=D|L2_x1=b3
L1_group=D|L2_x1=b4|L3_x2=b1,L1_group=D|L2_x1=b4,3,L3_x2,numeric_bin,b1,1482,206,447,,False,False,L1_group=D|L2_x1=b4|L3_x2=b1
L1_group=D|L2_x1=b4|L3_x2=b2,L1_group=D|L2_x1=b4,3,L3_x2,numeric_bin,b2,2577,515,768,,False,False,L1_group=D|L2_x1=b4|L3_x2=b2
L1_group=D|L2_x1=b4|L3_x2=b3,L1_group=D|L2_x1=b4,3,L3_x2,numeric_bin,b3,2243,631,671,,False,True,L1_group=D|L2_x1=b4
L1_group=D|L2_x1=b4|L3_x2=b4,L1_group=D|L2_x1=b4,3,L3_x2,numeric_bin,b4,1828,691,580,,False,True,L1_group=D|L2_x1=b4
L1_group=D|L2_x1=b4|L3_x2=b5,L1_group=D|L2_x1=b4,3,L3_x2,numeric_bin,b5,1494,208,450,,False,True,L1_group=D|L2_x1=b4
L1_group=D|L2_x1=b5|L3_x2=b1,L1_group=D|L2_x1=b5,3,L3_x2,numeric_bin,b1,1196,557,343,,False,False,L1_group=D|L2_x1=b5|L3_x2=b1
L1_group=D|L2_x1=b5|L3_x2=b2,L1_group=D|L2_x1=b5,3,L3_x2,numeric_bin,b2,1891,747,565,,False,False,L1_group=D|L2_x1=b5|L3_x2=b2
L1_group=D|L2_x1=b5|L3_x2=b3,L1_group=D|L2_x1=b5,3,L3_x2,numeric_bin,b3,1654,626,494,,False,True,L1_group=D|L2_x1=b5
L1_group=D|L2_x1=b5|L3_x2=b4,L1_group=D|L2_x1=b5,3,L3_x2,numeric_bin,b4,1339,368,418,,False,True,L1_group=D|L2_x1=b5
L1_group=D|L2_x1=b5|L3_x2=b5,L1_group=D|L2_x1=b5,3,L3_x2,numeric_bin,b5,1207,330,384,,False,True,L1_group=D|L2_x1=b5
L1_group=A|L2_x1=b1|L3_x2=b2|L4_x3=b2,L1_group=A|L2_x1=b1|L3_x2=b2,4,L4_x3,numeric_bin,b2,401,282,119,,True,True,L1_group=A
L1_group=A|L2_x1=b1|L3_x2=b2|L4_x3=b3,L1_group=A|L2_x1=b1|L3_x2=b2,4,L4_x3,numeric_bin,b3,325,223,102,,True,True,L1_group=A
L1_group=A|L2_x1=b1|L3_x2=b2|L4_x3=others,L1_group=A|L2_x1=b1|L3_x2=b2,4,L4_x3,numeric_bin,others,546,372,174,,True,True,L1_group=A
L1_group=A|L2_x1=b1|L3_x2=b3|L4_x3=b2,L1_group=A|L2_x1=b1|L3_x2=b3,4,L4_x3,numeric_bin,b2,320,233,87,,True,True,L1_group=A|L2_x1=b1|L3_x2=b3
L1_group=A|L2_x1=b1|L3_x2=b3|L4_x3=b3,L1_group=A|L2_x1=b1|L3_x2=b3,4,L4_x3,numeric_bin,b3,269,182,87,,True,True,L1_group=A|L2_x1=b1|L3_x2=b3
L1_group=A|L2_x1=b1|L3_x2=b3|L4_x3=others,L1_group=A|L2_x1=b1|L3_x2=b3,4,L4_x3,numeric_bin,others,484,339,145,,True,True,L1_group=A|L2_x1=b1|L3_x2=b3
L1_group=A|L2_x1=b2|L3_x2=b1|L4_x3=b2,L1_group=A|L2_x1=b2|L3_x2=b1,4,L4_x3,numeric_bin,b2,444,294,150,,True,True,L1_group=A
L1_group=A|L2_x1=b2|L3_x2=b1|L4_x3=b3,L1_group=A|L2_x1=b2|L3_x2=b1,4,L4_x3,numeric_bin,b3,369,259,110,,True,True,L1_group=A
L1_group=A|L2_x1=b2|L3_x2=b1|L4_x3=others,L1_group=A|L2_x1=b2|L3_x2=b1,4,L4_x3,numeric_bin,others,595,386,209,,True,True,L1_group=A
L1_group=A|L2_x1=b2|L3_x2=b2|L4_x3=b1,L1_group=A|L2_x1=b2|L3_x2=b2,4,L4_x3,numeric_bin,b1,370,258,112,,True,True,L1_group=A
L1_group=A|L2_x1=b2|L3_x2=b2|L4_x3=b2,L1_group=A|L2_x1=b2|L3_x2=b2,4,L4_x3,numeric_bin,b2,730,503,227,,True,True,L1_group=A
L1_group=A|L2_x1=b2|L3_x2=b2|L4_x3=b3,L1_group=A|L2_x1=b2|L3_x2=b2,4,L4_x3,numeric_bin,b3,654,442,212,,True,True,L1_group=A
L1_group=A|L2_x1=b2|L3_x2=b2|L4_x3=b4,L1_group=A|L2_x1=b2|L3_x2=b2,4,L4_x3,numeric_bin,b4,395,286,109,,True,True,L1_group=A
L1_group=A|L2_x1=b2|L3_x2=b2|L4_x3=b5,L1_group=A|L2_x1=b2|L3_x2=b2,4,L4_x3,numeric_bin,b5,268,197,71,,True,True,L1_group=A
L1_group=A|L2_x1=b2|L3_x2=b3|L4_x3=b1,L1_group=A|L2_x1=b2|L3_x2=b3,4,L4_x3,numeric_bin,b1,330,234,96,,True,True,L1_group=A
L1_group=A|L2_x1=b2|L3_x2=b3|L4_x3=b2,L1_group=A|L2_x1=b2|L3_x2=b3,4,L4_x3,numeric_bin,b2,691,462,229,,True,True,L1_group=A
L1_group=A|L2_x1=b2|L3_x2=b3|L4_x3=b3,L1_group=A|L2_x1=b2|L3_x2=b3,4,L4_x3,numeric_bin,b3,551,401,150,,True,False,L1_group=A|L2_x1=b2|L3_x2=b3|L4_x3=b3
L1_group=A|L2_x1=b2|L3_x2=b3|L4_x3=b4,L1_group=A|L2_x1=b2|L3_x2=b3,4,L4_x3,numeric_bin,b4,337,245,92,,True,True,L1_group=A
L1_group=A|L2_x1=b2|L3_x2=b3|L4_x3=b5,L1_group=A|L2_x1=b2|L3_x2=b3,4,L4_x3,numeric_bin,b5,261,180,81,,True,True,L1_group=A
L1_group=A|L2_x1=b2|L3_x2=b4|L4_x3=b1,L1_group=A|L2_x1=b2|L3_x2=b4,4,L4_x3,numeric_bin,b1,302,214,88,,True,True,L1_group=A|L2_x1=b2|L3_x2=b4
L1_group=A|L2_x1=b2|L3_x2=b4|L4_x3=b2,L1_group=A|L2_x1=b2|L3_x2=b4,4,L4_x3,numeric_bin,b2,492,356,136,,True,True,L1_group=A|L2_x1=b2|L3_x2=b4
L1_group=A|L2_x1=b2|L3_x2=b4|L4_x3=b3,L1_group=A|L2_x1=b2|L3_x2=b4,4,L4_x3,numeric_bin,b3,451,336,115,,True,True,L1_group=A|L2_x1=b2|L3_x2=b4
L1_group=A|L2_x1=b2|L3_x2=b4|L4_x3=others,L1_group=A|L2_x1=b2|L3_x2=b4,4,L4_x3,numeric_bin,others,431,306,125,,True,True,L1_group=A|L2_x1=b2|L3_x2=b4
L1_group=A|L2_x1=b2|L3_x2=b5|L4_x3=b2,L1_group=A|L2_x1=b2|L3_x2=b5,4,L4_x3,numeric_bin,b2,432,297,135,,True,True,L1_group=A
L1_group=A|L2_x1=b2|L3_x2=b5|L4_x3=b3,L1_group=A|L2_x1=b2|L3_x2=b5,4,L4_x3,numeric_bin,b3,368,253,115,,True,True,L1_group=A
L1_group=A|L2_x1=b2|L3_x2=b5|L4_x3=others,L1_group=A|L2_x1=b2|L3_x2=b5,4,L4_x3,numeric_bin,others,620,427,193,,True,True,L1_group=A
L1_group=A|L2_x1=b3|L3_x2=b1|L4_x3=b2,L1_group=A|L2_x1=b3|L3_x2=b1,4,L4_x3,numeric_bin,b2,436,302,134,,True,True,L1_group=A|L2_x1=b3|L3_x2=b1
L1_group=A|L2_x1=b3|L3_x2=b1|L4_x3=b3,L1_group=A|L2_x1=b3|L3_x2=b1,4,L4_x3,numeric_bin,b3,385,276,109,,True,True,L1_group=A|L2_x1=b3|L3_x2=b1
L1_group=A|L2_x1=b3|L3_x2=b1|L4_x3=others,L1_group=A|L2_x1=b3|L3_x2=b1,4,L4_x3,numeric_bin,others,645,456,189,,True,True,L1_group=A|L2_x1=b3|L3_x2=b1
L1_group=A|L2_x1=b3|L3_x2=b2|L4_x3=b1,L1_group=A|L2_x1=b3|L3_x2=b2,4,L4_x3,numeric_bin,b1,396,278,118,,True,True,L1_group=A
L1_group=A|L2_x1=b3|L3_x2=b2|L4_x3=b2,L1_group=A|L2_x1=b3|L3_x2=b2,4,L4_x3,numeric_bin,b2,762,531,231,,True,False,L1_group=A|L2_x1=b3|L3_x2=b2|L4_x3=b2
L1_group=A|L2_x1=b3|L3_x2=b2|L4_x3=b3,L1_group=A|L2_x1=b3|L3_x2=b2,4,L4_x3,numeric_bin,b3,651,458,193,,True,True,L1_group=A
L1_group=A|L2_x1=b3|L3_x2=b2|L4_x3=b4,L1_group=A|L2_x1=b3|L3_x2=b2,4,L4_x3,numeric_bin,b4,381,252,129,,True,False,L1_group=A|L2_x1=b3|L3_x2=b2|L4_x3=b4
L1_group=A|L2_x1=b3|L3_x2=b2|L4_x3=b5,L1_group=A|L2_x1=b3|L3_x2=b2,4,L4_x3,numeric_bin,b5,281,195,86,,True,True,L1_group=A
