bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,threshold_n_samples,use_parent_threshold,parent_with_threshold,score_metric,score_value,parent_score_value,gain_value,threshold_source_bucket,is_weak,fold
L1_group=A|L2_x1=b3|L3_x2=b4,L3,L1_group=A|L2_x1=b3,679,503,0.15316642120765833,0.13717693836978131,0.4,0.2,0.3101391650099404,0.30612244897959184,0.5172413793103449,0.21739130434782608,0.20874751491053678,0.05765407554671968,503,True,L1_group=A,f1_regret_bnd,-0.10839047348561692,0.009734388577064886,-0.1181248620626818,L1_group=A,True,1
L1_group=A|L2_x1=b3|L3_x2=b5,L3,L1_group=A|L2_x1=b3,209,394,0.19617224880382775,0.18527918781725888,0.4,0.2,0.35913705583756345,0.40350877192982454,0.5609756097560976,0.3150684931506849,0.18274111675126903,0.10406091370558376,394,True,L1_group=A,f1_regret_bnd,-0.04699884228337342,0.009734388577064886,-0.056733230860438306,L1_group=A,True,1
L1_group=A|L2_x1=b4|L3_x2=b1,L3,L1_group=A|L2_x1=b4,349,468,0.04297994269340974,0.023504273504273504,0.4,0.2,0.07051282051282051,0.0,0.0,0.0,0.0,0.0,468,True,L1_group=A,f1_regret_bnd,-0.07051282051282051,0.01298373713906395,-0.08349655765188446,L1_group=A,True,1
L1_group=A|L2_x1=b4|L3_x2=b2,L3,L1_group=A|L2_x1=b4,518,716,0.055984555984555984,0.08379888268156424,0.4,0.2,0.25,0.0,0.0,0.0,0.0111731843575419,0.0,716,True,L1_group=A,f1_regret_bnd,-0.25558659217877094,0.01298373713906395,-0.26857032931783487,L1_group=A,True,1
L1_group=A|L2_x1=b4|L3_x2=b3,L3,L1_group=A|L2_x1=b4,853,700,0.11957796014067995,0.11285714285714285,0.4,0.2,0.27214285714285713,0.21999999999999997,0.5238095238095238,0.13924050632911392,0.19714285714285715,0.03,700,True,L1_group=A,f1_regret_bnd,-0.15071428571428575,0.01298373713906395,-0.1636980228533497,L1_group=A,True,1
L1_group=A|L2_x1=b4|L3_x2=b4,L3,L1_group=A|L2_x1=b4,699,533,0.24177396280400573,0.18386491557223264,0.4,0.3,0.3621013133208255,0.4787234042553192,0.5,0.45918367346938777,0.08067542213883677,0.16885553470919323,533,False,,f1_regret_bnd,0.07628437986507527,0.01298373713906395,0.06330064272601132,L1_group=A|L2_x1=b4|L3_x2=b4,False,1
L1_group=A|L2_x1=b4|L3_x2=b5,L3,L1_group=A|L2_x1=b4,205,469,0.35121951219512193,0.3411513859275053,0.4,0.2,0.4541577825159915,0.6254071661237786,0.6530612244897959,0.6,0.44776119402985076,0.31343283582089554,469,True,L1_group=A,f1_regret_bnd,-0.052631213407138305,0.01298373713906395,-0.06561495054620226,L1_group=A,True,1
L1_group=A|L2_x1=b5|L3_x2=b1,L3,L1_group=A|L2_x1=b5,515,358,0.031067961165048542,0.0223463687150838,0.4,0.2,0.0670391061452514,0.0,0.0,0.0,0.0,0.0,358,True,L1_group=A|L2_x1=b5,f1_regret_bnd,-0.0670391061452514,0.3515504540003426,-0.418589560145594,L1_group=A|L2_x1=b5,True,1
L1_group=A|L2_x1=b5|L3_x2=b2,L3,L1_group=A|L2_x1=b5,712,610,0.06741573033707865,0.06393442622950819,0.4,0.2,0.1885245901639344,0.048780487804878044,0.5,0.02564102564102564,0.040983606557377046,0.003278688524590164,610,True,L1_group=A|L2_x1=b5,f1_regret_bnd,-0.1602359056377449,0.3515504540003426,-0.5117863596380875,L1_group=A|L2_x1=b5,True,1
L1_group=A|L2_x1=b5|L3_x2=b3,L3,L1_group=A|L2_x1=b5,394,467,0.1598984771573604,0.20770877944325483,0.4,0.2,0.4079229122055675,0.4736842105263158,0.4838709677419355,0.4639175257731959,0.3169164882226981,0.19914346895074947,467,True,L1_group=A|L2_x1=b5,f1_regret_bnd,-0.0926969457906007,0.3515504540003426,-0.4442473997909433,L1_group=A|L2_x1=b5,True,1
L1_group=A|L2_x1=b5|L3_x2=b4,L3,L1_group=A|L2_x1=b5,380,462,0.38421052631578945,0.4134199134199134,0.4,0.2,0.40584415584415584,0.7050359712230215,0.6504424778761062,0.7696335078534031,0.11471861471861472,0.48917748917748916,462,True,L1_group=A|L2_x1=b5,f1_regret_bnd,0.24183250801955833,0.3515504540003426,-0.1097179459807843,L1_group=A|L2_x1=b5,True,1
L1_group=A|L2_x1=b5|L3_x2=b5,L3,L1_group=A|L2_x1=b5,352,358,0.7670454545454546,0.6899441340782123,0.4,0.2,0.2877094972067039,0.8342059336823734,0.7331288343558282,0.9676113360323887,0.0670391061452514,0.9106145251396648,358,False,,f1_regret_bnd,0.5129768834030438,0.3515504540003426,0.1614264294027012,L1_group=A|L2_x1=b5|L3_x2=b5,False,1
