bucket_id,Precision,Recall,F1,BAC,AUC,MCC,Kappa,Regret,BND_ratio,POS_Coverage,n_samples,alpha,beta
L1_group=C|L2_x1=b3|L3_x2=b3|L4_x3=b5,0.43478260869565216,0.47619047619047616,0.4545454545454545,0.6177248677248677,0.7425044091710759,0.22926573095179828,0.22879177377892024,0.54,0.32,0.30666666666666664,75,0.4,0.2
L1_group=D|L2_x1=b1|L3_x2=b2|L4_x3=b2,0.5333333333333333,0.6666666666666666,0.5925925925925926,0.7818627450980392,0.7806372549019608,0.5157158087305063,0.5111111111111111,0.35,0.2875,0.1875,80,0.4,0.2
L1_group=B|L2_x1=b5|L3_x2=b5|L4_x3=b1,0.8717948717948718,0.9714285714285714,0.9189189189189189,0.6732142857142858,0.8821428571428571,0.4641201451752651,0.42920353982300885,0.16279069767441862,0.06976744186046512,0.9069767441860465,43,0.4,0.2
L1_group=D|L2_x1=b3|L3_x2=b1|L4_x3=b1,0.8,0.975609756097561,0.8791208791208791,0.6936872309899569,0.8393113342898135,0.5113489628780349,0.45840407470288624,0.25,0.13793103448275862,0.8620689655172413,58,0.4,0.2
L1_group=B|L2_x1=b2|L3_x2=b3|L4_x3=b2,0.75,0.2608695652173913,0.3870967741935483,0.6231884057971014,0.7633900441083806,0.3967460238079361,0.3383084577114428,0.30124223602484473,0.09937888198757763,0.049689440993788817,161,0.4,0.2
L1_group=B|L2_x1=b5|L3_x2=b2|L4_x3=b5,0.7142857142857143,0.5,0.588235294117647,0.712962962962963,0.7444444444444445,0.4829546044006792,0.4703476482617588,0.5135135135135135,0.24324324324324326,0.1891891891891892,37,0.4,0.2
L1_group=D|L2_x1=b3|L3_x2=b3|L4_x3=b3,0.7230769230769231,0.8545454545454545,0.7833333333333332,0.8161616161616161,0.8799102132435466,0.6212653612340227,0.6143947655398037,0.35661764705882354,0.2426470588235294,0.47794117647058826,136,0.4,0.2
L1_group=D|L2_x1=b4|L3_x2=b1|L4_x3=b2,0.8728813559322034,1.0,0.9321266968325792,0.5,0.7941747572815534,0.0,0.0,0.1271186440677966,0.0,1.0,118,0.4,0.2
L1_group=B|L2_x1=b2|L3_x2=b1|L4_x3=b2,0.0,0.0,0.0,0.5,0.8519480519480519,0.0,0.0,0.17094017094017094,0.02564102564102564,0.0,117,0.4,0.2
L1_group=D|L2_x1=b2|L3_x2=b5|L4_x3=b2,0.6,0.45,0.5142857142857143,0.6590659340659341,0.807967032967033,0.34868764015225945,0.34209748892171343,0.48091603053435117,0.22900763358778625,0.22900763358778625,131,0.4,0.2
L1_group=D|L2_x1=b1|L3_x2=b5|L4_x3=b2,0.6111111111111112,0.7333333333333333,0.6666666666666666,0.7791666666666666,0.8733333333333333,0.5299465476284786,0.5254901960784314,0.33636363636363636,0.2545454545454545,0.32727272727272727,55,0.4,0.2
L1_group=D|L2_x1=b3|L3_x2=b2|L4_x3=b1,0.6129032258064516,0.8636363636363636,0.7169811320754716,0.7249216300940439,0.8138714733542319,0.4563265237177834,0.4286781179985064,0.4215686274509804,0.21568627450980393,0.6078431372549019,102,0.4,0.2
L1_group=B|L2_x1=b2|L3_x2=b4|L4_x3=b4,0.3,0.2,0.24,0.5285714285714286,0.7768707482993198,0.06666666666666667,0.06461538461538463,0.5390625,0.125,0.15625,64,0.4,0.2
L1_group=A|L2_x1=b2|L3_x2=b2|L4_x3=b2,0.0,0.0,0.0,0.49700598802395207,0.6586826347305389,-0.017548661417223704,-0.010332950631458004,0.16193181818181818,0.03409090909090909,0.005681818181818182,176,0.4,0.2
L1_group=B|L2_x1=b1|L3_x2=b5|L4_x3=b5,0.0,0.0,0.0,0.4482758620689655,0.7586206896551724,-0.06189844605901729,-0.05263157894736836,0.23333333333333334,0.23333333333333334,0.1,30,0.4,0.2
L1_group=C|L2_x1=b2|L3_x2=b3|L4_x3=b4,0.35294117647058826,0.3157894736842105,0.33333333333333337,0.5924185463659148,0.7224310776942355,0.19312206037215676,0.19268451992161983,0.3786407766990291,0.1262135922330097,0.1650485436893204,103,0.4,0.2
L1_group=C|L2_x1=b3|L3_x2=b5|L4_x3=b3,0.3333333333333333,0.14285714285714285,0.2,0.5582706766917294,0.5902255639097744,0.17351229435036244,0.15736040609137059,0.27710843373493976,0.07228915662650602,0.03614457831325301,83,0.4,0.2
L1_group=A|L2_x1=b2|L3_x2=b3|L4_x3=b2,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.6081349206349207,0.8551587301587301,0.3680752413898698,0.31594202898550716,0.13559322033898305,0.05084745762711865,0.01694915254237288,177,0.4,0.2
L1_group=A|L2_x1=b5|L3_x2=b5|L4_x3=b2,0.7777777777777778,0.7903225806451613,0.7839999999999999,0.7059721011333915,0.8195292066259808,0.41429870578021305,0.41420118343195267,0.3383838383838384,0.26262626262626265,0.6363636363636364,99,0.4,0.2
L1_group=C|L2_x1=b4|L3_x2=b4|L4_x3=b5,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.7575757575757576,0.790633608815427,0.5151515151515151,0.5151515151515151,0.4090909090909091,0.3181818181818182,0.25,44,0.4,0.2
L1_group=B|L2_x1=b5|L3_x2=b3|L4_x3=b1,0.4117647058823529,0.7777777777777778,0.5384615384615384,0.8055555555555556,0.8462962962962963,0.477629263575664,0.44354838709677424,0.34782608695652173,0.2318840579710145,0.2463768115942029,69,0.4,0.2
L1_group=D|L2_x1=b4|L3_x2=b2|L4_x3=b1,0.6621621621621622,0.9074074074074074,0.765625,0.7222222222222223,0.8264746227709191,0.47847133369734,0.4444444444444444,0.3472222222222222,0.18518518518518517,0.6851851851851852,108,0.4,0.2
L1_group=B|L2_x1=b3|L3_x2=b1|L4_x3=b2,0.0,0.0,0.0,0.5,0.55,0.0,0.0,0.09210526315789473,0.017543859649122806,0.0,114,0.4,0.2
L1_group=B|L2_x1=b5|L3_x2=b2|L4_x3=b2,0.4,0.25,0.3076923076923077,0.6041666666666667,0.8138020833333333,0.25819888974716115,0.25,0.23125,0.21875,0.0625,160,0.4,0.2
L1_group=A|L2_x1=b5|L3_x2=b4|L4_x3=b5,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.5476190476190476,0.5873015873015873,0.09523809523809523,0.08664259927797846,0.6630434782608695,0.391304347826087,0.391304347826087,46,0.4,0.2
L1_group=A|L2_x1=b3|L3_x2=b2|L4_x3=b2,0.3333333333333333,0.125,0.18181818181818182,0.5572643979057592,0.8416230366492146,0.18462380977105974,0.16347501167678657,0.11306532663316583,0.04522613065326633,0.01507537688442211,199,0.4,0.2
L1_group=C|L2_x1=b3|L3_x2=b3|L4_x3=b2,0.6666666666666666,0.2777777777777778,0.39215686274509803,0.6185636856368564,0.7312556458897922,0.33951472711021163,0.29876227059325655,0.5094339622641509,0.2578616352201258,0.09433962264150944,159,0.4,0.2
L1_group=C|L2_x1=b3|L3_x2=b2|L4_x3=b2,0.676923076923077,0.5641025641025641,0.6153846153846154,0.6923076923076923,0.787310979618672,0.39970403251589476,0.39560439560439564,0.48205128205128206,0.2923076923076923,0.3333333333333333,195,0.4,0.2
L1_group=B|L2_x1=b3|L3_x2=b2|L4_x3=b2,0.7142857142857143,0.19230769230769232,0.30303030303030304,0.5895313295975548,0.8117677024961792,0.3252420551922558,0.2567098776702573,0.3050847457627119,0.1016949152542373,0.03954802259887006,177,0.4,0.2
L1_group=A|L2_x1=b5|L3_x2=b4|L4_x3=b2,0.88,0.5365853658536586,0.6666666666666667,0.7342017738359201,0.8353658536585366,0.5136801844096546,0.4747191011235955,0.4588235294117647,0.32941176470588235,0.29411764705882354,85,0.4,0.2
L1_group=B|L2_x1=b1|L3_x2=b2|L4_x3=b5,0.0,0.0,0.0,0.5,0.8203125,0.0,0.0,0.3055555555555556,0.08333333333333333,0.0,36,0.4,0.2
L1_group=D|L2_x1=b2|L3_x2=b3|L4_x3=b5,0.5277777777777778,0.7307692307692307,0.6129032258064515,0.6764957264957265,0.7504273504273504,0.3401510753122609,0.3264822134387352,0.4647887323943662,0.2112676056338028,0.5070422535211268,71,0.4,0.2
L1_group=A|L2_x1=b2|L3_x2=b5|L4_x3=b1,0.0,0.0,0.0,0.5,0.6744186046511628,0.0,0.0,0.2,0.13333333333333333,0.0,45,0.4,0.2
L1_group=A|L2_x1=b4|L3_x2=b5|L4_x3=b2,0.5588235294117647,0.6551724137931034,0.6031746031746031,0.7361227922624054,0.8380992430613962,0.45007926957419847,0.44732125074686324,0.3783783783783784,0.26126126126126126,0.3063063063063063,111,0.4,0.2
L1_group=B|L2_x1=b5|L3_x2=b1|L4_x3=b3,0.0,0.0,0.0,0.5,0.6043956043956044,0.0,0.0,0.1631578947368421,0.07368421052631578,0.0,95,0.4,0.2
L1_group=A|L2_x1=b4|L3_x2=b3|L4_x3=b1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5583333333333333,0.8583333333333334,0.11666666666666667,0.11666666666666659,0.15566037735849056,0.07547169811320754,0.05660377358490566,106,0.4,0.2
L1_group=D|L2_x1=b1|L3_x2=b2|L4_x3=b3,0.7142857142857143,0.5555555555555556,0.6250000000000001,0.7420634920634921,0.7966269841269842,0.5303345398065894,0.5236051502145923,0.41216216216216217,0.2702702702702703,0.1891891891891892,74,0.4,0.2
L1_group=A|L2_x1=b4|L3_x2=b3|L4_x3=b4,0.6,0.6,0.6,0.7876543209876543,0.9037037037037038,0.5753086419753086,0.5753086419753086,0.1744186046511628,0.22093023255813954,0.05813953488372093,86,0.4,0.2
L1_group=B|L2_x1=b3|L3_x2=b1|L4_x3=b4,0.0,0.0,0.0,0.49122807017543857,0.7543859649122807,-0.017543859649122806,-0.01754385964912286,0.06896551724137931,0.0,0.017241379310344827,58,0.4,0.2
L1_group=D|L2_x1=b5|L3_x2=b3|L4_x3=b2,0.8428571428571429,0.8676470588235294,0.855072463768116,0.785174880763116,0.8668521462639109,0.577980971295466,0.5774647887323944,0.3,0.20952380952380953,0.6666666666666666,105,0.4,0.2
L1_group=B|L2_x1=b3|L3_x2=b5|L4_x3=b3,0.8409090909090909,0.6727272727272727,0.7474747474747475,0.7703259005145797,0.8312178387650085,0.5500733546194927,0.5386192754613808,0.4212962962962963,0.26851851851851855,0.4074074074074074,108,0.4,0.2
L1_group=C|L2_x1=b1|L3_x2=b2|L4_x3=b2,0.5,0.375,0.42857142857142855,0.6475,0.7025,0.33190093077317706,0.3271719038817006,0.41208791208791207,0.14285714285714285,0.13186813186813187,91,0.4,0.2
L1_group=A|L2_x1=b3|L3_x2=b1|L4_x3=b2,0.0,0.0,0.0,0.5,0.7282608695652174,0.0,0.0,0.10526315789473684,0.021052631578947368,0.0,95,0.4,0.2
L1_group=C|L2_x1=b2|L3_x2=b3|L4_x3=b3,0.2857142857142857,0.25,0.26666666666666666,0.5905172413793103,0.6900862068965518,0.19221293610962237,0.19169329073482422,0.2981366459627329,0.14906832298136646,0.08695652173913043,161,0.4,0.2
L1_group=B|L2_x1=b3|L3_x2=b2|L4_x3=b4,0.4,0.375,0.38709677419354843,0.6433823529411764,0.625,0.2947280929469232,0.29452485840151044,0.3771186440677966,0.13559322033898305,0.1271186440677966,118,0.4,0.2
L1_group=C|L2_x1=b4|L3_x2=b5|L4_x3=b3,0.0,0.0,0.0,0.49375,0.5964285714285714,-0.0318973644752214,-0.02052785923753664,0.28160919540229884,0.1724137931034483,0.011494252873563218,87,0.4,0.2
L1_group=B|L2_x1=b5|L3_x2=b3|L4_x3=b5,0.782608695652174,0.8571428571428571,0.8181818181818182,0.8392857142857142,0.8537414965986394,0.672873834626087,0.6705882352941177,0.35714285714285715,0.3469387755102041,0.46938775510204084,49,0.4,0.2
L1_group=A|L2_x1=b3|L3_x2=b4|L4_x3=b1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6510416666666666,0.8125,0.3020833333333333,0.30208333333333326,0.14925373134328357,0.05970149253731343,0.04477611940298507,67,0.4,0.2
L1_group=D|L2_x1=b2|L3_x2=b2|L4_x3=b3,0.5957446808510638,0.6666666666666666,0.6292134831460674,0.7477477477477477,0.8221793221793223,0.47931827060445525,0.4778156996587031,0.3758169934640523,0.28104575163398693,0.30718954248366015,153,0.4,0.2
L1_group=C|L2_x1=b4|L3_x2=b2|L4_x3=b4,0.5,0.9354838709677419,0.6516853932584269,0.7605990783410138,0.896774193548387,0.48616592189459057,0.4194325978119784,0.45544554455445546,0.31683168316831684,0.5742574257425742,101,0.4,0.2
L1_group=D|L2_x1=b3|L3_x2=b3|L4_x3=b4,0.7916666666666666,0.7755102040816326,0.7835051546391752,0.7687074829931972,0.8488824101068999,0.5366332710766547,0.5365025466893039,0.33516483516483514,0.27472527472527475,0.5274725274725275,91,0.4,0.2
L1_group=C|L2_x1=b3|L3_x2=b4|L4_x3=b1,0.4,0.5,0.4444444444444445,0.7288732394366197,0.7887323943661971,0.41233496180210827,0.40944881889763785,0.13333333333333333,0.09333333333333334,0.06666666666666667,75,0.4,0.2
L1_group=B|L2_x1=b4|L3_x2=b1|L4_x3=b2,1.0,0.2,0.33333333333333337,0.6,0.7042016806722688,0.4398817283763325,0.3242506811989101,0.11693548387096774,0.04032258064516129,0.008064516129032258,124,0.4,0.2
L1_group=C|L2_x1=b2|L3_x2=b4|L4_x3=b4,0.6666666666666666,0.4,0.5,0.6765625,0.85,0.4359069636429096,0.41697416974169743,0.3227848101265823,0.20253164556962025,0.11392405063291139,79,0.4,0.2
L1_group=C|L2_x1=b5|L3_x2=b4|L4_x3=b3,0.35,0.5384615384615384,0.4242424242424242,0.6899624765478424,0.725140712945591,0.3202807164595379,0.30975143403441685,0.4,0.35789473684210527,0.21052631578947367,95,0.4,0.2
L1_group=B|L2_x1=b3|L3_x2=b3|L4_x3=b2,0.2,0.25,0.22222222222222224,0.5795454545454546,0.6811868686868687,0.14394032120171638,0.1428571428571429,0.3125,0.1527777777777778,0.10416666666666667,144,0.4,0.2
L1_group=D|L2_x1=b2|L3_x2=b4|L4_x3=b1,0.8333333333333334,0.21739130434782608,0.3448275862068966,0.5944099378881987,0.7503105590062111,0.3032971649225225,0.21621621621621612,0.603448275862069,0.25862068965517243,0.10344827586206896,58,0.4,0.2
L1_group=C|L2_x1=b2|L3_x2=b3|L4_x3=b1,0.3333333333333333,0.3,0.3157894736842105,0.6142857142857143,0.7797619047619048,0.23951398034083832,0.23910336239103358,0.2925531914893617,0.11702127659574468,0.09574468085106383,94,0.4,0.2
L1_group=A|L2_x1=b5|L3_x2=b5|L4_x3=b4,0.7714285714285715,0.84375,0.8059701492537314,0.5885416666666666,0.75,0.19551857514700036,0.192090395480226,0.3068181818181818,0.13636363636363635,0.7954545454545454,44,0.4,0.2
L1_group=A|L2_x1=b5|L3_x2=b5|L4_x3=b3,0.9074074074074074,0.765625,0.8305084745762712,0.7265625,0.7802734375,0.38697637169562726,0.3670886075949368,0.3375,0.2375,0.675,80,0.4,0.2
L1_group=C|L2_x1=b5|L3_x2=b5|L4_x3=b4,0.0,0.0,0.0,0.4393939393939394,0.6363636363636364,-0.12121212121212122,-0.12121212121212133,0.44594594594594594,0.2972972972972973,0.10810810810810811,37,0.4,0.2
L1_group=D|L2_x1=b4|L3_x2=b3|L4_x3=b2,0.8018018018018018,0.8317757009345794,0.8165137614678899,0.7541231445849368,0.8566520065970313,0.5143622474350711,0.513753820505696,0.3,0.16,0.6342857142857142,175,0.4,0.2
L1_group=A|L2_x1=b5|L3_x2=b1|L4_x3=b3,0.25,0.3333333333333333,0.28571428571428575,0.6435897435897436,0.8974358974358974,0.25064020591380154,0.24778761061946908,0.18382352941176472,0.17647058823529413,0.058823529411764705,68,0.4,0.2
L1_group=C|L2_x1=b3|L3_x2=b3|L4_x3=b3,0.6521739130434783,0.5,0.5660377358490566,0.7126168224299065,0.8461059190031152,0.47050451087069706,0.464206767556538,0.3467153284671533,0.24817518248175183,0.1678832116788321,137,0.4,0.2
L1_group=C|L2_x1=b4|L3_x2=b3|L4_x3=b2,0.5,0.5,0.5,0.6879562043795621,0.778660369257192,0.3759124087591241,0.37591240875912413,0.3888888888888889,0.30409356725146197,0.19883040935672514,171,0.4,0.2
L1_group=C|L2_x1=b2|L3_x2=b2|L4_x3=b1,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.5883838383838385,0.7664141414141414,0.2128967950088618,0.20786933927245732,0.21649484536082475,0.12371134020618557,0.061855670103092786,97,0.4,0.2
L1_group=D|L2_x1=b5|L3_x2=b3|L4_x3=b3,0.5135135135135135,0.9047619047619048,0.6551724137931034,0.6915113871635611,0.8029675638371291,0.39405520311955033,0.33333333333333337,0.46846846846846846,0.2072072072072072,0.6666666666666666,111,0.4,0.2
L1_group=B|L2_x1=b2|L3_x2=b5|L4_x3=b3,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5339285714285714,0.6946428571428571,0.06785714285714285,0.06785714285714284,0.29310344827586204,0.20689655172413793,0.08045977011494253,87,0.4,0.2
L1_group=A|L2_x1=b1|L3_x2=b5|L4_x3=b5,0.0,0.0,0.0,0.46774193548387094,0.6451612903225806,-0.04637388957601683,-0.04347826086956519,0.28125,0.25,0.0625,32,0.4,0.2
L1_group=D|L2_x1=b2|L3_x2=b1|L4_x3=b3,0.8421052631578947,0.6666666666666666,0.744186046511628,0.7797619047619048,0.8727678571428572,0.5792545288731196,0.5679758308157099,0.375,0.2403846153846154,0.36538461538461536,104,0.4,0.2
L1_group=D|L2_x1=b2|L3_x2=b2|L4_x3=b4,0.6153846153846154,0.7058823529411765,0.6575342465753424,0.7338935574229692,0.7941176470588235,0.4552098888598973,0.4524723413863174,0.4536082474226804,0.28865979381443296,0.4020618556701031,97,0.4,0.2
L1_group=C|L2_x1=b1|L3_x2=b4|L4_x3=b1,1.0,0.16666666666666666,0.2857142857142857,0.5833333333333334,0.8333333333333333,0.375,0.2465753424657534,0.36363636363636365,0.12121212121212122,0.030303030303030304,33,0.4,0.2
L1_group=B|L2_x1=b1|L3_x2=b3|L4_x3=b2,0.0,0.0,0.0,0.5,0.8857142857142858,0.0,0.0,0.09722222222222222,0.09722222222222222,0.0,72,0.4,0.2
L1_group=C|L2_x1=b1|L3_x2=b3|L4_x3=b2,0.5,0.5555555555555556,0.5263157894736842,0.7380952380952381,0.8077601410934744,0.4553825555391872,0.4545454545454546,0.25,0.09722222222222222,0.1388888888888889,72,0.4,0.2
L1_group=A|L2_x1=b2|L3_x2=b2|L4_x3=b5,0.0,0.0,0.0,0.5,0.71875,0.0,0.0,0.16911764705882354,0.058823529411764705,0.0,68,0.4,0.2
L1_group=B|L2_x1=b4|L3_x2=b1|L4_x3=b5,1.0,0.2,0.33333333333333337,0.6,0.7377777777777779,0.42857142857142855,0.31034482758620696,0.23,0.08,0.02,50,0.4,0.2
L1_group=C|L2_x1=b1|L3_x2=b2|L4_x3=b4,0.0,0.0,0.0,0.4791666666666667,0.7083333333333334,-0.05050762722761054,-0.04938271604938271,0.27450980392156865,0.21568627450980393,0.0392156862745098,51,0.4,0.2
L1_group=C|L2_x1=b2|L3_x2=b2|L4_x3=b4,0.8125,0.5416666666666666,0.65,0.7477564102564103,0.8570512820512821,0.5726585817456389,0.5537249283667622,0.3202247191011236,0.2808988764044944,0.1797752808988764,89,0.4,0.2
L1_group=C|L2_x1=b1|L3_x2=b4|L4_x3=b5,0.25,1.0,0.4,0.9166666666666667,0.8888888888888888,0.45643546458763845,0.34482758620689646,0.2631578947368421,0.21052631578947367,0.21052631578947367,19,0.4,0.2
L1_group=A|L2_x1=b5|L3_x2=b3|L4_x3=b2,0.5555555555555556,0.35714285714285715,0.43478260869565216,0.6603896103896104,0.8168831168831169,0.39128789586958035,0.38,0.2540322580645161,0.1693548387096774,0.07258064516129033,124,0.4,0.2
L1_group=D|L2_x1=b4|L3_x2=b3|L4_x3=b3,0.6133333333333333,0.8363636363636363,0.7076923076923075,0.7655502392344498,0.8220095693779905,0.5118687032608952,0.4933333333333333,0.42,0.26,0.5,150,0.4,0.2
L1_group=A|L2_x1=b1|L3_x2=b3|L4_x3=b3,0.0,0.0,0.0,0.4915254237288136,0.5423728813559322,-0.03306801645716225,-0.026058631921824116,0.1984126984126984,0.06349206349206349,0.015873015873015872,63,0.4,0.2
L1_group=B|L2_x1=b4|L3_x2=b1|L4_x3=b3,0.0,0.0,0.0,0.5,0.6861397479954181,0.0,0.0,0.2358490566037736,0.05660377358490566,0.0,106,0.4,0.2
L1_group=A|L2_x1=b2|L3_x2=b2|L4_x3=b1,0.0,0.0,0.0,0.5,0.8297101449275361,0.0,0.0,0.08947368421052632,0.042105263157894736,0.0,95,0.4,0.2
L1_group=D|L2_x1=b5|L3_x2=b4|L4_x3=b4,0.7333333333333333,0.6111111111111112,0.6666666666666666,0.7388888888888889,0.8055555555555556,0.4990226137396671,0.49425287356321834,0.4791666666666667,0.22916666666666666,0.3125,48,0.4,0.2
L1_group=D|L2_x1=b1|L3_x2=b4|L4_x3=b3,0.6,0.6,0.6,0.7166666666666667,0.8222222222222222,0.43333333333333335,0.43333333333333335,0.43137254901960786,0.21568627450980393,0.29411764705882354,51,0.4,0.2
L1_group=A|L2_x1=b4|L3_x2=b5|L4_x3=b3,0.8260869565217391,0.3584905660377358,0.5,0.6327336551118912,0.8161474330846863,0.30928429233866056,0.24907369287772751,0.6510416666666666,0.3958333333333333,0.23958333333333334,96,0.4,0.2
L1_group=B|L2_x1=b4|L3_x2=b2|L4_x3=b4,0.8333333333333334,0.2631578947368421,0.39999999999999997,0.6246345029239766,0.8340643274853801,0.40825004591369424,0.33317049340498295,0.3516483516483517,0.1978021978021978,0.06593406593406594,91,0.4,0.2
L1_group=A|L2_x1=b5|L3_x2=b1|L4_x3=b4,0.0,0.0,0.0,0.96,,0.0,0.0,0.2,0.32,0.04,50,0.4,0.2
L1_group=C|L2_x1=b5|L3_x2=b2|L4_x3=b3,0.6704545454545454,0.921875,0.7763157894736842,0.7109375,0.8176185344827586,0.4699016601238665,0.43021978021978025,0.38114754098360654,0.20491803278688525,0.7213114754098361,122,0.4,0.2
L1_group=A|L2_x1=b2|L3_x2=b4|L4_x3=b4,1.0,0.6,0.7499999999999999,0.8,0.8693877551020408,0.7592566023652967,0.7313432835820896,0.16666666666666666,0.1111111111111111,0.05555555555555555,54,0.4,0.2
L1_group=D|L2_x1=b2|L3_x2=b3|L4_x3=b3,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.6819875776397515,0.8418219461697722,0.3639751552795031,0.3639751552795031,0.34375,0.25,0.1796875,128,0.4,0.2
L1_group=C|L2_x1=b1|L3_x2=b2|L4_x3=b1,0.0,0.0,0.0,0.4791666666666667,0.625,-0.06933752452815363,-0.05882352941176472,0.2962962962962963,0.12962962962962962,0.037037037037037035,54,0.4,0.2
L1_group=A|L2_x1=b4|L3_x2=b5|L4_x3=b1,0.7,0.5384615384615384,0.608695652173913,0.7317307692307693,0.851923076923077,0.5096606959975654,0.502606882168926,0.41509433962264153,0.41509433962264153,0.18867924528301888,53,0.4,0.2
L1_group=B|L2_x1=b5|L3_x2=b2|L4_x3=b4,0.8333333333333334,0.5555555555555556,0.6666666666666667,0.7686868686868686,0.9676767676767677,0.6408987361990464,0.6244131455399061,0.171875,0.25,0.09375,64,0.4,0.2
L1_group=D|L2_x1=b3|L3_x2=b3|L4_x3=b2,0.7142857142857143,0.813953488372093,0.7608695652173914,0.7655626027719051,0.8582334977683814,0.5307513053175721,0.5263035381750465,0.37027027027027026,0.1891891891891892,0.5297297297297298,185,0.4,0.2
L1_group=D|L2_x1=b2|L3_x2=b5|L4_x3=b4,0.21428571428571427,0.5,0.3,0.642156862745098,0.8562091503267975,0.202703054823132,0.17901234567901236,0.32456140350877194,0.21052631578947367,0.24561403508771928,57,0.4,0.2
L1_group=A|L2_x1=b4|L3_x2=b4|L4_x3=b3,0.2,0.2,0.20000000000000004,0.5375,0.6777777777777778,0.075,0.07500000000000007,0.4099099099099099,0.22522522522522523,0.13513513513513514,111,0.4,0.2
L1_group=B|L2_x1=b2|L3_x2=b2|L4_x3=b5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.631578947368421,0.7309941520467836,0.2631578947368421,0.26315789473684215,0.2777777777777778,0.12698412698412698,0.09523809523809523,63,0.4,0.2
L1_group=D|L2_x1=b3|L3_x2=b4|L4_x3=b1,0.8571428571428571,0.5217391304347826,0.6486486486486486,0.7404614019520852,0.8500443655723159,0.5665774871201682,0.5366336633663367,0.4027777777777778,0.25,0.19444444444444445,72,0.4,0.2
L1_group=D|L2_x1=b5|L3_x2=b5|L4_x3=b3,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.6031746031746031,0.6485260770975056,0.20634920634920634,0.20634920634920628,0.35,0.2,0.1,70,0.4,0.2
L1_group=B|L2_x1=b5|L3_x2=b3|L4_x3=b4,0.5,0.5909090909090909,0.5416666666666667,0.6654545454545455,0.7345454545454546,0.31735069316230097,0.31487889273356406,0.4861111111111111,0.3472222222222222,0.3611111111111111,72,0.4,0.2
L1_group=C|L2_x1=b2|L3_x2=b5|L4_x3=b2,1.0,0.1111111111111111,0.19999999999999998,0.5555555555555556,0.8085858585858586,0.3114510614341045,0.17684887459807075,0.32421875,0.0546875,0.015625,128,0.4,0.2
L1_group=B|L2_x1=b4|L3_x2=b2|L4_x3=b3,0.625,0.29411764705882354,0.4,0.6379124820659972,0.6725251076040172,0.39148210064861716,0.3616270867622854,0.26519337016574585,0.1270718232044199,0.04419889502762431,181,0.4,0.2
L1_group=B|L2_x1=b5|L3_x2=b5|L4_x3=b4,0.8611111111111112,1.0,0.9253731343283582,0.5833333333333334,0.9247311827956989,0.37883838047182933,0.2510121457489878,0.14864864864864866,0.02702702702702703,0.972972972972973,37,0.4,0.2
L1_group=C|L2_x1=b1|L3_x2=b4|L4_x3=b2,1.0,0.1,0.18181818181818182,0.55,0.8125,0.2857142857142857,0.15094339622641517,0.52,0.06,0.02,50,0.4,0.2
L1_group=B|L2_x1=b1|L3_x2=b1|L4_x3=b2,0.0,0.0,0.0,0.5,0.7325581395348837,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,49,0.4,0.2
L1_group=B|L2_x1=b1|L3_x2=b5|L4_x3=b1,0.0,0.0,0.0,0.5,0.8421052631578947,0.0,0.0,0.10256410256410256,0.05128205128205128,0.0,39,0.4,0.2
L1_group=D|L2_x1=b5|L3_x2=b2|L4_x3=b2,0.8712121212121212,0.9663865546218487,0.9163346613545816,0.5784313725490196,0.7326930772308924,0.24130758866434227,0.21052631578947367,0.16071428571428573,0.05,0.9428571428571428,140,0.4,0.2
L1_group=A|L2_x1=b2|L3_x2=b5|L4_x3=b3,0.5714285714285714,0.5,0.5333333333333333,0.7346938775510203,0.8698979591836734,0.49925585877555667,0.4979702300405954,0.16981132075471697,0.10377358490566038,0.0660377358490566,106,0.4,0.2
L1_group=B|L2_x1=b5|L3_x2=b1|L4_x3=b1,0.0,0.0,0.0,1.0,,0.0,,0.009259259259259259,0.018518518518518517,0.0,54,0.4,0.2
L1_group=B|L2_x1=b2|L3_x2=b3|L4_x3=b3,0.3333333333333333,0.125,0.18181818181818182,0.5476851851851852,0.7050925925925926,0.15027291760612693,0.13162939297124598,0.2913907284768212,0.10596026490066225,0.039735099337748346,151,0.4,0.2
L1_group=A|L2_x1=b2|L3_x2=b4|L4_x3=b5,0.25,0.25,0.25,0.5977272727272727,0.8318181818181818,0.19545454545454546,0.19545454545454544,0.1864406779661017,0.13559322033898305,0.06779661016949153,59,0.4,0.2
L1_group=D|L2_x1=b4|L3_x2=b5|L4_x3=b5,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.6071428571428571,0.7619047619047619,0.15724272550828775,0.14634146341463405,0.2777777777777778,0.28888888888888886,0.13333333333333333,45,0.4,0.2
