bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,threshold_n_samples,use_parent_threshold,parent_with_threshold,score_metric,score_value,parent_score_value,gain_value,threshold_source_bucket,is_weak,fold
ROOT,L1,,22399,9599,0.2508147685164516,0.25075528700906347,0.3,0.1,0.21007396603812897,0.7743732590529248,0.7001343183344526,0.8662235147486498,0.1473070111469945,0.3102406500677154,9599,False,,f1_regret_bnd,0.4906457874412985,-0.20791666666666667,0.6985624541079651,ROOT,False,1
L1_group=A,L1,ROOT,5602,2377,0.024812566940378436,0.023559108119478336,0.3,0.1,0.06373580143037443,0.35000000000000003,0.5833333333333334,0.25,0.030710980227177113,0.010096760622633571,2377,True,,f1_regret_bnd,0.27090870845603704,0.4906457874412985,-0.21973707898526146,ROOT,True,1
L1_group=B,L1,ROOT,5627,2380,0.12066820685978319,0.11932773109243698,0.3,0.1,0.20546218487394957,0.6050096339113681,0.6680851063829787,0.5528169014084507,0.08319327731092437,0.09873949579831932,2380,True,,f1_regret_bnd,0.3579508103819563,0.4906457874412985,-0.1326949770593422,ROOT,True,1
L1_group=C,L1,ROOT,5588,2443,0.2625268432355046,0.267294310274253,0.3,0.1,0.2949242734343021,0.714395688991532,0.718266253869969,0.7105666156202144,0.16004911993450677,0.264428980761359,2443,True,,f1_regret_bnd,0.33944685558997656,0.4906457874412985,-0.15119893185132194,ROOT,True,1
L1_group=D,L1,ROOT,5578,2396,0.5774471136608104,0.595575959933222,0.3,0.1,0.2929883138564274,0.839413782351107,0.7561797752808989,0.9432375613174492,0.1548414023372287,0.7429048414023373,2396,True,,f1_regret_bnd,0.46900476732606533,0.4906457874412985,-0.021641020115233167,ROOT,True,1
L1_group=A|L2_x1=high,L2,L1_group=A,8732,3651,0.01591846083371507,0.016433853738701727,0.4,0.2,0.04149548069022186,0.35294117647058826,0.6,0.25,0.01917282936181868,0.006847439057792386,3651,False,,f1_regret_bnd,0.3018592810994571,0.27090870845603704,0.03095057264342005,L1_group=A|L2_x1=high,False,1
L1_group=A|L2_x1=low,L2,L1_group=A,8599,3666,0.03465519246424003,0.028368794326241134,0.4,0.3,0.07255864702673213,0.43786982248520706,0.5692307692307692,0.3557692307692308,0.014184397163120567,0.01773049645390071,3666,False,,f1_regret_bnd,0.3582189768769146,0.27090870845603704,0.08731026842087758,L1_group=A|L2_x1=low,False,1
L1_group=A|L2_x1=mid,L2,L1_group=A,10685,4571,0.02358446420215255,0.02384598556114636,0.4,0.2,0.0648654561365128,0.36601307189542487,0.6363636363636364,0.25688073394495414,0.0284401662655874,0.009625902428352658,4571,False,,f1_regret_bnd,0.28692753262611836,0.27090870845603704,0.016018824170081325,L1_group=A|L2_x1=mid,False,1
L1_group=B|L2_x1=high,L2,L1_group=B,8753,3656,0.08945504398491945,0.09682713347921225,0.3,0.1,0.1773796498905908,0.5568760611205432,0.6978723404255319,0.4632768361581921,0.0724835886214442,0.06427789934354486,3656,True,,f1_regret_bnd,0.3432546169192303,0.3579508103819563,-0.014696193462725993,ROOT,True,1
L1_group=B|L2_x1=low,L2,L1_group=B,8815,3668,0.15882019285309132,0.14122137404580154,0.4,0.2,0.2202835332606325,0.6321138211382115,0.6673819742489271,0.6003861003861004,0.10305343511450382,0.12704471101417666,3668,False,,f1_regret_bnd,0.36030357032032706,0.3579508103819563,0.002352759938370752,L1_group=B|L2_x1=low,False,1
