fold,model,Precision,Recall,F1,BAC,AUC,MCC,Kappa,BND_ratio,POS_Coverage,Regret
1,BTTWD,0.6321529647269967,0.9159831966393278,0.7480498264243415,0.8691808523693939,0.9465116308376001,0.6651672202280432,0.6422305658196386,0.1267,0.28635,0.2112125
2,BTTWD,0.6393293110705767,0.9114822964592919,0.7515256473692892,0.8700635267377455,0.945889997944926,0.6691364515187895,0.6481460748954653,0.1269,0.26875,0.2107375
3,BTTWD,0.641018387553041,0.9065813162632527,0.7510149971000083,0.8686962977556514,0.9469828003331485,0.6678692942136021,0.647908241021045,0.123475,0.279525,0.2105875
4,BTTWD,0.6317532601945767,0.9157831566313263,0.7477032379241354,0.8689475079203561,0.9461877776528574,0.6646873434052897,0.6417129673459031,0.116825,0.265525,0.2128875
5,BTTWD,0.6381849912739965,0.9142914291429143,0.7516855780299293,0.87076526058659,0.9485965079291837,0.6696881887508201,0.6480641012782951,0.09645,0.261675,0.2082625
1,LogReg,0.7103266248762784,0.861372274454891,0.7785914474278998,0.8721567058562036,0.9485440818581687,0.7012119720747038,0.6950417018331692,0.0,,0.2264
2,LogReg,0.7116498427933146,0.8602720544108822,0.7789349755479079,0.8720565658361991,0.9484350139809977,0.7016464081307817,0.6956778133404898,0.0,,0.226825
3,LogReg,0.72047707038468,0.8579715943188637,0.7832359386413441,0.8735228280240409,0.9491319702511265,0.7074391434210751,0.7023606275115595,0.0,,0.2252
4,LogReg,0.7051597051597052,0.8611722344468894,0.7753962536023054,0.8705901169567958,0.9480533797580128,0.6968726064719176,0.6902675391749777,0.0,,0.2288
5,LogReg,0.7132031957828845,0.8659865986598659,0.7822041553748871,0.8749619003765647,0.9506780783741519,0.706241600528137,0.6999397710919417,0.0,,0.22105
1,RandomForest,0.6750913756901781,0.8682736547309462,0.7595922474515465,0.8645081359449012,0.9395267310911686,0.6758531945580429,0.6655261056144143,0.0,,0.23615
2,RandomForest,0.6772983114446529,0.8665733146629326,0.7603334795963143,0.8644912436923755,0.9396071668170045,0.6767546211115365,0.666855322597983,0.0,,0.2366
3,RandomForest,0.6819583959503283,0.862372474494899,0.7616271366105738,0.8641740380607286,0.9399494124543194,0.6782836410212134,0.6693169571721589,0.0,,0.238125
4,RandomForest,0.6706281833616299,0.8691738347669534,0.7571005401637916,0.8634583259562385,0.9394719321172414,0.6725551384768641,0.6616154930293217,0.0,,0.2375
5,RandomForest,0.6782493781094527,0.8725872587258726,0.7632419192581901,0.8673125953974019,0.9411964995706263,0.6810061519736204,0.67057463857297,0.0,,0.230875
1,KNN,0.5540138080411534,0.8186637327465494,0.6608267398675925,0.7995225203296776,0.8773469329556866,0.5374250476465229,0.5167508744468272,0.0,,0.346025
2,KNN,0.5622607982504101,0.8228645729145829,0.6680470970361349,0.8046894026495452,0.879938346845424,0.5478025554292781,0.5278208901740498,0.0,,0.337225
3,KNN,0.5560154712628079,0.8195639127825565,0.6625429553264605,0.8007392259066439,0.8756206477613102,0.5398893244144812,0.519402772932573,0.0,,0.343975
4,KNN,0.5538554459432253,0.8254650930186037,0.6629181894855215,0.8019399326835569,0.8769976180423737,0.5408119787571554,0.5190255150918395,0.0,,0.3407
5,KNN,0.5554576868351514,0.8198819881988199,0.6622505856692786,0.8005946389779139,0.8753171257261054,0.5394803509391727,0.5188511703414476,0.0,,0.344125
1,XGBoost,0.7093225246091488,0.8576715343068614,0.7764748494589578,0.8702730046709295,0.9470213654756816,0.6982337358641085,0.6922781365099437,0.0,,0.23015
2,XGBoost,0.7107651319623678,0.8538707741548309,0.7757735471852424,0.8690392468200994,0.9464739791502065,0.6971896735585209,0.6916530981012823,0.0,,0.23295
3,XGBoost,0.7192612582222971,0.8530706141228246,0.7804721815519766,0.8710556723703917,0.9477517078644047,0.7035865649334317,0.6987729763925783,0.0,,0.230125
4,XGBoost,0.7066347582109259,0.8564712942588518,0.7743714957496836,0.8689895968661101,0.9464805516932996,0.6953418228195922,0.6892555620670042,0.0,,0.232375
5,XGBoost,0.7133526250516743,0.8628862886288629,0.781026523037929,0.8736617370280076,0.9490222846490508,0.7045483853080622,0.6985125930582586,0.0,,0.223775
