bucket_id,Precision,Recall,F1,BAC,AUC,MCC,Kappa,Regret,BND_ratio,POS_Coverage,n_samples,alpha,beta
L1_UniqueCarrier=AA|L2_Origin=DFW|L3_CRSDepTime=afternoon|L4_Distance=<=300,0.6666666666666666,0.05263157894736842,0.09756097560975609,0.5237251158985546,0.48595582219798206,0.15537485640230883,0.07530022719896134,0.8268398268398268,0.12121212121212122,0.012987012987012988,231,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=DFW|L3_CRSDepTime=evening|L4_Distance=1500-5000,0.4,0.18181818181818182,0.25000000000000006,0.5614973262032086,0.5614973262032086,0.17256202562519196,0.15646258503401367,1.0403225806451613,0.7741935483870968,0.08064516129032258,62,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=DFW|L3_CRSDepTime=evening|L4_Distance=300-800,0.47619047619047616,0.15151515151515152,0.22988505747126436,0.5542732007575758,0.6524325284090909,0.1774657242247261,0.14531336661120364,0.9114906832298136,0.6086956521739131,0.06521739130434782,322,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=DFW|L3_CRSDepTime=evening|L4_Distance=800-1500,0.3974358974358974,0.17032967032967034,0.23846153846153847,0.538537851037851,0.6272948281876853,0.10719372440991141,0.09428678117998501,0.9919825072886297,0.6822157434402333,0.11370262390670553,686,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=DFW|L3_CRSDepTime=evening|L4_Distance=<=300,0.0,0.0,0.0,0.49691358024691357,0.5655655655655656,-0.03396336868995289,-0.009882478632478708,0.907035175879397,0.4472361809045226,0.005025125628140704,199,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=DFW|L3_CRSDepTime=morning|L4_Distance=1500-5000,0.0,0.0,0.0,0.49528301886792453,0.5047169811320754,-0.02864165750631024,-0.015923566878981,0.47413793103448276,0.034482758620689655,0.008620689655172414,116,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=DFW|L3_CRSDepTime=morning|L4_Distance=300-800,1.0,0.019230769230769232,0.03773584905660378,0.5096153846153846,0.5782842910101946,0.1291124086176383,0.032793362307388496,0.66015625,0.0078125,0.0026041666666666665,384,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=DFW|L3_CRSDepTime=morning|L4_Distance=800-1500,0.125,0.00909090909090909,0.01694915254237288,0.5006780512305374,0.6220793571069814,0.004767090617967991,0.002287941699855911,0.5408866995073892,0.041379310344827586,0.007881773399014778,1015,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=DFW|L3_CRSDepTime=morning|L4_Distance=<=300,0.0,0.0,0.0,0.5,0.5812356979405033,0.0,0.0,0.4876847290640394,0.019704433497536946,0.0,203,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=DFW|L3_CRSDepTime=night|L4_Distance=1500-5000,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,7,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=DFW|L3_CRSDepTime=night|L4_Distance=300-800,0.0,0.0,0.0,0.5,0.42307692307692313,0.0,0.0,0.8548387096774194,0.1935483870967742,0.0,31,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=DFW|L3_CRSDepTime=night|L4_Distance=800-1500,1.0,0.04,0.07692307692307693,0.52,0.7606060606060606,0.17942999178292215,0.06238185255198481,0.7741935483870968,0.3870967741935484,0.008064516129032258,124,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=DFW|L3_CRSDepTime=night|L4_Distance=<=300,0.0,0.0,0.0,0.5,0.7857142857142857,0.0,0.0,1.3421052631578947,0.21052631578947367,0.0,19,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=DTW|L3_CRSDepTime=afternoon|L4_Distance=300-800,0.0,0.0,0.0,0.5,0.8,0.0,0.0,0.45454545454545453,0.0,0.0,11,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=DTW|L3_CRSDepTime=afternoon|L4_Distance=800-1500,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.4444444444444444,0.2222222222222222,0.0,27,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=DTW|L3_CRSDepTime=afternoon|L4_Distance=<=300,0.0,0.0,0.0,0.5,0.7613636363636364,0.0,0.0,0.6153846153846154,0.19230769230769232,0.0,26,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=DTW|L3_CRSDepTime=evening|L4_Distance=300-800,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,7,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=DTW|L3_CRSDepTime=evening|L4_Distance=800-1500,1.0,0.3333333333333333,0.5,0.6666666666666666,0.5833333333333333,0.5345224838248488,0.4444444444444444,0.8666666666666667,0.2,0.06666666666666667,15,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=DTW|L3_CRSDepTime=evening|L4_Distance=<=300,0.0,0.0,0.0,0.4375,0.5833333333333333,-0.19364916731037085,-0.1578947368421053,1.0,0.36363636363636365,0.09090909090909091,11,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=DTW|L3_CRSDepTime=morning|L4_Distance=300-800,0.0,0.0,0.0,0.5,0.7142857142857143,0.0,0.0,0.3333333333333333,0.0,0.0,15,0.3,0.2
L1_UniqueCarrier=AA|L2_Origin=DTW|L3_CRSDepTime=morning|L4_Distance=800-1500,0.0,0.0,0.0,0.5,0.6868686868686869,0.0,0.0,0.4166666666666667,0.0,0.0,36,0.3,0.2
