bucket_id,parent_id,level,n_train,n_val,BAC,F1,AUC,Regret,BND_ratio,POS_coverage,score_metric,score_value,parent_score_value,gain_value,is_weak,threshold_source_bucket,baseline_precision,baseline_recall,baseline_f1,baseline_bac,baseline_auc,baseline_mcc,baseline_kappa,baseline_regret,baseline_bnd_ratio,baseline_pos_coverage
L1_UniqueCarrier=OH|L2_Origin=JFK|L3_CRSDepTime=evening|L4_Distance=others,L1_UniqueCarrier=OH|L2_Origin=JFK|L3_CRSDepTime=evening,4,14,11,,,,,,,bac_regret,,-0.0217391304347825,,True,L1_UniqueCarrier=OH|L2_Origin=JFK|L3_CRSDepTime=evening,,,,,,,,,,
L1_UniqueCarrier=OH|L2_Origin=JFK|L3_CRSDepTime=morning|L4_Distance=300-800,L1_UniqueCarrier=OH|L2_Origin=JFK|L3_CRSDepTime=morning,4,61,24,0.5,0.0,0.7045454545454545,0.4166666666666667,0.0,0.0,bac_regret,0.0833333333333333,-0.2980769230769231,0.3814102564102564,False,L1_UniqueCarrier=OH|L2_Origin=JFK|L3_CRSDepTime=morning|L4_Distance=300-800,,,,,,,,,,
L1_UniqueCarrier=OH|L2_Origin=JFK|L3_CRSDepTime=morning|L4_Distance=<=300,L1_UniqueCarrier=OH|L2_Origin=JFK|L3_CRSDepTime=morning,4,49,20,0.119047619047619,0.2857142857142857,0.4166666666666666,1.2,0.85,0.05,bac_regret,-1.0809523809523809,-0.2980769230769231,-0.7828754578754578,True,L1_UniqueCarrier=OH|L2_Origin=JFK,,,,,,,,,,
L1_UniqueCarrier=OH|L2_Origin=JFK|L3_CRSDepTime=morning|L4_Distance=others,L1_UniqueCarrier=OH|L2_Origin=JFK|L3_CRSDepTime=morning,4,14,8,,,,,,,bac_regret,,-0.2980769230769231,,True,L1_UniqueCarrier=OH|L2_Origin=JFK,,,,,,,,,,
L1_UniqueCarrier=OH|L2_Origin=LGA|L3_CRSDepTime=afternoon|L4_Distance=300-800,L1_UniqueCarrier=OH|L2_Origin=LGA|L3_CRSDepTime=afternoon,4,66,32,0.5,0.0,0.5851851851851853,0.78125,0.0,0.0,bac_regret,-0.28125,-0.2692307692307693,-0.0120192307692307,True,L1_UniqueCarrier=OH|L2_Origin=LGA|L3_CRSDepTime=afternoon,,,,,,,,,,
L1_UniqueCarrier=OH|L2_Origin=LGA|L3_CRSDepTime=afternoon|L4_Distance=others,L1_UniqueCarrier=OH|L2_Origin=LGA|L3_CRSDepTime=afternoon,4,26,20,,,,,,,bac_regret,,-0.2692307692307693,,True,L1_UniqueCarrier=OH|L2_Origin=LGA|L3_CRSDepTime=afternoon,,,,,,,,,,
L1_UniqueCarrier=OH|L2_Origin=LGA|L3_CRSDepTime=evening|L4_Distance=300-800,L1_UniqueCarrier=OH|L2_Origin=LGA|L3_CRSDepTime=evening,4,56,23,0.5,0.4827586206896552,0.625,0.6956521739130435,0.0434782608695652,0.9565217391304348,bac_regret,-0.1956521739130434,-0.119047619047619,-0.0766045548654243,True,L1_UniqueCarrier=OH|L2_Origin=LGA|L3_CRSDepTime=evening,,,,,,,,,,
L1_UniqueCarrier=OH|L2_Origin=LGA|L3_CRSDepTime=evening|L4_Distance=others,L1_UniqueCarrier=OH|L2_Origin=LGA|L3_CRSDepTime=evening,4,22,19,,,,,,,bac_regret,,-0.119047619047619,,True,L1_UniqueCarrier=OH|L2_Origin=LGA|L3_CRSDepTime=evening,,,,,,,,,,
L1_UniqueCarrier=OH|L2_Origin=LGA|L3_CRSDepTime=morning|L4_Distance=300-800,L1_UniqueCarrier=OH|L2_Origin=LGA|L3_CRSDepTime=morning,4,87,36,0.5,0.0,0.6059113300492611,0.9722222222222222,0.0,0.0,bac_regret,-0.4722222222222222,-1.0318396226415094,0.5596174004192872,False,L1_UniqueCarrier=OH|L2_Origin=LGA|L3_CRSDepTime=morning|L4_Distance=300-800,,,,,,,,,,
L1_UniqueCarrier=OH|L2_Origin=LGA|L3_CRSDepTime=morning|L4_Distance=others,L1_UniqueCarrier=OH|L2_Origin=LGA|L3_CRSDepTime=morning,4,36,17,,,,,,,bac_regret,,-1.0318396226415094,,True,L1_UniqueCarrier=OH|L2_Origin=LGA,,,,,,,,,,
