bucket_id,alpha,beta,threshold_mode,threshold_source_bucket,is_weak
L1_UniqueCarrier=AA|L2_Origin=PHX|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=PHX,True
L1_UniqueCarrier=AA|L2_Origin=PHX|L3_CRSDepTime=morning,0.4,0.3,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=PHX|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AA|L2_Origin=PHX|L3_CRSDepTime=night,0.3,0.2,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=PHX|L3_CRSDepTime=night,False
L1_UniqueCarrier=AA|L2_Origin=PIT|L3_CRSDepTime=afternoon,0.4,0.3,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=PIT|L3_CRSDepTime=afternoon,False
L1_UniqueCarrier=AA|L2_Origin=PIT|L3_CRSDepTime=morning,0.4,0.3,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=PIT,True
L1_UniqueCarrier=AA|L2_Origin=RDU|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=RDU,True
L1_UniqueCarrier=AA|L2_Origin=RDU|L3_CRSDepTime=evening,0.3,0.2,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=RDU,True
L1_UniqueCarrier=AA|L2_Origin=RDU|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=RDU|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AA|L2_Origin=RNO|L3_CRSDepTime=afternoon,0.4,0.3,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=RNO,True
L1_UniqueCarrier=AA|L2_Origin=RNO|L3_CRSDepTime=morning,0.4,0.3,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=RNO|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AA|L2_Origin=SAN|L3_CRSDepTime=afternoon,0.4,0.3,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=SAN,True
L1_UniqueCarrier=AA|L2_Origin=SAN|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=SAN|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AA|L2_Origin=SAT|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=SAT|L3_CRSDepTime=afternoon,False
L1_UniqueCarrier=AA|L2_Origin=SAT|L3_CRSDepTime=evening,0.4,0.3,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=SAT,True
L1_UniqueCarrier=AA|L2_Origin=SAT|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=SAT|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AA|L2_Origin=SEA|L3_CRSDepTime=afternoon,0.5,0.4,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=SEA,True
L1_UniqueCarrier=AA|L2_Origin=SEA|L3_CRSDepTime=evening,0.4,0.3,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=SEA|L3_CRSDepTime=evening,False
L1_UniqueCarrier=AA|L2_Origin=SEA|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=SEA|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AA|L2_Origin=SEA|L3_CRSDepTime=night,0.4,0.3,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=SEA|L3_CRSDepTime=night,False
L1_UniqueCarrier=AA|L2_Origin=SFO|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,ROOT,True
L1_UniqueCarrier=AA|L2_Origin=SFO|L3_CRSDepTime=evening,0.3,0.2,bucket_wise,ROOT,True
L1_UniqueCarrier=AA|L2_Origin=SFO|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=SFO|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AA|L2_Origin=SFO|L3_CRSDepTime=night,0.3,0.2,bucket_wise,ROOT,True
L1_UniqueCarrier=AA|L2_Origin=SJC|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=SJC|L3_CRSDepTime=afternoon,False
L1_UniqueCarrier=AA|L2_Origin=SJC|L3_CRSDepTime=evening,0.4,0.3,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=SJC|L3_CRSDepTime=evening,False
L1_UniqueCarrier=AA|L2_Origin=SJC|L3_CRSDepTime=morning,0.2,0.1,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=SJC|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AA|L2_Origin=SJU|L3_CRSDepTime=afternoon,0.4,0.3,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=SJU,True
L1_UniqueCarrier=AA|L2_Origin=SJU|L3_CRSDepTime=evening,0.4,0.3,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=SJU,True
L1_UniqueCarrier=AA|L2_Origin=SJU|L3_CRSDepTime=morning,0.4,0.3,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=SJU|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AA|L2_Origin=SLC|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,ROOT,True
L1_UniqueCarrier=AA|L2_Origin=SLC|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=SLC|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AA|L2_Origin=SMF|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=SMF|L3_CRSDepTime=afternoon,False
L1_UniqueCarrier=AA|L2_Origin=SMF|L3_CRSDepTime=morning,0.4,0.3,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=SMF|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AA|L2_Origin=SNA|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=SNA,True
L1_UniqueCarrier=AA|L2_Origin=SNA|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=SNA,True
L1_UniqueCarrier=AA|L2_Origin=STL|L3_CRSDepTime=afternoon,0.5,0.4,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=STL,True
L1_UniqueCarrier=AA|L2_Origin=STL|L3_CRSDepTime=evening,0.5,0.4,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=STL,True
L1_UniqueCarrier=AA|L2_Origin=STL|L3_CRSDepTime=morning,0.4,0.3,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=STL|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AA|L2_Origin=TPA|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=TPA,True
L1_UniqueCarrier=AA|L2_Origin=TPA|L3_CRSDepTime=evening,0.3,0.2,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=TPA,True
L1_UniqueCarrier=AA|L2_Origin=TPA|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=AA|L2_Origin=TPA|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AS|L2_Origin=BUR|L3_CRSDepTime=afternoon,0.4,0.3,bucket_wise,L1_UniqueCarrier=AS,True
L1_UniqueCarrier=AS|L2_Origin=BUR|L3_CRSDepTime=evening,0.3,0.2,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=BUR|L3_CRSDepTime=evening,False
L1_UniqueCarrier=AS|L2_Origin=BUR|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=BUR|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AS|L2_Origin=LAS|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=LAS|L3_CRSDepTime=afternoon,False
L1_UniqueCarrier=AS|L2_Origin=LAS|L3_CRSDepTime=evening,0.4,0.3,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=LAS|L3_CRSDepTime=evening,False
L1_UniqueCarrier=AS|L2_Origin=LAS|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=LAS|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AS|L2_Origin=LAX|L3_CRSDepTime=afternoon,0.4,0.3,bucket_wise,L1_UniqueCarrier=AS,True
L1_UniqueCarrier=AS|L2_Origin=LAX|L3_CRSDepTime=evening,0.4,0.3,bucket_wise,L1_UniqueCarrier=AS,True
L1_UniqueCarrier=AS|L2_Origin=LAX|L3_CRSDepTime=morning,0.2,0.1,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=LAX|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AS|L2_Origin=OAK|L3_CRSDepTime=afternoon,0.5,0.4,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=OAK|L3_CRSDepTime=afternoon,False
L1_UniqueCarrier=AS|L2_Origin=OAK|L3_CRSDepTime=evening,0.4,0.3,bucket_wise,L1_UniqueCarrier=AS,True
L1_UniqueCarrier=AS|L2_Origin=OAK|L3_CRSDepTime=morning,0.4,0.3,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=OAK|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AS|L2_Origin=ONT|L3_CRSDepTime=morning,0.4,0.3,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=ONT|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AS|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon,0.5,0.4,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=OTHER_ORIGIN,True
L1_UniqueCarrier=AS|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening,0.5,0.4,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=OTHER_ORIGIN,True
L1_UniqueCarrier=AS|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,0.4,0.3,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AS|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,0.4,0.3,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,False
L1_UniqueCarrier=AS|L2_Origin=PDX|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=PDX,True
L1_UniqueCarrier=AS|L2_Origin=PDX|L3_CRSDepTime=evening,0.3,0.2,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=PDX,True
L1_UniqueCarrier=AS|L2_Origin=PDX|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=PDX|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AS|L2_Origin=PHX|L3_CRSDepTime=afternoon,0.4,0.3,bucket_wise,L1_UniqueCarrier=AS,True
L1_UniqueCarrier=AS|L2_Origin=PHX|L3_CRSDepTime=morning,0.4,0.3,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=PHX|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AS|L2_Origin=SAN|L3_CRSDepTime=afternoon,0.4,0.3,bucket_wise,L1_UniqueCarrier=AS,True
L1_UniqueCarrier=AS|L2_Origin=SAN|L3_CRSDepTime=evening,0.4,0.3,bucket_wise,L1_UniqueCarrier=AS,True
L1_UniqueCarrier=AS|L2_Origin=SAN|L3_CRSDepTime=morning,0.2,0.1,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=SAN|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AS|L2_Origin=SEA|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=SEA|L3_CRSDepTime=afternoon,False
L1_UniqueCarrier=AS|L2_Origin=SEA|L3_CRSDepTime=evening,0.4,0.3,bucket_wise,L1_UniqueCarrier=AS,True
L1_UniqueCarrier=AS|L2_Origin=SEA|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=SEA|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AS|L2_Origin=SFO|L3_CRSDepTime=afternoon,0.4,0.3,bucket_wise,L1_UniqueCarrier=AS,True
L1_UniqueCarrier=AS|L2_Origin=SFO|L3_CRSDepTime=evening,0.4,0.3,bucket_wise,L1_UniqueCarrier=AS,True
L1_UniqueCarrier=AS|L2_Origin=SFO|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=SFO|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AS|L2_Origin=SJC|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=SJC|L3_CRSDepTime=afternoon,False
L1_UniqueCarrier=AS|L2_Origin=SJC|L3_CRSDepTime=evening,0.3,0.2,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=SJC,True
L1_UniqueCarrier=AS|L2_Origin=SJC|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=SJC|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AS|L2_Origin=SMF|L3_CRSDepTime=afternoon,0.4,0.3,bucket_wise,L1_UniqueCarrier=AS,True
L1_UniqueCarrier=AS|L2_Origin=SMF|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=SMF|L3_CRSDepTime=morning,False
L1_UniqueCarrier=AS|L2_Origin=SNA|L3_CRSDepTime=afternoon,0.4,0.3,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=SNA,True
L1_UniqueCarrier=AS|L2_Origin=SNA|L3_CRSDepTime=evening,0.4,0.3,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=SNA|L3_CRSDepTime=evening,False
L1_UniqueCarrier=AS|L2_Origin=SNA|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=AS|L2_Origin=SNA|L3_CRSDepTime=morning,False
L1_UniqueCarrier=B6|L2_Origin=BOS|L3_CRSDepTime=afternoon,0.6,0.5,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=BOS,True
L1_UniqueCarrier=B6|L2_Origin=BOS|L3_CRSDepTime=evening,0.6,0.5,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=BOS,True
L1_UniqueCarrier=B6|L2_Origin=BOS|L3_CRSDepTime=morning,0.6,0.5,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=BOS,True
L1_UniqueCarrier=B6|L2_Origin=BUF|L3_CRSDepTime=morning,0.4,0.3,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=BUF|L3_CRSDepTime=morning,False
L1_UniqueCarrier=B6|L2_Origin=EWR|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=EWR,True
L1_UniqueCarrier=B6|L2_Origin=EWR|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=EWR,True
L1_UniqueCarrier=B6|L2_Origin=FLL|L3_CRSDepTime=afternoon,0.2,0.1,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=FLL|L3_CRSDepTime=afternoon,False
L1_UniqueCarrier=B6|L2_Origin=FLL|L3_CRSDepTime=evening,0.2,0.1,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=FLL|L3_CRSDepTime=evening,False
L1_UniqueCarrier=B6|L2_Origin=FLL|L3_CRSDepTime=morning,0.4,0.3,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=FLL|L3_CRSDepTime=morning,False
L1_UniqueCarrier=B6|L2_Origin=IAD|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=IAD,True
L1_UniqueCarrier=B6|L2_Origin=IAD|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=IAD|L3_CRSDepTime=morning,False
L1_UniqueCarrier=B6|L2_Origin=JFK|L3_CRSDepTime=afternoon,0.2,0.1,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=JFK,True
L1_UniqueCarrier=B6|L2_Origin=JFK|L3_CRSDepTime=evening,0.2,0.1,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=JFK,True
L1_UniqueCarrier=B6|L2_Origin=JFK|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=JFK|L3_CRSDepTime=morning,False
L1_UniqueCarrier=B6|L2_Origin=LAS|L3_CRSDepTime=afternoon,0.5,0.4,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=LAS|L3_CRSDepTime=afternoon,False
L1_UniqueCarrier=B6|L2_Origin=LGA|L3_CRSDepTime=afternoon,0.2,0.1,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=LGA,True
L1_UniqueCarrier=B6|L2_Origin=MCO|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,ROOT,True
L1_UniqueCarrier=B6|L2_Origin=MCO|L3_CRSDepTime=evening,0.2,0.1,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=MCO|L3_CRSDepTime=evening,False
L1_UniqueCarrier=B6|L2_Origin=MCO|L3_CRSDepTime=morning,0.4,0.3,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=MCO|L3_CRSDepTime=morning,False
L1_UniqueCarrier=B6|L2_Origin=OAK|L3_CRSDepTime=afternoon,0.4,0.3,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=OAK|L3_CRSDepTime=afternoon,False
L1_UniqueCarrier=B6|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=OTHER_ORIGIN,True
L1_UniqueCarrier=B6|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening,0.3,0.2,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=OTHER_ORIGIN,True
L1_UniqueCarrier=B6|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=OTHER_ORIGIN,True
L1_UniqueCarrier=B6|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,0.3,0.2,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,False
L1_UniqueCarrier=B6|L2_Origin=PBI|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=PBI,True
L1_UniqueCarrier=B6|L2_Origin=PBI|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=PBI|L3_CRSDepTime=morning,False
L1_UniqueCarrier=B6|L2_Origin=SJU|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,ROOT,True
L1_UniqueCarrier=B6|L2_Origin=TPA|L3_CRSDepTime=afternoon,0.2,0.1,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=TPA,True
L1_UniqueCarrier=B6|L2_Origin=TPA|L3_CRSDepTime=evening,0.3,0.1,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=TPA|L3_CRSDepTime=evening,False
L1_UniqueCarrier=B6|L2_Origin=TPA|L3_CRSDepTime=morning,0.4,0.3,bucket_wise,L1_UniqueCarrier=B6|L2_Origin=TPA|L3_CRSDepTime=morning,False
L1_UniqueCarrier=CO|L2_Origin=ABQ|L3_CRSDepTime=afternoon,0.4,0.3,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=ABQ|L3_CRSDepTime=afternoon,False
L1_UniqueCarrier=CO|L2_Origin=ABQ|L3_CRSDepTime=morning,0.4,0.3,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=ABQ,True
L1_UniqueCarrier=CO|L2_Origin=ATL|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=ATL|L3_CRSDepTime=afternoon,False
L1_UniqueCarrier=CO|L2_Origin=ATL|L3_CRSDepTime=evening,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO,True
L1_UniqueCarrier=CO|L2_Origin=ATL|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=ATL|L3_CRSDepTime=morning,False
L1_UniqueCarrier=CO|L2_Origin=AUS|L3_CRSDepTime=afternoon,0.4,0.3,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=AUS,True
L1_UniqueCarrier=CO|L2_Origin=AUS|L3_CRSDepTime=evening,0.4,0.3,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=AUS|L3_CRSDepTime=evening,False
L1_UniqueCarrier=CO|L2_Origin=AUS|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=AUS|L3_CRSDepTime=morning,False
L1_UniqueCarrier=CO|L2_Origin=BDL|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=BDL,True
L1_UniqueCarrier=CO|L2_Origin=BOS|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=BOS|L3_CRSDepTime=afternoon,False
L1_UniqueCarrier=CO|L2_Origin=BOS|L3_CRSDepTime=evening,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO,True
L1_UniqueCarrier=CO|L2_Origin=BOS|L3_CRSDepTime=morning,0.4,0.3,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=BOS|L3_CRSDepTime=morning,False
L1_UniqueCarrier=CO|L2_Origin=BUF|L3_CRSDepTime=afternoon,0.5,0.4,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=BUF,True
L1_UniqueCarrier=CO|L2_Origin=BUF|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=BUF|L3_CRSDepTime=morning,False
L1_UniqueCarrier=CO|L2_Origin=BWI|L3_CRSDepTime=afternoon,0.6,0.5,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=BWI,True
L1_UniqueCarrier=CO|L2_Origin=CLE|L3_CRSDepTime=afternoon,0.5,0.4,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=CLE,True
L1_UniqueCarrier=CO|L2_Origin=CLE|L3_CRSDepTime=evening,0.5,0.4,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=CLE,True
L1_UniqueCarrier=CO|L2_Origin=CLE|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=CLE|L3_CRSDepTime=morning,False
L1_UniqueCarrier=CO|L2_Origin=CMH|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=CMH,True
L1_UniqueCarrier=CO|L2_Origin=DCA|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO,True
L1_UniqueCarrier=CO|L2_Origin=DCA|L3_CRSDepTime=evening,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO,True
L1_UniqueCarrier=CO|L2_Origin=DCA|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=DCA|L3_CRSDepTime=morning,False
L1_UniqueCarrier=CO|L2_Origin=DEN|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO,True
L1_UniqueCarrier=CO|L2_Origin=DEN|L3_CRSDepTime=evening,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO,True
L1_UniqueCarrier=CO|L2_Origin=DEN|L3_CRSDepTime=morning,0.4,0.3,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=DEN|L3_CRSDepTime=morning,False
L1_UniqueCarrier=CO|L2_Origin=DFW|L3_CRSDepTime=afternoon,0.6,0.5,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=DFW,True
L1_UniqueCarrier=CO|L2_Origin=DFW|L3_CRSDepTime=evening,0.6,0.5,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=DFW,True
L1_UniqueCarrier=CO|L2_Origin=DFW|L3_CRSDepTime=morning,0.5,0.4,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=DFW|L3_CRSDepTime=morning,False
L1_UniqueCarrier=CO|L2_Origin=DTW|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO,True
L1_UniqueCarrier=CO|L2_Origin=DTW|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=DTW|L3_CRSDepTime=morning,False
L1_UniqueCarrier=CO|L2_Origin=EWR|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO,True
L1_UniqueCarrier=CO|L2_Origin=EWR|L3_CRSDepTime=evening,0.2,0.1,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=EWR|L3_CRSDepTime=evening,False
L1_UniqueCarrier=CO|L2_Origin=EWR|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=EWR|L3_CRSDepTime=morning,False
L1_UniqueCarrier=CO|L2_Origin=FLL|L3_CRSDepTime=afternoon,0.4,0.3,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=FLL,True
L1_UniqueCarrier=CO|L2_Origin=FLL|L3_CRSDepTime=evening,0.4,0.3,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=FLL,True
L1_UniqueCarrier=CO|L2_Origin=FLL|L3_CRSDepTime=morning,0.5,0.4,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=FLL|L3_CRSDepTime=morning,False
L1_UniqueCarrier=CO|L2_Origin=HNL|L3_CRSDepTime=evening,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=HNL|L3_CRSDepTime=evening,False
L1_UniqueCarrier=CO|L2_Origin=HOU|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=HOU,True
L1_UniqueCarrier=CO|L2_Origin=IAH|L3_CRSDepTime=afternoon,0.6,0.5,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=IAH|L3_CRSDepTime=afternoon,False
L1_UniqueCarrier=CO|L2_Origin=IAH|L3_CRSDepTime=evening,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO,True
L1_UniqueCarrier=CO|L2_Origin=IAH|L3_CRSDepTime=morning,0.4,0.3,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=IAH|L3_CRSDepTime=morning,False
L1_UniqueCarrier=CO|L2_Origin=IND|L3_CRSDepTime=afternoon,0.5,0.4,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=IND,True
L1_UniqueCarrier=CO|L2_Origin=IND|L3_CRSDepTime=morning,0.2,0.1,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=IND|L3_CRSDepTime=morning,False
L1_UniqueCarrier=CO|L2_Origin=JAX|L3_CRSDepTime=afternoon,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=JAX,True
L1_UniqueCarrier=CO|L2_Origin=JAX|L3_CRSDepTime=morning,0.3,0.2,bucket_wise,L1_UniqueCarrier=CO|L2_Origin=JAX|L3_CRSDepTime=morning,False
