bucket_id,level,assigned_samples,used_local_decision,fallback_to_parent,parent_id,is_weak,effective_bucket_id,fallback_from_children
L1_UniqueCarrier=DL|L2_Origin=LGA|L3_CRSDepTime=evening|L4_Distance=800-1500,4,40,40,0,L1_UniqueCarrier=DL|L2_Origin=LGA|L3_CRSDepTime=evening,False,L1_UniqueCarrier=DL|L2_Origin=LGA|L3_CRSDepTime=evening|L4_Distance=800-1500,0
L1_UniqueCarrier=DL|L2_Origin=LGA|L3_CRSDepTime=evening|L4_Distance=<=300,4,51,51,0,L1_UniqueCarrier=DL|L2_Origin=LGA|L3_CRSDepTime=evening,False,L1_UniqueCarrier=DL|L2_Origin=LGA|L3_CRSDepTime=evening|L4_Distance=<=300,0
L1_UniqueCarrier=DL|L2_Origin=LGA|L3_CRSDepTime=morning|L4_Distance=300-800,4,93,0,93,L1_UniqueCarrier=DL|L2_Origin=LGA|L3_CRSDepTime=morning,True,L1_UniqueCarrier=DL|L2_Origin=LGA,0
L1_UniqueCarrier=DL|L2_Origin=LGA,2,0,93,0,L1_UniqueCarrier=DL,False,L1_UniqueCarrier=DL|L2_Origin=LGA,93
L1_UniqueCarrier=DL|L2_Origin=LGA|L3_CRSDepTime=morning|L4_Distance=800-1500,4,98,98,0,L1_UniqueCarrier=DL|L2_Origin=LGA|L3_CRSDepTime=morning,False,L1_UniqueCarrier=DL|L2_Origin=LGA|L3_CRSDepTime=morning|L4_Distance=800-1500,0
L1_UniqueCarrier=DL|L2_Origin=LGA|L3_CRSDepTime=morning|L4_Distance=<=300,4,102,102,0,L1_UniqueCarrier=DL|L2_Origin=LGA|L3_CRSDepTime=morning,False,L1_UniqueCarrier=DL|L2_Origin=LGA|L3_CRSDepTime=morning|L4_Distance=<=300,0
L1_UniqueCarrier=DL|L2_Origin=LGA|L3_CRSDepTime=night|L4_Distance=300-800,4,12,0,12,L1_UniqueCarrier=DL|L2_Origin=LGA|L3_CRSDepTime=night,True,L1_UniqueCarrier=DL|L2_Origin=LGA|L3_CRSDepTime=night,0
L1_UniqueCarrier=DL|L2_Origin=LGA|L3_CRSDepTime=night,3,0,16,0,L1_UniqueCarrier=DL|L2_Origin=LGA,False,L1_UniqueCarrier=DL|L2_Origin=LGA|L3_CRSDepTime=night,16
L1_UniqueCarrier=DL|L2_Origin=LGA|L3_CRSDepTime=night|L4_Distance=others,4,4,0,4,L1_UniqueCarrier=DL|L2_Origin=LGA|L3_CRSDepTime=night,True,L1_UniqueCarrier=DL|L2_Origin=LGA|L3_CRSDepTime=night,0
L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=afternoon|L4_Distance=1500-5000,4,14,0,14,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=afternoon,0
L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=afternoon,3,0,146,0,L1_UniqueCarrier=DL|L2_Origin=MCO,False,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=afternoon,146
L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,87,0,87,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=afternoon,0
L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=afternoon|L4_Distance=800-1500,4,102,102,0,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=afternoon|L4_Distance=800-1500,0
L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=afternoon|L4_Distance=<=300,4,45,0,45,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=afternoon,0
L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=evening|L4_Distance=1500-5000,4,18,0,18,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=evening,True,L1_UniqueCarrier=DL|L2_Origin=MCO,0
L1_UniqueCarrier=DL|L2_Origin=MCO,2,0,123,0,L1_UniqueCarrier=DL,False,L1_UniqueCarrier=DL|L2_Origin=MCO,123
L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=evening|L4_Distance=300-800,4,59,59,0,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=evening,False,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=evening|L4_Distance=300-800,0
L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=evening|L4_Distance=800-1500,4,93,0,93,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=evening,True,L1_UniqueCarrier=DL|L2_Origin=MCO,0
L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=evening|L4_Distance=<=300,4,20,20,0,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=evening,False,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=evening|L4_Distance=<=300,0
L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=morning|L4_Distance=1500-5000,4,24,24,0,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=morning,False,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=morning|L4_Distance=1500-5000,0
L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=morning|L4_Distance=300-800,4,133,133,0,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=morning,False,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=morning|L4_Distance=300-800,0
L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=morning|L4_Distance=800-1500,4,126,126,0,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=morning,False,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=morning|L4_Distance=800-1500,0
L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=morning|L4_Distance=<=300,4,10,10,0,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=morning,False,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=morning|L4_Distance=<=300,0
L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=night|L4_Distance=300-800,4,11,0,11,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=night,True,L1_UniqueCarrier=DL|L2_Origin=MCO,0
L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=night|L4_Distance=others,4,1,0,1,L1_UniqueCarrier=DL|L2_Origin=MCO|L3_CRSDepTime=night,True,L1_UniqueCarrier=DL|L2_Origin=MCO,0
L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=afternoon|L4_Distance=1500-5000,4,18,0,18,L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=afternoon,0
L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=afternoon,3,0,115,0,L1_UniqueCarrier=DL|L2_Origin=MSP,False,L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=afternoon,115
L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,30,30,0,L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=afternoon|L4_Distance=300-800,0
L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=afternoon|L4_Distance=800-1500,4,85,0,85,L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=afternoon,0
L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=afternoon|L4_Distance=others,4,12,0,12,L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=afternoon,0
L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=evening|L4_Distance=300-800,4,19,0,19,L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=evening,True,L1_UniqueCarrier=DL,0
L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=evening|L4_Distance=800-1500,4,40,40,0,L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=evening,False,L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=evening|L4_Distance=800-1500,0
L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=evening|L4_Distance=others,4,14,0,14,L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=evening,True,L1_UniqueCarrier=DL,0
L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=morning|L4_Distance=1500-5000,4,28,28,0,L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=morning,False,L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=morning|L4_Distance=1500-5000,0
L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=morning|L4_Distance=300-800,4,23,23,0,L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=morning,False,L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=morning|L4_Distance=300-800,0
L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=morning|L4_Distance=800-1500,4,97,97,0,L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=morning,False,L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=morning|L4_Distance=800-1500,0
L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=morning|L4_Distance=others,4,7,0,7,L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=morning,True,L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=morning,0
L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=morning,3,0,7,0,L1_UniqueCarrier=DL|L2_Origin=MSP,False,L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=morning,7
L1_UniqueCarrier=DL|L2_Origin=MSP|L3_CRSDepTime=others,3,11,0,11,L1_UniqueCarrier=DL|L2_Origin=MSP,True,L1_UniqueCarrier=DL,0
L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,48,48,0,L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=afternoon|L4_Distance=300-800,0
L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=afternoon|L4_Distance=800-1500,4,27,27,0,L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=afternoon|L4_Distance=800-1500,0
L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=afternoon|L4_Distance=<=300,4,28,28,0,L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=afternoon|L4_Distance=<=300,0
L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=evening|L4_Distance=300-800,4,30,0,30,L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=evening,True,L1_UniqueCarrier=DL|L2_Origin=ORD,0
L1_UniqueCarrier=DL|L2_Origin=ORD,2,0,50,0,L1_UniqueCarrier=DL,False,L1_UniqueCarrier=DL|L2_Origin=ORD,50
L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=evening|L4_Distance=others,4,20,0,20,L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=evening,True,L1_UniqueCarrier=DL|L2_Origin=ORD,0
L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=morning|L4_Distance=300-800,4,51,0,51,L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=morning,True,L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=morning,0
L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=morning,3,0,77,0,L1_UniqueCarrier=DL|L2_Origin=ORD,False,L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=morning,77
L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=morning|L4_Distance=800-1500,4,26,0,26,L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=morning,True,L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=morning,0
L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=morning|L4_Distance=<=300,4,18,18,0,L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=morning,False,L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=morning|L4_Distance=<=300,0
L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=night,3,12,12,0,L1_UniqueCarrier=DL|L2_Origin=ORD,False,L1_UniqueCarrier=DL|L2_Origin=ORD|L3_CRSDepTime=night,0
L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon|L4_Distance=1500-5000,4,320,320,0,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon|L4_Distance=1500-5000,0
L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,2015,2015,0,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon|L4_Distance=300-800,0
L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon|L4_Distance=800-1500,4,808,808,0,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon|L4_Distance=800-1500,0
L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon|L4_Distance=<=300,4,986,986,0,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=afternoon|L4_Distance=<=300,0
L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening|L4_Distance=1500-5000,4,227,227,0,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening,False,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening|L4_Distance=1500-5000,0
L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening|L4_Distance=300-800,4,822,822,0,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening,False,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening|L4_Distance=300-800,0
L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening|L4_Distance=800-1500,4,272,272,0,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening,False,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening|L4_Distance=800-1500,0
L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening|L4_Distance=<=300,4,615,615,0,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening,False,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=evening|L4_Distance=<=300,0
L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=1500-5000,4,354,354,0,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,False,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=1500-5000,0
L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=300-800,4,1947,1947,0,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,False,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=300-800,0
L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=800-1500,4,825,0,825,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,True,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,0
L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,3,0,825,0,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN,False,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,825
L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=<=300,4,1119,1119,0,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning,False,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=morning|L4_Distance=<=300,0
L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night|L4_Distance=1500-5000,4,19,19,0,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,False,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night|L4_Distance=1500-5000,0
L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night|L4_Distance=300-800,4,305,305,0,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,False,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night|L4_Distance=300-800,0
L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night|L4_Distance=800-1500,4,44,0,44,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,True,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,0
L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,3,0,44,0,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN,False,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,44
L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night|L4_Distance=<=300,4,112,112,0,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night,False,L1_UniqueCarrier=DL|L2_Origin=OTHER_ORIGIN|L3_CRSDepTime=night|L4_Distance=<=300,0
L1_UniqueCarrier=DL|L2_Origin=PHL|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,85,85,0,L1_UniqueCarrier=DL|L2_Origin=PHL|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=DL|L2_Origin=PHL|L3_CRSDepTime=afternoon|L4_Distance=300-800,0
L1_UniqueCarrier=DL|L2_Origin=PHL|L3_CRSDepTime=afternoon|L4_Distance=others,4,14,0,14,L1_UniqueCarrier=DL|L2_Origin=PHL|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=DL,0
L1_UniqueCarrier=DL|L2_Origin=PHL|L3_CRSDepTime=evening|L4_Distance=300-800,4,18,0,18,L1_UniqueCarrier=DL|L2_Origin=PHL|L3_CRSDepTime=evening,True,L1_UniqueCarrier=DL,0
L1_UniqueCarrier=DL|L2_Origin=PHL|L3_CRSDepTime=evening|L4_Distance=others,4,3,0,3,L1_UniqueCarrier=DL|L2_Origin=PHL|L3_CRSDepTime=evening,True,L1_UniqueCarrier=DL,0
L1_UniqueCarrier=DL|L2_Origin=PHL|L3_CRSDepTime=morning|L4_Distance=300-800,4,50,0,50,L1_UniqueCarrier=DL|L2_Origin=PHL|L3_CRSDepTime=morning,True,L1_UniqueCarrier=DL|L2_Origin=PHL|L3_CRSDepTime=morning,0
L1_UniqueCarrier=DL|L2_Origin=PHL|L3_CRSDepTime=morning,3,0,72,0,L1_UniqueCarrier=DL|L2_Origin=PHL,False,L1_UniqueCarrier=DL|L2_Origin=PHL|L3_CRSDepTime=morning,72
L1_UniqueCarrier=DL|L2_Origin=PHL|L3_CRSDepTime=morning|L4_Distance=800-1500,4,9,0,9,L1_UniqueCarrier=DL|L2_Origin=PHL|L3_CRSDepTime=morning,True,L1_UniqueCarrier=DL|L2_Origin=PHL|L3_CRSDepTime=morning,0
L1_UniqueCarrier=DL|L2_Origin=PHL|L3_CRSDepTime=morning|L4_Distance=others,4,13,0,13,L1_UniqueCarrier=DL|L2_Origin=PHL|L3_CRSDepTime=morning,True,L1_UniqueCarrier=DL|L2_Origin=PHL|L3_CRSDepTime=morning,0
L1_UniqueCarrier=DL|L2_Origin=PHL|L3_CRSDepTime=others,3,10,0,10,L1_UniqueCarrier=DL|L2_Origin=PHL,True,L1_UniqueCarrier=DL,0
L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=afternoon|L4_Distance=1500-5000,4,30,0,30,L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=DL|L2_Origin=PHX,0
L1_UniqueCarrier=DL|L2_Origin=PHX,2,0,62,0,L1_UniqueCarrier=DL,False,L1_UniqueCarrier=DL|L2_Origin=PHX,62
L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,33,33,0,L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=afternoon|L4_Distance=300-800,0
L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=afternoon|L4_Distance=800-1500,4,11,11,0,L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=afternoon|L4_Distance=800-1500,0
L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=afternoon|L4_Distance=others,4,4,0,4,L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=DL|L2_Origin=PHX,0
L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=evening|L4_Distance=<=300,4,21,21,0,L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=evening,False,L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=evening|L4_Distance=<=300,0
L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=evening|L4_Distance=others,4,27,0,27,L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=evening,True,L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=evening,0
L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=evening,3,0,27,0,L1_UniqueCarrier=DL|L2_Origin=PHX,False,L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=evening,27
L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=morning|L4_Distance=1500-5000,4,54,54,0,L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=morning,False,L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=morning|L4_Distance=1500-5000,0
L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=morning|L4_Distance=300-800,4,32,32,0,L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=morning,False,L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=morning|L4_Distance=300-800,0
L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=morning|L4_Distance=others,4,20,0,20,L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=morning,True,L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=morning,0
L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=morning,3,0,20,0,L1_UniqueCarrier=DL|L2_Origin=PHX,False,L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=morning,20
L1_UniqueCarrier=DL|L2_Origin=PHX|L3_CRSDepTime=night,3,28,0,28,L1_UniqueCarrier=DL|L2_Origin=PHX,True,L1_UniqueCarrier=DL|L2_Origin=PHX,0
L1_UniqueCarrier=DL|L2_Origin=SEA|L3_CRSDepTime=afternoon|L4_Distance=1500-5000,4,38,38,0,L1_UniqueCarrier=DL|L2_Origin=SEA|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=DL|L2_Origin=SEA|L3_CRSDepTime=afternoon|L4_Distance=1500-5000,0
L1_UniqueCarrier=DL|L2_Origin=SEA|L3_CRSDepTime=afternoon|L4_Distance=300-800,4,26,26,0,L1_UniqueCarrier=DL|L2_Origin=SEA|L3_CRSDepTime=afternoon,False,L1_UniqueCarrier=DL|L2_Origin=SEA|L3_CRSDepTime=afternoon|L4_Distance=300-800,0
L1_UniqueCarrier=DL|L2_Origin=SEA|L3_CRSDepTime=afternoon|L4_Distance=800-1500,4,16,0,16,L1_UniqueCarrier=DL|L2_Origin=SEA|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=DL|L2_Origin=SEA,0
L1_UniqueCarrier=DL|L2_Origin=SEA,2,0,82,0,L1_UniqueCarrier=DL,False,L1_UniqueCarrier=DL|L2_Origin=SEA,82
L1_UniqueCarrier=DL|L2_Origin=SEA|L3_CRSDepTime=afternoon|L4_Distance=others,4,6,0,6,L1_UniqueCarrier=DL|L2_Origin=SEA|L3_CRSDepTime=afternoon,True,L1_UniqueCarrier=DL|L2_Origin=SEA,0
L1_UniqueCarrier=DL|L2_Origin=SEA|L3_CRSDepTime=evening|L4_Distance=1500-5000,4,16,0,16,L1_UniqueCarrier=DL|L2_Origin=SEA|L3_CRSDepTime=evening,True,L1_UniqueCarrier=DL|L2_Origin=SEA,0
L1_UniqueCarrier=DL|L2_Origin=SEA|L3_CRSDepTime=evening|L4_Distance=800-1500,4,20,0,20,L1_UniqueCarrier=DL|L2_Origin=SEA|L3_CRSDepTime=evening,True,L1_UniqueCarrier=DL|L2_Origin=SEA,0
