bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,use_parent_threshold,threshold_n_samples,n_all,pos_rate_all,BAC_val,AUC_val,score_metric,score_value,parent_score_value,gain_value,is_weak,threshold_source_bucket,parent_with_threshold,n_test,pos_rate_test,BND_ratio_test,POS_Coverage_test,regret_test,fold,pos_rate
L1_age=mid|L2_education=mid|L3_hours-per-week=normal_hours,L3,L1_age=mid|L2_education=mid,1274,582,0.07770800627943485,0.08075601374570447,0.6,0.2,0.08762886597938144,0.3157894736842105,0.9,0.19148936170212766,0.07731958762886598,0.01718213058419244,False,582,1856,0.07866379310344827,0.5695764565519984,0.8973752237025253,f1_regret_bnd,0.1508410200759631,0.08571428571428573,0.06512673436167736,False,L1_age=mid|L2_education=mid|L3_hours-per-week=normal_hours,,465.0,0.11397849462365592,0.0,0.02795698924731183,0.12150537634408602,1,0.07866379310344827
L1_age=very_old|L2_education=mid|L3_hours-per-week=normal_hours,L3,L1_age=very_old|L2_education=mid,905,391,0.2165745856353591,0.24552429667519182,0.4,0.3,0.2180306905370844,0.5,0.85,0.3541666666666667,0.23273657289002558,0.10230179028132992,True,391,1296,0.22530864197530864,0.5719985875706215,0.8402718926553673,f1_regret_bnd,0.04923273657289001,0.3537681159420289,-0.3045353793691389,True,ROOT,,358.0,0.22625698324022347,0.0,0.21508379888268156,0.21438547486033518,1,0.22530864197530864
L1_age=old|L2_education=high|L3_hours-per-week=high_hours,L3,L1_age=old|L2_education=high,873,375,0.5292096219931272,0.584,0.3,0.2,0.20866666666666667,0.8218623481781376,0.7381818181818182,0.9269406392694064,0.13066666666666665,0.7333333333333333,True,375,1248,0.5456730769230769,0.6141113452757289,0.8467392576981618,f1_regret_bnd,0.4825290148448043,0.6038714268410852,-0.12134241199628087,True,L1_age=old|L2_education=high,L1_age=old|L2_education=high,320.0,0.54375,0.0,0.675,0.2546875,1,0.5456730769230769
L1_age=young|L2_education=high|L3_hours-per-week=low_hours,L3,L1_age=young|L2_education=high,832,366,0.004807692307692308,0.00273224043715847,0.5,0.4,0.0020491803278688526,0.0,0.0,0.0,0.00273224043715847,0.0,True,366,1198,0.004173622704507512,0.5,1.0,f1_regret_bnd,-0.0047814207650273225,0.7074999999999999,-0.7122814207650272,True,L1_age=young,L1_age=young,318.0,0.0031446540880503146,0.0,0.0031446540880503146,0.007075471698113208,1,0.004173622704507512
L1_age=young|L2_education=mid|L3_hours-per-week=normal_hours,L3,L1_age=young|L2_education=mid,795,348,0.011320754716981131,0.0028735632183908046,0.5,0.4,0.004310344827586207,0.0,0.0,0.0,0.0,0.0,True,348,1143,0.008748906386701663,0.5,0.9942363112391931,f1_regret_bnd,-0.004310344827586207,0.6515912897822446,-0.6559016346098308,True,L1_age=young,L1_age=young,295.0,0.01694915254237288,0.0,0.010169491525423728,0.010169491525423728,1,0.008748906386701663
L1_age=young|L2_education=high|L3_hours-per-week=normal_hours,L3,L1_age=young|L2_education=high,796,324,0.035175879396984924,0.027777777777777776,0.5,0.4,0.022376543209876542,0.6153846153846153,1.0,0.4444444444444444,0.009259259259259259,0.012345679012345678,True,324,1120,0.033035714285714286,0.719047619047619,0.9513227513227513,f1_regret_bnd,0.5837488129154794,0.7074999999999999,-0.12375118708452049,True,L1_age=young,L1_age=young,289.0,0.03806228373702422,0.0,0.01730103806228374,0.026816608996539794,1,0.033035714285714286
L1_age=old|L2_education=top,L2,L1_age=old,204,93,0.6323529411764706,0.6774193548387096,0.4,0.3,0.07526881720430108,0.9393939393939393,0.8985507246376812,0.9841269841269841,0.010752688172043012,0.7419354838709677,False,93,1086,0.6915285451197053,0.8587301587301587,0.9582010582010582,f1_regret_bnd,0.8533724340175952,0.43966642494561287,0.41370600907198235,False,L1_age=old|L2_education=top,,,,,,,1,0.6915285451197053
L1_age=young|L2_education=mid|L3_hours-per-week=low_hours,L3,L1_age=young|L2_education=mid,732,320,0.0,0.0,0.5,0.4,,,,,,,True,0,1052,0.0,,,f1_regret_bnd,,0.6515912897822446,,True,L1_age=young,L1_age=young,241.0,0.004149377593360996,0.0,0.0,0.006224066390041493,1,0.0
L1_age=very_old|L2_education=high|L3_hours-per-week=normal_hours,L3,L1_age=very_old|L2_education=high,714,276,0.45098039215686275,0.4492753623188406,0.4,0.3,0.1838768115942029,0.8014440433212996,0.7254901960784313,0.8951612903225806,0.05434782608695652,0.5543478260869565,False,276,990,0.4505050505050505,0.7732385398981324,0.8920309847198642,f1_regret_bnd,0.5632194056401402,0.5103427895981089,0.05287661604203131,False,L1_age=very_old|L2_education=high|L3_hours-per-week=normal_hours,,254.0,0.38976377952755903,0.0,0.5118110236220472,0.19389763779527558,1,0.4505050505050505
L1_age=mid|L2_education=high|L3_hours-per-week=high_hours,L3,L1_age=mid|L2_education=high,615,269,0.35609756097560974,0.3754646840148699,0.4,0.3,0.22304832713754646,0.7244897959183674,0.7473684210526316,0.7029702970297029,0.10408921933085502,0.35315985130111527,False,269,884,0.36199095022624433,0.7264851485148515,0.8736445073078737,f1_regret_bnd,0.39735224944996583,0.32738095238095244,0.0699712970690134,False,L1_age=mid|L2_education=high|L3_hours-per-week=high_hours,,216.0,0.35185185185185186,0.0,0.37037037037037035,0.26157407407407407,1,0.36199095022624433
