model,Precision_mean,Precision_std,Recall_mean,Recall_std,F1_mean,F1_std,BAC_mean,BAC_std,AUC_mean,AUC_std,MCC_mean,MCC_std,Kappa_mean,Kappa_std,BND_ratio_mean,BND_ratio_std,POS_Coverage_mean,POS_Coverage_std,Regret_mean,Regret_std
BTTWD,0.6680376522381308,0.005068052342329972,0.7970933162940128,0.0060249773448234345,0.7268726398162875,0.004708882106374622,0.8357230335515371,0.003454922020693576,0.9271432748490934,0.0014471460531084355,0.634440431383105,0.006449727495194545,0.6298971327383545,0.006442604074662009,0.08534793482398273,0.01270583281659505,0.24345054457329907,0.011920390904420678,0.14363034232046207,0.0017109880066422402
LogReg,0.6792837776956373,0.008348030264974028,0.6945555468841457,0.006725120890010461,0.6867710542333872,0.003808587921858274,0.7952348931831731,0.002475562268653912,0.9067519619341204,0.0017616445828918365,0.5860582103999946,0.005471626386881472,0.585946959403317,0.005562032156793244,0.0,0.0,,,0.1695970030737995,0.002064941323976401
RandomForest,0.6761772052417035,0.006853044713636258,0.716618784224971,0.011458057707909525,0.6957825367484307,0.008099811098058997,0.8038797804620001,0.006046044897331362,0.905702616179503,0.0024129994583993427,0.5960431750266448,0.010509368195234165,0.595576217771827,0.010401619934428785,0.0,0.0,,,0.16434529825248387,0.004596313710006499
KNN,0.6305638962539113,0.0110079562851971,0.6869025669541239,0.014062228694826309,0.6574934921798058,0.01148100382469292,0.7796163320207513,0.008166882206864167,0.8689523043093246,0.005634977743283693,0.5435729317054184,0.015256597853945083,0.5426584325522121,0.015173739075854006,0.0,0.0,,,0.1857897428069584,0.006516731343076271
XGBoost,0.7169832858330143,0.007631576556935989,0.7441656586152625,0.006066183830814753,0.7302962672603728,0.005428729388225378,0.8254808875600584,0.003502693316267521,0.9292647475215869,0.0015055295284745853,0.6428487300368669,0.0073665456839600305,0.6426336115408561,0.0073983280157080295,0.0,0.0,,,0.14548085835510988,0.00293820143505562
