bucket_id,parent_id,level,n_train,n_val,BAC,F1,AUC,Regret,BND_ratio,POS_coverage,score_metric,score_value,parent_score_value,gain_value,is_weak,threshold_source_bucket,baseline_precision,baseline_recall,baseline_f1,baseline_bac,baseline_auc,baseline_mcc,baseline_kappa,baseline_regret,baseline_bnd_ratio,baseline_pos_coverage
L1_age=very_old|L2_education=high,L1_age=very_old,2,251,118,0.7425759092425759,0.7272727272727273,0.8672005338672005,0.1927966101694915,0.1101694915254237,0.3389830508474576,f1_regret_bnd,0.424306625577812,0.3154761904761906,0.1088304351016214,False,L1_age=very_old|L2_education=high,0.7155172413793104,0.7867298578199052,0.7494356659142213,0.776343652314208,0.8657692178414171,0.5478744207954817,0.5458483754512635,0.22464503042596348,0.20892494929006086,0.47058823529411764
L1_age=very_old|L2_education=low,L1_age=very_old,2,173,114,0.5667556742323098,0.25,0.8891855807743659,0.0745614035087719,0.0175438596491228,0.0087719298245614,f1_regret_bnd,0.1578947368421052,0.3154761904761906,-0.1575814536340853,True,ROOT,0.5,0.14285714285714285,0.22222222222222224,0.5658730158730159,0.8111111111111111,0.23990042490167318,0.1964497041420118,0.09278350515463918,0.05154639175257732,0.020618556701030927
L1_age=very_old|L2_education=mid,L1_age=very_old,2,321,134,0.608974358974359,0.5555555555555556,0.8490028490028491,0.1567164179104477,0.208955223880597,0.0746268656716417,f1_regret_bnd,0.1898839137645108,0.3154761904761906,-0.1255922767116797,True,ROOT,0.7076923076923077,0.39316239316239315,0.5054945054945055,0.67542306740525,0.8322768545485695,0.4456123888149044,0.4198309833488987,0.20318021201413428,0.2915194346289753,0.11484098939929328
L1_age=very_old|L2_education=top,L1_age=very_old,2,156,167,0.5800760982359046,0.8816326530612245,0.9071255620892426,0.1616766467065868,0.1616766467065868,0.7604790419161677,f1_regret_bnd,0.5582793596480509,0.3154761904761906,0.2428031691718603,False,L1_age=very_old|L2_education=top,0.8583333333333333,0.911504424778761,0.8841201716738197,0.7749011485595934,0.8877800790811523,0.5783278171425256,0.5748031496062992,0.153125,0.14375,0.75
L1_age=young|L2_education=high,L1_age=young,2,360,204,0.8232323232323232,0.7272727272727272,0.9217171717171716,0.0183823529411764,0.0196078431372549,0.0245098039215686,f1_regret_bnd,0.6892825311942957,-0.0131964809384164,0.7024790121327121,False,L1_age=young|L2_education=high,0.8571428571428571,0.3333333333333333,0.48,0.6658730158730158,0.9263668430335097,0.5273928396944232,0.47178329571106103,0.027777777777777776,0.020061728395061727,0.010802469135802469
L1_age=young|L2_education=low,L1_age=young,2,72,37,,,,,,,f1_regret_bnd,,-0.0131964809384164,,True,ROOT,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0
L1_age=young|L2_education=mid,L1_age=young,2,341,197,0.4974358974358974,0.0,0.9333333333333332,0.016497461928934,0.0050761421319796,0.0,f1_regret_bnd,-0.0215736040609137,-0.0131964809384164,-0.0083771231224972,True,ROOT,1.0,0.5,0.6666666666666666,0.75,0.9734972677595628,0.7053743814064523,0.6644880174291938,0.007711038961038961,0.0016233766233766235,0.00487012987012987
L1_age=young|L2_education=others,L1_age=young,2,31,12,,,,,,,f1_regret_bnd,,-0.0131964809384164,,True,ROOT,,,,,,,,,,
L1_age=mid|L2_education=high|L3_hours-per-week=high_hours,L1_age=mid|L2_education=high,3,642,260,0.667328890028198,0.7252747252747254,0.876121507305819,0.2163461538461538,0.2115384615384615,0.3384615384615385,f1_regret_bnd,0.2973901098901099,0.4307541983421381,-0.1333640884520281,True,L1_age=mid,0.7941176470588235,0.6506024096385542,0.7152317880794702,0.7714550509731233,0.8783132530120482,0.5679370320139109,0.561245508982036,0.22417840375586853,0.29577464788732394,0.3192488262910798
L1_age=mid|L2_education=high|L3_hours-per-week=low_hours,L1_age=mid|L2_education=high,3,292,145,0.7308624031007752,0.6000000000000001,0.9341085271317828,0.0913793103448275,0.0827586206896551,0.096551724137931,f1_regret_bnd,0.4258620689655173,0.4307541983421381,-0.0048921293766207,True,L1_age=mid,0.8181818181818182,0.5625,0.6666666666666666,0.7709407216494846,0.9362113402061856,0.6373143669572766,0.6231937754723972,0.09513274336283185,0.09734513274336283,0.09734513274336283
L1_age=mid|L2_education=high|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=high,3,1468,593,0.7222567287784679,0.6772908366533864,0.905685618729097,0.1526138279932546,0.1349072512647554,0.1905564924114671,f1_regret_bnd,0.3897697573953763,0.4307541983421381,-0.0409844409467617,True,L1_age=mid,0.7468354430379747,0.5315315315315315,0.6210526315789474,0.7406401376250622,0.9145275929195528,0.5488495531384008,0.5371090789673116,0.15667976424361493,0.21021611001964635,0.15520628683693516
L1_age=mid|L2_education=low|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=low,3,73,37,,,,,,,f1_regret_bnd,,-0.1410428662827895,,True,L1_age=mid,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0
L1_age=mid|L2_education=low|L3_hours-per-week=others,L1_age=mid|L2_education=low,3,37,18,,,,,,,f1_regret_bnd,,-0.1410428662827895,,True,L1_age=mid,,,,,,,,,,
L1_age=mid|L2_education=mid|L3_hours-per-week=high_hours,L1_age=mid|L2_education=mid,3,400,183,0.5048130322102925,0.4489795918367347,0.82469455757127,0.203551912568306,0.3169398907103825,0.0655737704918032,f1_regret_bnd,-0.0715122114419538,0.3352941176470588,-0.4068063290890127,True,L1_age=mid,1.0,0.16666666666666666,0.2857142857142857,0.5833333333333334,0.702411714039621,0.3864007706456543,0.2598187311178246,0.17006802721088435,0.20408163265306123,0.02040816326530612
L1_age=mid|L2_education=mid|L3_hours-per-week=low_hours,L1_age=mid|L2_education=mid,3,272,104,0.87,0.8571428571428571,0.985,0.016826923076923,0.0096153846153846,0.0288461538461538,f1_regret_bnd,0.8307005494505494,0.3352941176470588,0.4954064318034905,False,L1_age=mid|L2_education=mid|L3_hours-per-week=low_hours,1.0,0.5,0.6666666666666666,0.75,0.9887640449438202,0.6954823162194083,0.652014652014652,0.03684210526315789,0.042105263157894736,0.031578947368421054
L1_age=mid|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=mid,3,1248,570,0.637750008051789,0.4615384615384615,0.8809623498341331,0.1153508771929824,0.0631578947368421,0.0526315789473684,f1_regret_bnd,0.2830296896086369,0.3352941176470588,-0.0522644280384219,True,L1_age=mid,1.0,0.17142857142857143,0.2926829268292683,0.5857142857142857,0.8560730018879799,0.4014171877875767,0.2775485251413724,0.09815950920245399,0.11042944785276074,0.012269938650306749
L1_age=mid|L2_education=top|L3_hours-per-week=high_hours,L1_age=mid|L2_education=top,3,138,50,0.5916666666666667,0.7887323943661972,0.8016666666666667,0.25,0.06,0.82,f1_regret_bnd,0.4787323943661972,0.5718431651267473,-0.09311077076055,True,L1_age=mid|L2_education=top,0.84,0.9130434782608695,0.8749999999999999,0.8136645962732919,0.937888198757764,0.6499243466086647,0.645367412140575,0.17567567567567569,0.16216216216216217,0.6756756756756757
L1_age=mid|L2_education=top|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=top,3,155,55,0.8158967391304348,0.8235294117647057,0.90625,0.1454545454545454,0.0545454545454545,0.509090909090909,f1_regret_bnd,0.6235294117647058,0.5718431651267473,0.0516862466379585,False,L1_age=mid|L2_education=top|L3_hours-per-week=normal_hours,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.8661684782608696,0.9415760869565217,0.7373633501503364,0.736842105263158,0.12272727272727273,0.18181818181818182,0.4
L1_age=mid|L2_education=top|L3_hours-per-week=others,L1_age=mid|L2_education=top,3,38,21,,,,,,,f1_regret_bnd,,0.5718431651267473,,True,L1_age=mid|L2_education=top,,,,,,,,,,
L1_age=old|L2_education=high|L3_hours-per-week=high_hours,L1_age=old|L2_education=high,3,863,398,0.642761721258831,0.8041666666666666,0.8361849710982658,0.2248743718592964,0.1407035175879397,0.6407035175879398,f1_regret_bnd,0.4385887772194304,0.4246584988029854,0.0139302784164449,False,L1_age=old|L2_education=high|L3_hours-per-week=high_hours,0.7650273224043715,0.8235294117647058,0.7932011331444759,0.7645044319097503,0.8491136180499597,0.534210564279248,0.5323548491728836,0.2175632911392405,0.23417721518987342,0.5791139240506329
