dataset,metric,gain
Bank,POS_coverage,0.0730593607305936
Bank,POS_coverage,-0.0060975609756098
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0217391304347826
Bank,POS_coverage,-0.033684210526315816
Bank,POS_coverage,-0.009493670886075896
Bank,POS_coverage,0.0
Bank,POS_coverage,0.03731343283582092
Bank,POS_coverage,0.04477611940298509
Bank,POS_coverage,0.044198895027624294
Bank,POS_coverage,0.0
Bank,POS_coverage,-0.0567010309278351
Bank,POS_coverage,-0.0218579234972677
Bank,POS_coverage,0.0186335403726708
Bank,POS_coverage,-0.03623188405797101
Bank,POS_coverage,-0.12500000000000003
Bank,POS_coverage,0.10679611650485432
Bank,POS_coverage,-0.03100775193798451
Bank,POS_coverage,-0.1855670103092784
Bank,POS_coverage,-0.0256410256410256
Bank,POS_coverage,-0.03125
Bank,POS_coverage,0.0563380281690141
Bank,POS_coverage,0.0
Bank,POS_coverage,0.03174603174603169
Bank,POS_coverage,0.0
Bank,POS_coverage,-0.0714285714285714
Bank,POS_coverage,-0.0384615384615385
Bank,POS_coverage,0.03389830508474581
Bank,POS_coverage,-0.3508771929824562
Bank,POS_coverage,-0.042553191489361694
Bank,POS_coverage,-0.0363636363636364
Bank,POS_coverage,-0.1
Bank,POS_coverage,0.05128205128205131
Bank,POS_coverage,-0.2121212121212121
Bank,POS_coverage,-0.03125
Bank,POS_coverage,-0.0333333333333333
Bank,POS_coverage,0.0
Bank,POS_coverage,-0.07407407407407399
Bank,POS_coverage,0.0
Bank,POS_coverage,0.2105263157894737
Bank,POS_coverage,0.0
Bank,POS_coverage,-0.05882352941176469
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.125
Bank,POS_coverage,0.0
Bank,POS_coverage,-0.2222222222222222
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.19999999999999996
Bank,POS_coverage,0.03681392235609102
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,-0.038961038961039
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0275229357798165
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0174291938997821
Bank,POS_coverage,0.0
Bank,POS_coverage,-0.0103092783505155
Bank,POS_coverage,-0.019379844961240303
Bank,POS_coverage,0.08301886792452831
Bank,POS_coverage,0.0697674418604652
Bank,POS_coverage,0.0
Bank,POS_coverage,-0.0065359477124183
Bank,POS_coverage,0.09142857142857141
Bank,POS_coverage,-0.020833333333333398
Bank,POS_coverage,0.1555555555555555
Bank,POS_coverage,0.0
Bank,POS_coverage,0.1842105263157895
Bank,POS_coverage,0.1261261261261261
Bank,POS_coverage,-0.06666666666666671
Bank,POS_coverage,0.0
Bank,POS_coverage,-0.014285714285714297
Bank,POS_coverage,0.1267605633802817
Bank,POS_coverage,0.032786885245901606
Bank,POS_coverage,0.0
Bank,POS_coverage,0.014925373134328304
Bank,POS_coverage,0.055555555555555504
Bank,POS_coverage,0.0793650793650793
Bank,POS_coverage,0.16666666666666669
Bank,POS_coverage,0.0
Bank,POS_coverage,0.10389610389610388
Bank,POS_coverage,0.0
Bank,POS_coverage,0.13333333333333341
Bank,POS_coverage,0.0
Bank,POS_coverage,0.05882352941176472
Bank,POS_coverage,0.0
Bank,POS_coverage,0.032258064516129
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0625
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0909090909090909
Bank,POS_coverage,0.04999999999999999
Bank,POS_coverage,0.038461538461538505
Bank,POS_coverage,0.0
Bank,POS_coverage,0.1428571428571429
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0625
Bank,POS_coverage,0.0
Bank,POS_coverage,0.25
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.125
Bank,POS_coverage,0.0
Bank,POS_coverage,0.1666666666666667
Bank,POS_coverage,0.0
Bank,POS_coverage,0.04529855868222368
Bank,POS_coverage,0.0
Bank,POS_coverage,-0.027818448023426007
Bank,POS_coverage,-0.049792531120331884
Bank,POS_coverage,-0.0211864406779661
Bank,POS_coverage,0.0
Bank,POS_coverage,0.02558139534883721
Bank,POS_coverage,-0.040449438202247195
Bank,POS_coverage,-0.0117302052785924
Bank,POS_coverage,0.0
Bank,POS_coverage,-0.011627906976744096
Bank,POS_coverage,0.03461538461538469
Bank,POS_coverage,-0.03012048192771081
Bank,POS_coverage,0.020547945205479395
Bank,POS_coverage,-0.04188481675392669
Bank,POS_coverage,0.0246913580246913
Bank,POS_coverage,0.0
Bank,POS_coverage,0.07586206896551728
Bank,POS_coverage,-0.02439024390243899
Bank,POS_coverage,0.0
Bank,POS_coverage,0.024793388429752095
Bank,POS_coverage,-0.03260869565217389
Bank,POS_coverage,-0.015384615384615401
Bank,POS_coverage,-0.05000000000000002
Bank,POS_coverage,-0.012345679012345706
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.03846153846153849
Bank,POS_coverage,-0.013333333333333402
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0697674418604651
Bank,POS_coverage,0.0
Bank,POS_coverage,-0.06000000000000001
Bank,POS_coverage,-0.054054054054054
Bank,POS_coverage,-0.12121212121212122
Bank,POS_coverage,0.0
Bank,POS_coverage,0.1428571428571428
Bank,POS_coverage,0.17391304347826086
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,-0.06666666666666671
Bank,POS_coverage,0.0
Bank,POS_coverage,0.09090909090909094
Bank,POS_coverage,0.04347826086956519
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,-0.16666666666666669
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,-0.16666666666666669
Bank,POS_coverage,0.0
Bank,POS_coverage,0.16666666666666669
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0922431865828092
Bank,POS_coverage,0.087696335078534
Bank,POS_coverage,0.024745269286753996
Bank,POS_coverage,0.013100436681222696
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.107981220657277
Bank,POS_coverage,0.05324074074074081
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0451127819548872
Bank,POS_coverage,0.0476190476190476
Bank,POS_coverage,0.0
Bank,POS_coverage,0.03067484662576689
Bank,POS_coverage,0.0153061224489796
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0845070422535212
Bank,POS_coverage,0.2678571428571428
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,0.056818181818181795
Bank,POS_coverage,0.1285714285714285
Bank,POS_coverage,0.0
Bank,POS_coverage,0.0
Bank,POS_coverage,-0.0476190476190477
Bank,POS_coverage,0.014285714285714297
Bank,POS_coverage,0.0740740740740741
Bank,POS_coverage,0.03030303030303029
Bank,POS_coverage,0.0
Bank,POS_coverage,0.07692307692307691
Bank,POS_coverage,0.0
Bank,POS_coverage,0.02
