dataset,metric,gain
Telco,F1,0.0
Telco,F1,0.09216589861751151
Telco,F1,-0.07258064516129031
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,0.050757575757575946
Telco,F1,-0.01532567049808431
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,-0.20512820512820512
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,-0.0024922118380062974
Telco,F1,-0.001101245784293492
Telco,F1,0.01716590850570765
Telco,F1,0.005235310498468371
Telco,F1,0.0
Telco,F1,-0.013333333333333308
Telco,F1,0.0
Telco,F1,0.2857142857142857
Telco,F1,0.011865524060646115
Telco,F1,-0.0220689655172413
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,0.18571428571428583
Telco,F1,-0.04013377926421419
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,0.6666666666666666
Telco,F1,0.0
Telco,F1,-0.044117647058823484
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,0.0037340524841820155
Telco,F1,0.0003399626041135084
Telco,F1,0.00625455428710231
Telco,F1,0.0071428571428572285
Telco,F1,-0.0395843641761503
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,-0.039999999999999925
Telco,F1,0.060869565217391175
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,-0.03888888888888892
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,-0.0222222222222222
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,-0.017142857142857237
Telco,F1,-0.008532302543191816
Telco,F1,-0.005494505494505364
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,-0.0006163328197226203
Telco,F1,0.25
Telco,F1,0.1269841269841271
Telco,F1,-0.01648351648351648
Telco,F1,0.0
Telco,F1,0.003921568627450911
Telco,F1,0.0
Telco,F1,0.08421052631578951
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,0.0
Telco,F1,0.0
