dataset,metric,gain
Adult,BND_ratio,0.0
Adult,BND_ratio,0.0
Adult,BND_ratio,-0.1481481481481482
Adult,BND_ratio,0.0333333333333333
Adult,BND_ratio,0.0
Adult,BND_ratio,0.039999999999999994
Bank,BND_ratio,0.0428156748911466
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0982142857142857
Bank,BND_ratio,0.0730593607305936
Bank,BND_ratio,0.0264227642276423
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0217391304347826
Bank,BND_ratio,0.052631578947368404
Bank,BND_ratio,0.015822784810126604
Bank,BND_ratio,0.0
Bank,BND_ratio,0.03731343283582089
Bank,BND_ratio,0.04477611940298501
Bank,BND_ratio,0.044198895027624294
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0463917525773195
Bank,BND_ratio,0.07103825136612021
Bank,BND_ratio,0.0186335403726708
Bank,BND_ratio,0.2246376811594203
Bank,BND_ratio,0.0555555555555555
Bank,BND_ratio,0.10679611650485439
Bank,BND_ratio,0.0542635658914728
Bank,BND_ratio,-0.0824742268041237
Bank,BND_ratio,0.0897435897435897
Bank,BND_ratio,0.015625
Bank,BND_ratio,0.05633802816901409
Bank,BND_ratio,0.039999999999999994
Bank,BND_ratio,0.0317460317460317
Bank,BND_ratio,0.0
Bank,BND_ratio,-0.0535714285714286
Bank,BND_ratio,0.0384615384615385
Bank,BND_ratio,0.0338983050847457
Bank,BND_ratio,-0.01754385964912289
Bank,BND_ratio,0.021276595744680805
Bank,BND_ratio,-0.0363636363636364
Bank,BND_ratio,-0.020000000000000018
Bank,BND_ratio,0.0512820512820513
Bank,BND_ratio,-0.0909090909090909
Bank,BND_ratio,0.03125
Bank,BND_ratio,-0.0333333333333333
Bank,BND_ratio,0.0
Bank,BND_ratio,0.074074074074074
Bank,BND_ratio,0.0
Bank,BND_ratio,0.2105263157894737
Bank,BND_ratio,0.1666666666666666
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.16666666666666669
Bank,BND_ratio,0.0
Bank,BND_ratio,0.1666666666666666
Bank,BND_ratio,0.0
Bank,BND_ratio,0.125
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.1111111111111111
Bank,BND_ratio,0.1428571428571428
Bank,BND_ratio,0.0
Bank,BND_ratio,0.4285714285714285
Bank,BND_ratio,0.0
Bank,BND_ratio,0.2
Bank,BND_ratio,-0.0602409638554217
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0260736196319018
Bank,BND_ratio,-0.038961038961039
Bank,BND_ratio,-0.035433070866141794
Bank,BND_ratio,-0.0504587155963303
Bank,BND_ratio,0.0
Bank,BND_ratio,-0.0239651416122005
Bank,BND_ratio,0.023648648648648702
Bank,BND_ratio,-0.0103092783505154
Bank,BND_ratio,-0.019379844961240303
Bank,BND_ratio,0.0226415094339623
Bank,BND_ratio,0.017441860465116303
Bank,BND_ratio,0.028735632183908
Bank,BND_ratio,0.0196078431372549
Bank,BND_ratio,0.022857142857142895
Bank,BND_ratio,-0.020833333333333398
Bank,BND_ratio,0.00740740740740739
Bank,BND_ratio,0.0
Bank,BND_ratio,0.06140350877192981
Bank,BND_ratio,0.09009009009009009
Bank,BND_ratio,-0.013333333333333391
Bank,BND_ratio,0.0
Bank,BND_ratio,-0.014285714285714297
Bank,BND_ratio,0.11267605633802819
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.018518518518518497
Bank,BND_ratio,0.04761904761904759
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.025974025974025997
Bank,BND_ratio,0.0
Bank,BND_ratio,-0.0444444444444444
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0588235294117647
Bank,BND_ratio,0.03125
Bank,BND_ratio,0.032258064516129
Bank,BND_ratio,-0.16000000000000003
Bank,BND_ratio,0.15000000000000002
Bank,BND_ratio,0.0625
Bank,BND_ratio,0.05000000000000002
Bank,BND_ratio,0.0454545454545455
Bank,BND_ratio,0.05
Bank,BND_ratio,-0.0384615384615385
Bank,BND_ratio,-0.0769230769230769
Bank,BND_ratio,0.1428571428571428
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0625
Bank,BND_ratio,0.0
Bank,BND_ratio,0.16666666666666669
Bank,BND_ratio,0.0
Bank,BND_ratio,-0.125
Bank,BND_ratio,0.0625
Bank,BND_ratio,0.0
Bank,BND_ratio,0.1666666666666666
Bank,BND_ratio,0.0
Bank,BND_ratio,0.04529855868222381
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0790629575402636
Bank,BND_ratio,0.06639004149377599
Bank,BND_ratio,0.050847457627118606
Bank,BND_ratio,0.0
Bank,BND_ratio,0.025581395348837202
Bank,BND_ratio,0.0426966292134832
Bank,BND_ratio,0.020527859237536597
Bank,BND_ratio,0.0
Bank,BND_ratio,0.12015503875968989
Bank,BND_ratio,0.034615384615384596
Bank,BND_ratio,0.006024096385542188
Bank,BND_ratio,0.020547945205479395
Bank,BND_ratio,0.0104712041884817
Bank,BND_ratio,0.024691358024691405
Bank,BND_ratio,0.0
Bank,BND_ratio,0.07586206896551721
Bank,BND_ratio,0.10365853658536589
Bank,BND_ratio,0.0
Bank,BND_ratio,0.024793388429752095
Bank,BND_ratio,0.108695652173913
Bank,BND_ratio,0.0461538461538462
Bank,BND_ratio,0.0333333333333333
Bank,BND_ratio,0.0370370370370371
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.038461538461538505
Bank,BND_ratio,0.0266666666666667
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0697674418604651
Bank,BND_ratio,0.0377358490566037
Bank,BND_ratio,0.14
Bank,BND_ratio,-0.054054054054054
Bank,BND_ratio,-0.12121212121212119
Bank,BND_ratio,0.15625
Bank,BND_ratio,0.1428571428571428
Bank,BND_ratio,0.0
Bank,BND_ratio,0.2692307692307692
Bank,BND_ratio,0.0769230769230769
Bank,BND_ratio,-0.06666666666666671
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0909090909090909
Bank,BND_ratio,0.043478260869565216
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,-0.1666666666666667
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,-0.08333333333333331
Bank,BND_ratio,0.0
Bank,BND_ratio,0.1666666666666667
Bank,BND_ratio,0.2307692307692307
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0769230769230769
Bank,BND_ratio,0.006988120195667399
Bank,BND_ratio,-0.003926701570680605
Bank,BND_ratio,-0.06113537117903929
Bank,BND_ratio,-0.024017467248908297
Bank,BND_ratio,0.0
Bank,BND_ratio,0.028017241379310297
Bank,BND_ratio,0.011737089201877993
Bank,BND_ratio,0.0277777777777778
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0263157894736842
Bank,BND_ratio,0.057251908396946605
Bank,BND_ratio,0.0
Bank,BND_ratio,-0.0059523809523808965
Bank,BND_ratio,0.0271739130434782
Bank,BND_ratio,-0.04294478527607361
Bank,BND_ratio,-0.0153061224489796
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,-0.014084507042253502
Bank,BND_ratio,0.2232142857142857
Bank,BND_ratio,0.054054054054054
Bank,BND_ratio,0.0843373493975904
Bank,BND_ratio,0.011363636363636402
Bank,BND_ratio,0.014285714285714304
Bank,BND_ratio,0.028169014084507
Bank,BND_ratio,0.0535714285714285
Bank,BND_ratio,0.0158730158730159
Bank,BND_ratio,-0.028571428571428498
Bank,BND_ratio,-0.0925925925925927
Bank,BND_ratio,-0.0151515151515152
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0307692307692308
Bank,BND_ratio,-0.0566037735849056
Bank,BND_ratio,0.02
Bank,BND_ratio,-0.15
Bank,BND_ratio,0.0
Bank,BND_ratio,0.04878048780487801
Bank,BND_ratio,0.0588235294117647
Bank,BND_ratio,0.0
Bank,BND_ratio,-0.1
Bank,BND_ratio,-0.09999999999999999
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,-0.0454545454545454
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.6666666666666666
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0336473755047106
Bank,BND_ratio,0.042274052478134094
Bank,BND_ratio,0.0775681341719077
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0390455531453362
Bank,BND_ratio,0.1035294117647059
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.020066889632106996
Bank,BND_ratio,-0.0544747081712062
Bank,BND_ratio,0.0344827586206896
Bank,BND_ratio,0.0
Bank,BND_ratio,0.015625
Bank,BND_ratio,-0.012578616352201206
Bank,BND_ratio,0.032894736842105296
Bank,BND_ratio,0.029069767441860496
Bank,BND_ratio,0.1544117647058823
Bank,BND_ratio,0.06790123456790119
Bank,BND_ratio,0.1219512195121951
Bank,BND_ratio,0.12096774193548392
Bank,BND_ratio,0.0941176470588235
Bank,BND_ratio,-0.045454545454545504
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.05555555555555561
Bank,BND_ratio,0.0833333333333333
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0862068965517242
Bank,BND_ratio,0.0677966101694916
Bank,BND_ratio,-0.03703703703703712
Bank,BND_ratio,-0.0454545454545455
Bank,BND_ratio,0.0
Bank,BND_ratio,0.016666666666666594
Bank,BND_ratio,0.169811320754717
Bank,BND_ratio,0.09375
Bank,BND_ratio,0.0263157894736842
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.1428571428571428
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.1428571428571428
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.2222222222222222
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Bank,BND_ratio,0.0
Credit,BND_ratio,0.0598802395209581
Credit,BND_ratio,-0.0030511060259344053
Credit,BND_ratio,0.0
Credit,BND_ratio,0.0
Credit,BND_ratio,-0.11513157894736847
Credit,BND_ratio,0.0
Credit,BND_ratio,0.0503597122302158
Credit,BND_ratio,0.0
Credit,BND_ratio,0.07692307692307701
Credit,BND_ratio,0.1677577741407528
Credit,BND_ratio,0.0
Credit,BND_ratio,0.0
Credit,BND_ratio,0.0
Credit,BND_ratio,0.0254777070063694
Credit,BND_ratio,0.0587846763540291
Credit,BND_ratio,-0.0016168148746968092
Credit,BND_ratio,-0.006606110652353392
Credit,BND_ratio,0.2033492822966507
Credit,BND_ratio,0.3481989708404803
Credit,BND_ratio,0.265625
Credit,BND_ratio,0.0218978102189781
Credit,BND_ratio,-0.0045219638242894045
Credit,BND_ratio,0.0
Credit,BND_ratio,-0.00420521446593769
Credit,BND_ratio,-0.027744270205066313
Credit,BND_ratio,-0.07663551401869151
Credit,BND_ratio,0.0
Credit,BND_ratio,0.0390625
Credit,BND_ratio,0.0
Credit,BND_ratio,0.125
Credit,BND_ratio,0.0
Credit,BND_ratio,0.1495564005069709
Credit,BND_ratio,0.0
Credit,BND_ratio,0.0
Credit,BND_ratio,0.0314465408805031
Diabetic,BND_ratio,0.002226309166586
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,-0.6746987951807231
Diabetic,BND_ratio,-0.42714819427148193
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,-0.5394736842105263
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,-0.55
Diabetic,BND_ratio,-0.012987012987012991
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.4626865671641792
Diabetic,BND_ratio,0.0025403028822667
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,-0.7267497603068074
Diabetic,BND_ratio,-0.5137614678899083
Diabetic,BND_ratio,0.3970588235294118
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.5761904761904761
Diabetic,BND_ratio,-0.3768844221105528
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,-0.4107142857142857
Diabetic,BND_ratio,-0.4516129032258065
Diabetic,BND_ratio,-0.6296296296296298
Diabetic,BND_ratio,-0.01052631578947369
Diabetic,BND_ratio,0.3235294117647058
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.0019258545979778
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,-0.7549325025960542
Diabetic,BND_ratio,-0.5495978552278822
Diabetic,BND_ratio,-0.18918918918918926
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,-0.1298076923076923
Diabetic,BND_ratio,-0.3771428571428572
Diabetic,BND_ratio,-0.5442176870748299
Diabetic,BND_ratio,0.0204081632653061
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,-0.07246376811594202
Diabetic,BND_ratio,-0.042857142857142816
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.003364414111314
Diabetic,BND_ratio,-0.0010111223458037985
Diabetic,BND_ratio,-0.021970233876683204
Diabetic,BND_ratio,-0.7884615384615384
Diabetic,BND_ratio,-0.625
Diabetic,BND_ratio,0.13636363636363635
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.13744075829383884
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,-0.5407407407407407
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,-0.44303797468354433
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.44155844155844154
Diabetic,BND_ratio,0.3230769230769231
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.002228466233892
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,-0.832820512820513
Diabetic,BND_ratio,-0.5886332882273343
Diabetic,BND_ratio,0.15547703180212014
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.10434782608695659
Diabetic,BND_ratio,-0.36094674556213024
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,-0.7040816326530612
Diabetic,BND_ratio,0.0
Diabetic,BND_ratio,-0.08620689655172409
Diabetic,BND_ratio,-0.2777777777777778
Diabetic,BND_ratio,0.0
Hospital,BND_ratio,0.0
Hospital,BND_ratio,-0.35185185185185186
Hospital,BND_ratio,0.0
Hospital,BND_ratio,-0.0059171597633136015
Hospital,BND_ratio,0.0
Hospital,BND_ratio,-0.072992700729927
Hospital,BND_ratio,0.0
Hospital,BND_ratio,-0.4358974358974359
Hospital,BND_ratio,0.0235294117647058
Hospital,BND_ratio,-0.3789473684210526
Hospital,BND_ratio,0.0289855072463768
Hospital,BND_ratio,-0.125
Hospital,BND_ratio,0.0125
Hospital,BND_ratio,0.0
Hospital,BND_ratio,-0.2142857142857143
Hospital,BND_ratio,-0.7945205479452054
Hospital,BND_ratio,0.0
Hospital,BND_ratio,-0.32857142857142857
Hospital,BND_ratio,-0.4242424242424242
Hospital,BND_ratio,-0.3488372093023256
Hospital,BND_ratio,-0.1864406779661017
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0
Hospital,BND_ratio,-0.0909090909090909
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0
Hospital,BND_ratio,-0.0909090909090909
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.08813559322033901
Hospital,BND_ratio,0.18181818181818182
Hospital,BND_ratio,0.083916083916084
Hospital,BND_ratio,0.007092198581560294
Hospital,BND_ratio,0.2113821138211382
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.09473684210526319
Hospital,BND_ratio,0.1358024691358024
Hospital,BND_ratio,0.1756756756756757
Hospital,BND_ratio,0.0533333333333333
Hospital,BND_ratio,0.1285714285714286
Hospital,BND_ratio,0.01666666666666672
Hospital,BND_ratio,0.2058823529411764
Hospital,BND_ratio,0.0
Hospital,BND_ratio,0.2903225806451613
