bucket_id,parent_id,level,n_train,n_val,BAC,F1,AUC,Regret,BND_ratio,POS_coverage,score_metric,score_value,parent_score_value,gain_value,is_weak,threshold_source_bucket
ROOT,,0,3645,1561,0.7703176177364843,0.7320754716981133,0.9275638432529068,0.143818065342729,0.11402946828955797,0.2568866111467008,bac,0.7703176177364843,0.7642121472274619,0.006105470509022437,False,ROOT
L1_age=mid,ROOT,1,952,450,0.7557614826752619,0.6993006993006994,0.9174214343271555,0.11777777777777777,0.07555555555555556,0.1288888888888889,bac,0.7557614826752619,0.7703176177364843,-0.014556135061222442,False,L1_age=mid
L1_age=old,ROOT,1,1246,606,0.7337244222742543,0.7397959183673469,0.910948793647562,0.16666666666666666,0.16666666666666666,0.33663366336633666,bac,0.7337244222742543,0.7703176177364843,-0.036593195462230055,False,L1_age=old
L1_age=very_old,ROOT,1,720,308,0.6869011213047911,0.6904761904761906,0.8719673802242608,0.19967532467532467,0.17532467532467533,0.2532467532467532,bac,0.6869011213047911,0.7703176177364843,-0.08341649643169324,True,ROOT
L1_age=young,ROOT,1,805,341,0.5,0.0,0.7859960552268245,0.013196480938416423,0.0,0.0,bac,0.5,0.7703176177364843,-0.27031761773648433,True,ROOT
L1_age=mid|L2_education=high,L1_age=mid,2,479,199,0.7540153199901161,0.7008547008547009,0.8910303928836175,0.17964824120603015,0.09045226130653267,0.3015075376884422,bac,0.7540153199901161,0.7557614826752619,-0.0017461626851458245,False,L1_age=mid|L2_education=high
L1_age=mid|L2_education=low,L1_age=mid,2,110,55,,,,,,,bac,,0.7557614826752619,,True,L1_age=mid
L1_age=mid|L2_education=mid,L1_age=mid,2,383,170,0.643640350877193,0.5,0.9364035087719298,0.09411764705882353,0.07058823529411765,0.03529411764705882,bac,0.643640350877193,0.7557614826752619,-0.11212113179806893,True,L1_age=mid
L1_age=mid|L2_education=top,L1_age=mid,2,96,126,0.7635392829900839,0.8059701492537314,0.8957538774472412,0.17857142857142858,0.05555555555555555,0.6111111111111112,bac,0.7635392829900839,0.7557614826752619,0.007777800314822003,False,L1_age=mid|L2_education=top
L1_age=old|L2_education=high,L1_age=old,2,591,263,0.7264845309381237,0.7592592592592592,0.8958957085828343,0.19011406844106463,0.1444866920152091,0.45627376425855515,bac,0.7264845309381237,0.7337244222742543,-0.007239891336130566,False,L1_age=old|L2_education=high
L1_age=old|L2_education=low,L1_age=old,2,90,80,0.4936708860759494,0.0,0.9367088607594937,0.021875,0.0125,0.0,bac,0.4936708860759494,0.7337244222742543,-0.24005353619830488,True,L1_age=old
L1_age=old|L2_education=mid,L1_age=old,2,460,197,0.6363304093567251,0.5952380952380952,0.862719298245614,0.20050761421319796,0.20304568527918782,0.19796954314720813,bac,0.6363304093567251,0.7337244222742543,-0.09739401291752914,True,L1_age=old
L1_age=old|L2_education=top,L1_age=old,2,213,88,0.7874933757286698,0.9009009009009009,0.921038685744568,0.11647727272727272,0.056818181818181816,0.6818181818181818,bac,0.7874933757286698,0.7337244222742543,0.05376895345441557,False,L1_age=old|L2_education=top
L1_age=very_old|L2_education=high,L1_age=very_old,2,251,118,0.7425759092425759,0.7272727272727273,0.8672005338672005,0.19279661016949154,0.11016949152542373,0.3389830508474576,bac,0.7425759092425759,0.6869011213047911,0.0556747879377848,False,L1_age=very_old|L2_education=high
L1_age=very_old|L2_education=low,L1_age=very_old,2,173,114,0.5667556742323098,0.25,0.8891855807743659,0.07456140350877193,0.017543859649122806,0.008771929824561403,bac,0.5667556742323098,0.6869011213047911,-0.12014544707248132,True,ROOT
L1_age=very_old|L2_education=mid,L1_age=very_old,2,321,134,0.608974358974359,0.5555555555555556,0.8490028490028491,0.15671641791044777,0.208955223880597,0.07462686567164178,bac,0.608974358974359,0.6869011213047911,-0.07792676233043205,True,ROOT
L1_age=very_old|L2_education=top,L1_age=very_old,2,156,167,0.5800760982359046,0.8816326530612245,0.9071255620892426,0.16167664670658682,0.16167664670658682,0.7604790419161677,bac,0.5800760982359046,0.6869011213047911,-0.10682502306888653,True,ROOT
L1_age=young|L2_education=high,L1_age=young,2,360,204,0.8232323232323232,0.7272727272727272,0.9217171717171717,0.01838235294117647,0.0196078431372549,0.024509803921568627,bac,0.8232323232323232,0.5,0.3232323232323232,False,L1_age=young|L2_education=high
L1_age=young|L2_education=low,L1_age=young,2,72,37,,,,,,,bac,,0.5,,True,ROOT
L1_age=young|L2_education=mid,L1_age=young,2,341,197,0.49743589743589745,0.0,0.9333333333333332,0.01649746192893401,0.005076142131979695,0.0,bac,0.49743589743589745,0.5,-0.002564102564102555,False,L1_age=young|L2_education=mid
L1_age=young|L2_education=others,L1_age=young,2,31,12,,,,,,,bac,,0.5,,True,ROOT
L1_age=mid|L2_education=high|L3_hours-per-week=high_hours,L1_age=mid|L2_education=high,3,642,260,0.667328890028198,0.7252747252747254,0.876121507305819,0.21634615384615385,0.21153846153846154,0.3384615384615385,bac,0.667328890028198,0.7540153199901161,-0.08668642996191811,True,L1_age=mid|L2_education=high
L1_age=mid|L2_education=high|L3_hours-per-week=low_hours,L1_age=mid|L2_education=high,3,292,145,0.7308624031007752,0.6000000000000001,0.9341085271317829,0.09137931034482759,0.08275862068965517,0.09655172413793103,bac,0.7308624031007752,0.7540153199901161,-0.023152916889340847,False,L1_age=mid|L2_education=high|L3_hours-per-week=low_hours
L1_age=mid|L2_education=high|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=high,3,1468,593,0.7222567287784679,0.6772908366533864,0.905685618729097,0.15261382799325462,0.13490725126475547,0.1905564924114671,bac,0.7222567287784679,0.7540153199901161,-0.031758591211648146,False,L1_age=mid|L2_education=high|L3_hours-per-week=normal_hours
L1_age=mid|L2_education=low|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=low,3,73,37,,,,,,,bac,,0.7642121472274619,,True,L1_age=mid
L1_age=mid|L2_education=low|L3_hours-per-week=others,L1_age=mid|L2_education=low,3,37,18,,,,,,,bac,,0.7642121472274619,,True,L1_age=mid
L1_age=mid|L2_education=mid|L3_hours-per-week=high_hours,L1_age=mid|L2_education=mid,3,400,183,0.5048130322102925,0.4489795918367347,0.82469455757127,0.20355191256830601,0.31693989071038253,0.06557377049180328,bac,0.5048130322102925,0.643640350877193,-0.13882731866690046,True,L1_age=mid
L1_age=mid|L2_education=mid|L3_hours-per-week=low_hours,L1_age=mid|L2_education=mid,3,272,104,0.87,0.8571428571428571,0.985,0.016826923076923076,0.009615384615384616,0.028846153846153848,bac,0.87,0.643640350877193,0.22635964912280704,False,L1_age=mid|L2_education=mid|L3_hours-per-week=low_hours
L1_age=mid|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=mid,3,1248,570,0.637750008051789,0.4615384615384615,0.8809623498341331,0.11535087719298245,0.06315789473684211,0.05263157894736842,bac,0.637750008051789,0.643640350877193,-0.005890342825403905,False,L1_age=mid|L2_education=mid|L3_hours-per-week=normal_hours
L1_age=mid|L2_education=top|L3_hours-per-week=high_hours,L1_age=mid|L2_education=top,3,138,50,0.5916666666666667,0.7887323943661972,0.8016666666666667,0.25,0.06,0.82,bac,0.5916666666666667,0.7635392829900839,-0.17187261632341722,True,L1_age=mid|L2_education=top
L1_age=mid|L2_education=top|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=top,3,155,55,0.8158967391304348,0.8235294117647057,0.90625,0.14545454545454545,0.05454545454545454,0.509090909090909,bac,0.8158967391304348,0.7635392829900839,0.05235745614035092,False,L1_age=mid|L2_education=top|L3_hours-per-week=normal_hours
L1_age=mid|L2_education=top|L3_hours-per-week=others,L1_age=mid|L2_education=top,3,38,21,,,,,,,bac,,0.7635392829900839,,True,L1_age=mid|L2_education=top
L1_age=old|L2_education=high|L3_hours-per-week=high_hours,L1_age=old|L2_education=high,3,863,398,0.642761721258831,0.8041666666666666,0.8361849710982658,0.22487437185929648,0.1407035175879397,0.6407035175879398,bac,0.642761721258831,0.7264845309381237,-0.08372280967929269,True,L1_age=old|L2_education=high
L1_age=old|L2_education=high|L3_hours-per-week=low_hours,L1_age=old|L2_education=high,3,304,140,0.8409090909090909,0.8000000000000002,0.9315151515151516,0.10357142857142858,0.05714285714285714,0.21428571428571427,bac,0.8409090909090909,0.7264845309381237,0.11442455997096723,False,L1_age=old|L2_education=high|L3_hours-per-week=low_hours
L1_age=old|L2_education=high|L3_hours-per-week=normal_hours,L1_age=old|L2_education=high,3,1796,782,0.7604701109652786,0.788091068301226,0.9146177979603727,0.16432225063938619,0.13682864450127877,0.36061381074168797,bac,0.7604701109652786,0.7264845309381237,0.033985580027154905,False,L1_age=old|L2_education=high|L3_hours-per-week=normal_hours
L1_age=old|L2_education=low|L3_hours-per-week=normal_hours,L1_age=old|L2_education=low,3,123,50,,,,,,,bac,,0.4936708860759494,,True,L1_age=old
L1_age=old|L2_education=low|L3_hours-per-week=others,L1_age=old|L2_education=low,3,66,30,,,,,,,bac,,0.4936708860759494,,True,L1_age=old
L1_age=old|L2_education=mid|L3_hours-per-week=high_hours,L1_age=old|L2_education=mid,3,499,211,0.4872512437810945,0.58,0.8407960199004975,0.24052132701421802,0.45023696682464454,0.15639810426540285,bac,0.4872512437810945,0.6363304093567251,-0.1490791655756306,True,L1_age=old
L1_age=old|L2_education=mid|L3_hours-per-week=low_hours,L1_age=old|L2_education=mid,3,287,139,0.8504273504273505,0.6666666666666666,0.976068376068376,0.046762589928057555,0.050359712230215826,0.08633093525179857,bac,0.8504273504273505,0.6363304093567251,0.21409694107062538,False,L1_age=old|L2_education=mid|L3_hours-per-week=low_hours
L1_age=old|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=old|L2_education=mid,3,1523,642,0.5823317307692308,0.5429864253393665,0.8450871394230769,0.1943146417445483,0.2585669781931464,0.14174454828660435,bac,0.5823317307692308,0.6363304093567251,-0.0539986785874943,True,L1_age=old
L1_age=old|L2_education=top|L3_hours-per-week=high_hours,L1_age=old|L2_education=top,3,326,131,0.6867198335644937,0.9223744292237444,0.8938973647711512,0.10687022900763359,0.022900763358778626,0.8854961832061069,bac,0.6867198335644937,0.7874933757286698,-0.10077354216417611,True,L1_age=old|L2_education=top
L1_age=old|L2_education=top|L3_hours-per-week=low_hours,L1_age=old|L2_education=top,3,71,30,0.8529411764705883,0.9285714285714286,0.9638009049773755,0.075,0.1,0.5,bac,0.8529411764705883,0.7874933757286698,0.06544780074191847,False,L1_age=old|L2_education=top|L3_hours-per-week=low_hours
L1_age=old|L2_education=top|L3_hours-per-week=normal_hours,L1_age=old|L2_education=top,3,387,160,0.7330088941097499,0.8636363636363636,0.8647424064440342,0.1703125,0.03125,0.74375,bac,0.7330088941097499,0.7874933757286698,-0.054484481618919944,True,L1_age=old|L2_education=top
L1_age=very_old|L2_education=high|L3_hours-per-week=high_hours,L1_age=very_old|L2_education=high,3,290,138,0.6521739130434783,0.8108108108108109,0.8771266540642721,0.20471014492753623,0.18840579710144928,0.572463768115942,bac,0.6521739130434783,0.7425759092425759,-0.09040199619909761,True,L1_age=very_old|L2_education=high
L1_age=very_old|L2_education=high|L3_hours-per-week=low_hours,L1_age=very_old|L2_education=high,3,293,134,0.6329545454545454,0.48648648648648646,0.8329545454545455,0.1828358208955224,0.08955223880597014,0.09701492537313433,bac,0.6329545454545454,0.7425759092425759,-0.10962136378803045,True,L1_age=very_old|L2_education=high
L1_age=very_old|L2_education=high|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=high,3,677,326,0.7047619047619047,0.7338129496402879,0.8598015873015874,0.21625766871165644,0.13496932515337423,0.4662576687116564,bac,0.7047619047619047,0.7425759092425759,-0.03781400448067118,False,L1_age=very_old|L2_education=high|L3_hours-per-week=normal_hours
L1_age=very_old|L2_education=low|L3_hours-per-week=low_hours,L1_age=very_old|L2_education=low,3,100,35,,,,,,,bac,,0.5667556742323098,,True,ROOT
L1_age=very_old|L2_education=low|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=low,3,151,56,0.5,0.0,0.8238993710691824,0.08035714285714286,0.0,0.0,bac,0.5,0.5667556742323098,-0.06675567423230977,True,ROOT
L1_age=very_old|L2_education=low|L3_hours-per-week=others,L1_age=very_old|L2_education=low,3,43,23,,,,,,,bac,,0.5667556742323098,,True,ROOT
L1_age=very_old|L2_education=mid|L3_hours-per-week=high_hours,L1_age=very_old|L2_education=mid,3,248,120,0.5170998632010944,0.5357142857142857,0.7523939808481532,0.2708333333333333,0.325,0.18333333333333332,bac,0.5170998632010944,0.608974358974359,-0.09187449577326467,True,ROOT
L1_age=very_old|L2_education=mid|L3_hours-per-week=low_hours,L1_age=very_old|L2_education=mid,3,427,171,0.6897177419354839,0.5833333333333334,0.7891129032258064,0.09064327485380116,0.05263157894736842,0.04678362573099415,bac,0.6897177419354839,0.608974358974359,0.08074338296112482,False,L1_age=very_old|L2_education=mid|L3_hours-per-week=low_hours
L1_age=very_old|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=mid,3,937,382,0.6520524149390129,0.5549132947976879,0.8293871077376233,0.21465968586387435,0.13612565445026178,0.21465968586387435,bac,0.6520524149390129,0.608974358974359,0.04307805596465386,False,L1_age=very_old|L2_education=mid|L3_hours-per-week=normal_hours
L1_age=very_old|L2_education=top|L3_hours-per-week=high_hours,L1_age=very_old|L2_education=top,3,164,60,0.610248447204969,0.9052631578947369,0.9114906832298137,0.12916666666666668,0.11666666666666667,0.8166666666666667,bac,0.610248447204969,0.5800760982359046,0.0301723489690644,False,L1_age=very_old|L2_education=top|L3_hours-per-week=high_hours
L1_age=very_old|L2_education=top|L3_hours-per-week=low_hours,L1_age=very_old|L2_education=top,3,86,40,0.525,0.6976744186046512,0.7500000000000001,0.3,0.25,0.575,bac,0.525,0.5800760982359046,-0.055076098235904536,True,ROOT
L1_age=very_old|L2_education=top|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=top,3,191,67,0.8474358974358974,0.9615384615384616,0.964102564102564,0.06343283582089553,0.04477611940298507,0.7761194029850746,bac,0.8474358974358974,0.5800760982359046,0.26735979919999286,False,L1_age=very_old|L2_education=top|L3_hours-per-week=normal_hours
L1_age=young|L2_education=high|L3_hours-per-week=high_hours,L1_age=young|L2_education=high,3,151,70,0.8258706467661692,0.8,1.0,0.014285714285714285,0.02857142857142857,0.02857142857142857,bac,0.8258706467661692,0.8232323232323232,0.0026383235338459654,False,L1_age=young|L2_education=high|L3_hours-per-week=high_hours
L1_age=young|L2_education=high|L3_hours-per-week=low_hours,L1_age=young|L2_education=high,3,860,366,0.6666666666666666,0.5,0.827364554637282,0.00819672131147541,0.0,0.00273224043715847,bac,0.6666666666666666,0.8232323232323232,-0.15656565656565657,True,L1_age=young|L2_education=high
L1_age=young|L2_education=high|L3_hours-per-week=normal_hours,L1_age=young|L2_education=high,3,793,308,0.6599777034559643,0.5,0.9197324414715718,0.027597402597402596,0.01948051948051948,0.00974025974025974,bac,0.6599777034559643,0.8232323232323232,-0.1632546197763589,True,L1_age=young|L2_education=high
L1_age=young|L2_education=mid|L3_hours-per-week=high_hours,L1_age=young|L2_education=mid,3,153,67,0.49230769230769234,0.0,0.8846153846153846,0.048507462686567165,0.014925373134328358,0.0,bac,0.49230769230769234,0.49743589743589745,-0.00512820512820511,False,L1_age=young|L2_education=mid|L3_hours-per-week=high_hours
L1_age=young|L2_education=mid|L3_hours-per-week=low_hours,L1_age=young|L2_education=mid,3,726,302,,,,,,,bac,,0.49743589743589745,,True,L1_age=young|L2_education=mid
L1_age=young|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=young|L2_education=mid,3,833,352,0.6666666666666666,0.5,0.944603629417383,0.008522727272727272,0.0,0.002840909090909091,bac,0.6666666666666666,0.49743589743589745,0.16923076923076918,False,L1_age=young|L2_education=mid|L3_hours-per-week=normal_hours
