model,Precision_mean,Precision_std,Recall_mean,Recall_std,F1_mean,F1_std,BAC_mean,BAC_std,AUC_mean,AUC_std,MCC_mean,MCC_std,Kappa_mean,Kappa_std,BND_ratio_mean,BND_ratio_std,POS_Coverage_mean,POS_Coverage_std,Regret_mean,Regret_std
Baseline_XGB_TWD,0.24504024589133308,0.0015117133211851846,0.6173489028615424,0.002745274524725451,0.3508254484113817,0.001726850124952625,0.6330744324765692,0.0016953191175425695,0.6843131016107968,0.0016485532374717093,0.19768809017349173,0.0026396818863016324,0.16435195623479285,0.0025005877952729814,0.20522,0.0034739847437776656,0.058961,0.0011902201477037775,0.6812505000000001,0.001113049190287657
