model,Precision_mean,Precision_std,Recall_mean,Recall_std,F1_mean,F1_std,BAC_mean,BAC_std,AUC_mean,AUC_std,MCC_mean,MCC_std,Kappa_mean,Kappa_std,BND_ratio_mean,BND_ratio_std,POS_Coverage_mean,POS_Coverage_std,Regret_mean,Regret_std
BTTWD,0.612885508410191,0.004174030074104186,0.8569069405965063,0.007809105418456135,0.7146310799774171,0.004900528516480644,0.8426120463500331,0.004173199474837993,0.9271432748490934,0.0014471460531084355,0.6199754937966404,0.007108105118715225,0.6032213984741517,0.0067194109319668755,0.07094346083867042,0.010464674114352882,0.2718899707672163,0.005922163408908793,0.242037775233883,0.006110363923036722
LogReg,0.735177155232819,0.008064285236612083,0.6019641556431369,0.010646847329763537,0.6618636199481251,0.007215400040471631,0.7665767380157433,0.004905549084300147,0.9067519619341204,0.0017616445828918365,0.5729675142891578,0.008305685146625746,0.5682684867388952,0.00856995416957249,0.0,0.0,,,0.3397930325325535,0.007070829909531614
RandomForest,0.7389840288032078,0.008984525787060967,0.6270879671180136,0.0067641622827196305,0.6784449613714119,0.007393693654197113,0.7784104884133758,0.004452755217251095,0.905702616179503,0.0024129994583993427,0.5904521264576579,0.009704661135145516,0.5871724049303962,0.009589660815252211,0.0,0.0,,,0.322748158002649,0.006507242778560988
KNN,0.7112037958028863,0.011278274088878333,0.5249326881804347,0.012333453688953196,0.6040069217697935,0.011766473145869554,0.728667800400897,0.006979230718745944,0.8689523043093246,0.005634977743283693,0.5114945909267212,0.013982838162848643,0.5022218280437795,0.014163097010181501,0.0,0.0,,,0.39452121083857616,0.010131592290081565
XGBoost,0.785942008386925,0.007124166744740272,0.6548918946163551,0.007285952041246896,0.7144255264425672,0.005555801628482567,0.7991490217418347,0.003684536615864768,0.9292647475215869,0.0015055295284745853,0.6387609561446197,0.006904404628416227,0.6343946303140746,0.006938759479397402,0.0,0.0,,,0.2922820773120174,0.005355133582219565
