bucket_id,parent_id,level,n_train,n_val,BAC,F1,AUC,Regret,BND_ratio,POS_coverage,score_metric,score_value,parent_score_value,gain_value,is_weak,threshold_source_bucket,baseline_precision,baseline_recall,baseline_f1,baseline_bac,baseline_auc,baseline_mcc,baseline_kappa,baseline_regret,baseline_bnd_ratio,baseline_pos_coverage
L1_neighbourhood_group=bronx|L2_room_type=private_room|L3_availability_365=mid_term,L1_neighbourhood_group=bronx|L2_room_type=private_room,3,131,70,0.5,0.0,0.9710144927536232,0.0214285714285714,0.0,0.0,f1_regret_bnd,-0.0214285714285714,-0.0184049079754601,-0.0030236634531113,True,L1_neighbourhood_group=bronx|L2_room_type=private_room,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0
L1_neighbourhood_group=bronx|L2_room_type=private_room|L3_availability_365=rare,L1_neighbourhood_group=bronx|L2_room_type=private_room,3,83,29,,,,,,,f1_regret_bnd,,-0.0184049079754601,,True,L1_neighbourhood_group=bronx|L2_room_type=private_room,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0
L1_neighbourhood_group=brooklyn|L2_room_type=entire_home|L3_availability_365=long_term,L1_neighbourhood_group=brooklyn|L2_room_type=entire_home,3,1404,585,0.5428994082840236,0.1978021978021978,0.7793202852374449,0.188034188034188,0.0239316239316239,0.0222222222222222,f1_regret_bnd,-0.0021978021978021,0.0642877688644571,-0.0664855710622593,True,L1_neighbourhood_group=brooklyn|L2_room_type=entire_home,0.6363636363636364,0.17073170731707318,0.2692307692307692,0.5759318913943856,0.7917050161067648,0.2744163900022556,0.2154398563734291,0.21442687747035574,0.1067193675889328,0.043478260869565216
L1_neighbourhood_group=brooklyn|L2_room_type=entire_home|L3_availability_365=mid_term,L1_neighbourhood_group=brooklyn|L2_room_type=entire_home,3,1259,554,0.5163398692810457,0.15,0.7894577584120067,0.177797833935018,0.0577617328519855,0.0216606498194945,f1_regret_bnd,-0.0566787003610108,0.0642877688644571,-0.1209664692254679,True,L1_neighbourhood_group=brooklyn|L2_room_type=entire_home,0.3333333333333333,0.015151515151515152,0.028985507246376812,0.5049715909090909,0.7667297979797979,0.043226350628425905,0.016441573693482203,0.21555555555555556,0.06888888888888889,0.006666666666666667
L1_neighbourhood_group=brooklyn|L2_room_type=entire_home|L3_availability_365=rare,L1_neighbourhood_group=brooklyn|L2_room_type=entire_home,3,2671,1200,0.5013108226200236,0.0196078431372549,0.6958711339741799,0.1233333333333333,0.0116666666666666,0.0008333333333333,f1_regret_bnd,-0.1095588235294117,0.0642877688644571,-0.1738465923938689,True,L1_neighbourhood_group=brooklyn|L2_room_type=entire_home,0.3333333333333333,0.011764705882352941,0.022727272727272728,0.5047965766111004,0.6527176342849843,0.04893161671096837,0.01706469131314059,0.12972166998011928,0.019880715705765408,0.002982107355864811
L1_neighbourhood_group=brooklyn|L2_room_type=private_room|L3_availability_365=long_term,L1_neighbourhood_group=brooklyn|L2_room_type=private_room,3,1381,590,0.5,0.0,0.6275510204081632,0.0050847457627118,0.0,0.0,f1_regret_bnd,-0.0050847457627118,-0.0164609053497942,0.0113761595870823,False,L1_neighbourhood_group=brooklyn|L2_room_type=private_room|L3_availability_365=long_term,0.0,0.0,0.0,0.5,0.7933202357563851,0.0,0.0,0.01556420233463035,0.0019455252918287938,0.0
L1_neighbourhood_group=brooklyn|L2_room_type=private_room|L3_availability_365=mid_term,L1_neighbourhood_group=brooklyn|L2_room_type=private_room,3,1380,590,0.4982817869415807,0.0,0.7678264604810996,0.0186440677966101,0.0067796610169491,0.0,f1_regret_bnd,-0.0220338983050847,-0.0164609053497942,-0.0055729929552905,True,ROOT,0.0,0.0,0.0,0.5,0.8833333333333333,0.0,0.0,0.026522593320235755,0.0,0.0
L1_neighbourhood_group=brooklyn|L2_room_type=private_room|L3_availability_365=rare,L1_neighbourhood_group=brooklyn|L2_room_type=private_room,3,2938,1251,0.5,0.0,0.6962127316680098,0.0119904076738609,0.0,0.0,f1_regret_bnd,-0.0119904076738609,-0.0164609053497942,0.0044704976759333,False,L1_neighbourhood_group=brooklyn|L2_room_type=private_room|L3_availability_365=rare,0.0,0.0,0.0,0.5,0.574296435272045,0.0,0.0,0.0070028011204481795,0.0,0.0
L1_neighbourhood_group=brooklyn|L2_room_type=shared_room|L3_availability_365=long_term,L1_neighbourhood_group=brooklyn|L2_room_type=shared_room,3,106,58,,,,,,,f1_regret_bnd,,-0.1291861951427354,,True,ROOT,0.0,0.0,0.0,0.5,0.868421052631579,0.0,0.0,0.038461538461538464,0.0,0.0
L1_neighbourhood_group=brooklyn|L2_room_type=shared_room|L3_availability_365=others,L1_neighbourhood_group=brooklyn|L2_room_type=shared_room,3,114,59,,,,,,,f1_regret_bnd,,-0.1291861951427354,,True,ROOT,,,,,,,,,,
