bucket_id,level,assigned_samples,used_local_decision,fallback_to_parent,parent_id,is_weak,effective_bucket_id,fallback_from_children
L1_neighbourhood_group=queens|L2_room_type=entire_home|L3_availability_365=long_term,3,147,0,147,L1_neighbourhood_group=queens|L2_room_type=entire_home,True,ROOT,0
L1_neighbourhood_group=queens|L2_room_type=entire_home|L3_availability_365=mid_term,3,120,0,120,L1_neighbourhood_group=queens|L2_room_type=entire_home,True,ROOT,0
L1_neighbourhood_group=queens|L2_room_type=entire_home|L3_availability_365=rare,3,163,0,163,L1_neighbourhood_group=queens|L2_room_type=entire_home,True,ROOT,0
L1_neighbourhood_group=queens|L2_room_type=private_room|L3_availability_365=long_term,3,243,0,243,L1_neighbourhood_group=queens|L2_room_type=private_room,True,ROOT,0
L1_neighbourhood_group=queens|L2_room_type=private_room|L3_availability_365=mid_term,3,215,215,0,L1_neighbourhood_group=queens|L2_room_type=private_room,False,L1_neighbourhood_group=queens|L2_room_type=private_room|L3_availability_365=mid_term,0
L1_neighbourhood_group=queens|L2_room_type=private_room|L3_availability_365=rare,3,225,225,0,L1_neighbourhood_group=queens|L2_room_type=private_room,False,L1_neighbourhood_group=queens|L2_room_type=private_room|L3_availability_365=rare,0
L1_neighbourhood_group=queens|L2_room_type=shared_room|L3_availability_365=long_term,3,21,0,21,L1_neighbourhood_group=queens|L2_room_type=shared_room,True,ROOT,0
L1_neighbourhood_group=queens|L2_room_type=shared_room|L3_availability_365=others,3,19,0,19,L1_neighbourhood_group=queens|L2_room_type=shared_room,True,ROOT,0
L1_neighbourhood_group=staten_island|L2_room_type=entire_home|L3_availability_365=long_term,3,20,0,20,L1_neighbourhood_group=staten_island|L2_room_type=entire_home,True,ROOT,0
L1_neighbourhood_group=staten_island|L2_room_type=entire_home|L3_availability_365=others,3,20,0,20,L1_neighbourhood_group=staten_island|L2_room_type=entire_home,True,ROOT,0
L1_neighbourhood_group=staten_island|L2_room_type=others,2,2,0,2,L1_neighbourhood_group=staten_island,True,ROOT,0
L1_neighbourhood_group=staten_island|L2_room_type=private_room|L3_availability_365=long_term,3,28,0,28,L1_neighbourhood_group=staten_island|L2_room_type=private_room,True,ROOT,0
L1_neighbourhood_group=staten_island|L2_room_type=private_room|L3_availability_365=others,3,12,0,12,L1_neighbourhood_group=staten_island|L2_room_type=private_room,True,ROOT,0
