bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,use_parent_threshold,threshold_n_samples,n_all,pos_rate_all,BAC_val,AUC_val,score_metric,score_value,parent_score_value,gain_value,is_weak,threshold_source_bucket,parent_with_threshold,n_test,pos_rate_test,BND_ratio_test,POS_Coverage_test,regret_test,fold,pos_rate
L1_neighbourhood_group=manhattan|L2_room_type=shared_room|L3_availability_365=long_term,L3,L1_neighbourhood_group=manhattan|L2_room_type=shared_room,87,50,0.022988505747126436,0.04,0.5,0.4,,,,,,,True,0,137,0.029197080291970802,,,f1_regret_bnd,,-0.036290322580645164,,True,ROOT,,38.0,0.0,0.0,0.0,0.0,1,0.029197080291970802
L1_neighbourhood_group=bronx|L2_room_type=entire_home|L3_availability_365=long_term,L3,L1_neighbourhood_group=bronx|L2_room_type=entire_home,78,37,0.10256410256410256,0.08108108108108109,0.5,0.4,,,,,,,True,0,115,0.09565217391304348,,,f1_regret_bnd,,0.04883720930232556,,True,ROOT,,34.0,0.11764705882352941,0.0,0.058823529411764705,0.11764705882352941,1,0.09565217391304348
L1_neighbourhood_group=brooklyn|L2_room_type=shared_room|L3_availability_365=rare,L3,L1_neighbourhood_group=brooklyn|L2_room_type=shared_room,81,28,0.012345679012345678,0.03571428571428571,0.4,0.2,,,,,,,True,0,109,0.01834862385321101,,,f1_regret_bnd,,-0.016666666666666666,,True,L1_neighbourhood_group=brooklyn|L2_room_type=shared_room,L1_neighbourhood_group=brooklyn|L2_room_type=shared_room,19.0,0.0,0.0,0.0,0.0,1,0.01834862385321101
L1_neighbourhood_group=bronx|L2_room_type=private_room|L3_availability_365=rare,L3,L1_neighbourhood_group=bronx|L2_room_type=private_room,80,27,0.0125,0.0,0.5,0.4,,,,,,,True,0,107,0.009345794392523364,,,f1_regret_bnd,,-0.009868421052631578,,True,ROOT,,34.0,0.058823529411764705,0.0,0.0,0.08823529411764706,1,0.009345794392523364
L1_neighbourhood_group=bronx|L2_room_type=entire_home|L3_availability_365=mid_term,L3,L1_neighbourhood_group=bronx|L2_room_type=entire_home,77,29,0.03896103896103896,0.1724137931034483,0.5,0.4,,,,,,,True,0,106,0.07547169811320754,,,f1_regret_bnd,,0.04883720930232556,,True,ROOT,,30.0,0.0,0.0,0.0,0.0,1,0.07547169811320754
L1_neighbourhood_group=brooklyn|L2_room_type=shared_room|L3_availability_365=others,L3,L1_neighbourhood_group=brooklyn|L2_room_type=shared_room,55,24,0.0,0.0,0.4,0.2,,,,,,,True,0,79,0.0,,,f1_regret_bnd,,-0.016666666666666666,,True,L1_neighbourhood_group=brooklyn|L2_room_type=shared_room,L1_neighbourhood_group=brooklyn|L2_room_type=shared_room,,,,,,1,0.0
L1_neighbourhood_group=manhattan|L2_room_type=shared_room|L3_availability_365=others,L3,L1_neighbourhood_group=manhattan|L2_room_type=shared_room,53,25,0.09433962264150944,0.0,0.5,0.4,,,,,,,True,0,78,0.0641025641025641,,,f1_regret_bnd,,-0.036290322580645164,,True,ROOT,,,,,,,1,0.0641025641025641
L1_neighbourhood_group=bronx|L2_room_type=entire_home|L3_availability_365=others,L3,L1_neighbourhood_group=bronx|L2_room_type=entire_home,57,20,0.03508771929824561,0.05,0.5,0.4,,,,,,,True,0,77,0.03896103896103896,,,f1_regret_bnd,,0.04883720930232556,,True,ROOT,,,,,,,1,0.03896103896103896
L1_neighbourhood_group=bronx|L2_room_type=others,L2,L1_neighbourhood_group=bronx,27,14,0.0,0.07142857142857142,0.5,0.4,,,,,,,True,0,41,0.024390243902439025,,,f1_regret_bnd,,0.07027972027972028,,True,ROOT,,,,,,,1,0.024390243902439025
L1_neighbourhood_group=staten_island|L2_room_type=others,L2,L1_neighbourhood_group=staten_island,3,5,0.0,0.0,0.5,0.4,,,,,,,True,0,8,0.0,,,f1_regret_bnd,,-0.06521739130434782,,True,ROOT,,,,,,,1,0.0
