fold,bucket_id,parent_id,level,split_name,split_type,split_rule,n_samples_total,n_train,n_val,n_test,is_leaf,is_weak,effective_bucket_id
2,L1_Location=Townsville|L2_RainToday=others,L1_Location=Townsville,2,L2_RainToday,category_group,others,3,1,2,3.0,True,True,L1_Location=Townsville
2,L1_Location=Tuggeranong|L2_RainToday=rain_today_no,L1_Location=Tuggeranong,2,L2_RainToday,category_group,rain_today_no,1933,356,551,,False,False,L1_Location=Tuggeranong|L2_RainToday=rain_today_no
2,L1_Location=Tuggeranong|L2_RainToday=rain_today_yes,L1_Location=Tuggeranong,2,L2_RainToday,category_group,rain_today_yes,455,323,132,107.0,True,False,L1_Location=Tuggeranong|L2_RainToday=rain_today_yes
2,L1_Location=Tuggeranong|L2_RainToday=others,L1_Location=Tuggeranong,2,L2_RainToday,category_group,others,34,24,10,5.0,True,True,ROOT
2,L1_Location=Uluru|L2_RainToday=rain_today_no,L1_Location=Uluru,2,L2_RainToday,category_group,rain_today_no,1128,200,87,,False,True,ROOT
2,L1_Location=Uluru|L2_RainToday=others,L1_Location=Uluru,2,L2_RainToday,category_group,others,93,68,25,,True,True,ROOT
2,L1_Location=WaggaWagga|L2_RainToday=rain_today_no,L1_Location=WaggaWagga,2,L2_RainToday,category_group,rain_today_no,1936,333,316,,False,True,L1_Location=WaggaWagga
2,L1_Location=WaggaWagga|L2_RainToday=rain_today_yes,L1_Location=WaggaWagga,2,L2_RainToday,category_group,rain_today_yes,421,281,140,112.0,True,True,L1_Location=WaggaWagga
2,L1_Location=WaggaWagga|L2_RainToday=others,L1_Location=WaggaWagga,2,L2_RainToday,category_group,others,14,10,4,4.0,True,True,L1_Location=WaggaWagga
2,L1_Location=Walpole|L2_RainToday=rain_today_no,L1_Location=Walpole,2,L2_RainToday,category_group,rain_today_no,1503,453,197,,False,True,L1_Location=Walpole
2,L1_Location=Walpole|L2_RainToday=rain_today_yes,L1_Location=Walpole,2,L2_RainToday,category_group,rain_today_yes,745,525,220,,False,False,L1_Location=Walpole|L2_RainToday=rain_today_yes
2,L1_Location=Walpole|L2_RainToday=others,L1_Location=Walpole,2,L2_RainToday,category_group,others,41,28,13,8.0,True,True,L1_Location=Walpole
2,L1_Location=Watsonia|L2_RainToday=rain_today_no,L1_Location=Watsonia,2,L2_RainToday,category_group,rain_today_no,1792,378,271,,False,False,L1_Location=Watsonia|L2_RainToday=rain_today_no
2,L1_Location=Watsonia|L2_RainToday=rain_today_yes,L1_Location=Watsonia,2,L2_RainToday,category_group,rain_today_yes,597,434,163,,False,False,L1_Location=Watsonia|L2_RainToday=rain_today_yes
2,L1_Location=Watsonia|L2_RainToday=others,L1_Location=Watsonia,2,L2_RainToday,category_group,others,7,5,2,2.0,True,True,ROOT
2,L1_Location=Williamtown|L2_RainToday=rain_today_no,L1_Location=Williamtown,2,L2_RainToday,category_group,rain_today_no,1381,504,431,,False,False,L1_Location=Williamtown|L2_RainToday=rain_today_no
2,L1_Location=Williamtown|L2_RainToday=rain_today_yes,L1_Location=Williamtown,2,L2_RainToday,category_group,rain_today_yes,509,361,148,126.0,True,False,L1_Location=Williamtown|L2_RainToday=rain_today_yes
2,L1_Location=Williamtown|L2_RainToday=others,L1_Location=Williamtown,2,L2_RainToday,category_group,others,141,97,44,36.0,True,True,ROOT
2,L1_Location=Witchcliffe|L2_RainToday=rain_today_no,L1_Location=Witchcliffe,2,L2_RainToday,category_group,rain_today_no,1678,230,230,,False,False,L1_Location=Witchcliffe|L2_RainToday=rain_today_no
2,L1_Location=Witchcliffe|L2_RainToday=rain_today_yes,L1_Location=Witchcliffe,2,L2_RainToday,category_group,rain_today_yes,700,482,218,,False,True,L1_Location=Witchcliffe
2,L1_Location=Witchcliffe|L2_RainToday=others,L1_Location=Witchcliffe,2,L2_RainToday,category_group,others,22,12,10,6.0,True,True,L1_Location=Witchcliffe
2,L1_Location=Wollongong|L2_RainToday=rain_today_no,L1_Location=Wollongong,2,L2_RainToday,category_group,rain_today_no,1764,376,528,,False,True,L1_Location=Wollongong
2,L1_Location=Wollongong|L2_RainToday=rain_today_yes,L1_Location=Wollongong,2,L2_RainToday,category_group,rain_today_yes,565,397,168,,False,True,L1_Location=Wollongong
2,L1_Location=Wollongong|L2_RainToday=others,L1_Location=Wollongong,2,L2_RainToday,category_group,others,28,20,8,12.0,True,True,L1_Location=Wollongong
2,L1_Location=Woomera|L2_RainToday=rain_today_no,L1_Location=Woomera,2,L2_RainToday,category_group,rain_today_no,2272,552,234,,False,False,L1_Location=Woomera|L2_RainToday=rain_today_no
2,L1_Location=Woomera|L2_RainToday=others,L1_Location=Woomera,2,L2_RainToday,category_group,others,167,105,62,40.0,True,True,L1_Location=Woomera
2,L1_Location=Adelaide|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Adelaide|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,971,696,275,239.0,True,True,L1_Location=Adelaide
2,L1_Location=Adelaide|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Adelaide|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,809,563,246,210.0,True,True,L1_Location=Adelaide
2,L1_Location=Adelaide|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Adelaide|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,89,67,22,26.0,True,True,L1_Location=Adelaide
2,L1_Location=Adelaide|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,L1_Location=Adelaide|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_mid,357,241,116,89.0,True,True,L1_Location=Adelaide
2,L1_Location=Adelaide|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=Adelaide|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,188,125,63,42.0,True,True,L1_Location=Adelaide
2,L1_Location=Albany|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high,L1_Location=Albany|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_high,451,323,128,137.0,True,False,L1_Location=Albany|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high
2,L1_Location=Albany|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Albany|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,778,547,231,210.0,True,True,L1_Location=Albany|L2_RainToday=rain_today_no
2,L1_Location=Albany|L2_RainToday=rain_today_no|L3_Humidity3pm=unknown,L1_Location=Albany|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,unknown,391,287,104,90.0,True,False,L1_Location=Albany|L2_RainToday=rain_today_no|L3_Humidity3pm=unknown
2,L1_Location=Albany|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Albany|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,35,22,13,11.0,True,True,L1_Location=Albany|L2_RainToday=rain_today_no
2,L1_Location=Albany|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,L1_Location=Albany|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_mid,308,222,86,71.0,True,True,L1_Location=Albany|L2_RainToday=rain_today_yes
2,L1_Location=Albany|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=Albany|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,409,283,126,105.0,True,True,L1_Location=Albany|L2_RainToday=rain_today_yes
2,L1_Location=Albury|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Albury|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,870,567,303,206.0,True,False,L1_Location=Albury|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low
2,L1_Location=Albury|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Albury|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,871,633,238,232.0,True,True,L1_Location=Albury
2,L1_Location=Albury|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Albury|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,139,102,37,58.0,True,True,L1_Location=Albury
2,L1_Location=AliceSprings|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=AliceSprings|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,2078,1461,617,509.0,True,True,L1_Location=AliceSprings|L2_RainToday=rain_today_no
2,L1_Location=AliceSprings|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=AliceSprings|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,161,114,47,36.0,True,True,L1_Location=AliceSprings|L2_RainToday=rain_today_no
2,L1_Location=BadgerysCreek|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=BadgerysCreek|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,587,408,179,164.0,True,True,L1_Location=BadgerysCreek|L2_RainToday=rain_today_no
2,L1_Location=BadgerysCreek|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=BadgerysCreek|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,1086,760,326,253.0,True,True,L1_Location=BadgerysCreek|L2_RainToday=rain_today_no
2,L1_Location=BadgerysCreek|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=BadgerysCreek|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,169,120,49,46.0,True,True,L1_Location=BadgerysCreek|L2_RainToday=rain_today_no
2,L1_Location=Ballarat|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high,L1_Location=Ballarat|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_high,402,287,115,92.0,True,True,L1_Location=Ballarat|L2_RainToday=rain_today_no
2,L1_Location=Ballarat|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Ballarat|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,518,364,154,158.0,True,True,L1_Location=Ballarat|L2_RainToday=rain_today_no
2,L1_Location=Ballarat|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Ballarat|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,861,617,244,204.0,True,True,L1_Location=Ballarat|L2_RainToday=rain_today_no
2,L1_Location=Ballarat|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Ballarat|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,2,1,1,2.0,True,True,L1_Location=Ballarat|L2_RainToday=rain_today_no
2,L1_Location=Ballarat|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high,L1_Location=Ballarat|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_high,368,261,107,74.0,True,False,L1_Location=Ballarat|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high
2,L1_Location=Ballarat|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=Ballarat|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,276,199,77,60.0,True,True,L1_Location=Ballarat|L2_RainToday=rain_today_yes
2,L1_Location=Bendigo|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Bendigo|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,943,673,270,251.0,True,True,ROOT
2,L1_Location=Bendigo|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Bendigo|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,869,625,244,206.0,True,True,ROOT
2,L1_Location=Bendigo|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Bendigo|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,162,120,42,37.0,True,True,ROOT
2,L1_Location=Brisbane|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Brisbane|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,353,240,113,95.0,True,True,L1_Location=Brisbane|L2_RainToday=rain_today_no
2,L1_Location=Brisbane|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Brisbane|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,1503,1052,451,333.0,True,True,L1_Location=Brisbane|L2_RainToday=rain_today_no
2,L1_Location=Brisbane|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Brisbane|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,110,69,41,34.0,True,True,L1_Location=Brisbane|L2_RainToday=rain_today_no
2,L1_Location=Brisbane|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,L1_Location=Brisbane|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_mid,340,230,110,95.0,True,True,L1_Location=Brisbane|L2_RainToday=rain_today_yes
2,L1_Location=Brisbane|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=Brisbane|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,211,148,63,58.0,True,True,L1_Location=Brisbane|L2_RainToday=rain_today_yes
2,L1_Location=Cairns|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Cairns|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,1298,942,356,349.0,True,True,ROOT
2,L1_Location=Cairns|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Cairns|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,303,218,85,73.0,True,True,ROOT
2,L1_Location=Cairns|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high,L1_Location=Cairns|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_high,366,263,103,88.0,True,False,L1_Location=Cairns|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high
2,L1_Location=Cairns|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,L1_Location=Cairns|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_mid,389,282,107,90.0,True,True,L1_Location=Cairns|L2_RainToday=rain_today_yes
2,L1_Location=Cairns|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=Cairns|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,8,6,2,,True,True,L1_Location=Cairns|L2_RainToday=rain_today_yes
2,L1_Location=Canberra|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Canberra|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,1030,712,318,241.0,True,True,L1_Location=Canberra|L2_RainToday=rain_today_no
2,L1_Location=Canberra|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Canberra|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,1060,736,324,269.0,True,True,L1_Location=Canberra|L2_RainToday=rain_today_no
2,L1_Location=Canberra|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Canberra|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,143,102,41,35.0,True,True,L1_Location=Canberra|L2_RainToday=rain_today_no
2,L1_Location=Cobar|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Cobar|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,1514,1025,489,391.0,True,True,L1_Location=Cobar|L2_RainToday=rain_today_no
2,L1_Location=Cobar|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Cobar|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,404,299,105,114.0,True,True,L1_Location=Cobar|L2_RainToday=rain_today_no
2,L1_Location=Cobar|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Cobar|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,140,86,54,33.0,True,True,L1_Location=Cobar|L2_RainToday=rain_today_no
2,L1_Location=CoffsHarbour|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=CoffsHarbour|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,1205,844,361,308.0,True,True,ROOT
2,L1_Location=CoffsHarbour|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=CoffsHarbour|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,439,311,128,123.0,True,True,ROOT
2,L1_Location=CoffsHarbour|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high,L1_Location=CoffsHarbour|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_high,317,232,85,101.0,True,True,L1_Location=CoffsHarbour|L2_RainToday=rain_today_yes
2,L1_Location=CoffsHarbour|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,L1_Location=CoffsHarbour|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_mid,327,235,92,95.0,True,True,L1_Location=CoffsHarbour|L2_RainToday=rain_today_yes
2,L1_Location=CoffsHarbour|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=CoffsHarbour|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,22,18,4,3.0,True,True,L1_Location=CoffsHarbour|L2_RainToday=rain_today_yes
2,L1_Location=Dartmoor|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high,L1_Location=Dartmoor|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_high,396,275,121,88.0,True,False,L1_Location=Dartmoor|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high
2,L1_Location=Dartmoor|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Dartmoor|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,306,195,111,88.0,True,True,L1_Location=Dartmoor
2,L1_Location=Dartmoor|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Dartmoor|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,817,565,252,226.0,True,True,L1_Location=Dartmoor
2,L1_Location=Dartmoor|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Dartmoor|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,71,52,19,26.0,True,True,L1_Location=Dartmoor
2,L1_Location=Dartmoor|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high,L1_Location=Dartmoor|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_high,439,308,131,102.0,True,False,L1_Location=Dartmoor|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high
2,L1_Location=Dartmoor|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=Dartmoor|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,307,213,94,73.0,True,True,L1_Location=Dartmoor|L2_RainToday=rain_today_yes
2,L1_Location=Darwin|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Darwin|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,677,467,210,184.0,True,True,L1_Location=Darwin|L2_RainToday=rain_today_no
2,L1_Location=Darwin|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Darwin|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,1093,773,320,256.0,True,True,L1_Location=Darwin|L2_RainToday=rain_today_no
2,L1_Location=Darwin|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Darwin|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,100,61,39,30.0,True,True,L1_Location=Darwin|L2_RainToday=rain_today_no
2,L1_Location=Darwin|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,L1_Location=Darwin|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_mid,385,274,111,105.0,True,True,L1_Location=Darwin
2,L1_Location=Darwin|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=Darwin|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,284,196,88,78.0,True,True,L1_Location=Darwin
2,L1_Location=GoldCoast|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=GoldCoast|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,1289,911,378,324.0,True,True,L1_Location=GoldCoast
2,L1_Location=GoldCoast|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=GoldCoast|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,435,319,116,119.0,True,True,L1_Location=GoldCoast
2,L1_Location=GoldCoast|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_high,L1_Location=GoldCoast|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_high,316,221,95,80.0,True,True,L1_Location=GoldCoast
2,L1_Location=GoldCoast|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=GoldCoast|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,289,204,85,72.0,True,True,L1_Location=GoldCoast
2,L1_Location=Hobart|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Hobart|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,432,319,113,108.0,True,True,ROOT
2,L1_Location=Hobart|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Hobart|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,1311,907,404,313.0,True,False,L1_Location=Hobart|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid
2,L1_Location=Hobart|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Hobart|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,207,134,73,50.0,True,True,ROOT
2,L1_Location=Hobart|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,L1_Location=Hobart|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_mid,359,243,116,76.0,True,True,L1_Location=Hobart|L2_RainToday=rain_today_yes
2,L1_Location=Hobart|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=Hobart|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,261,183,78,66.0,True,True,L1_Location=Hobart|L2_RainToday=rain_today_yes
2,L1_Location=Katherine|L2_RainToday=rain_today_no|L3_Humidity3pm=unknown,L1_Location=Katherine|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,unknown,532,354,178,,True,True,L1_Location=Katherine
2,L1_Location=Katherine|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Katherine|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,473,326,147,,True,True,L1_Location=Katherine
2,L1_Location=Launceston|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_high,L1_Location=Launceston|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_high,319,222,97,79.0,True,True,L1_Location=Launceston|L2_RainToday=rain_today_no
2,L1_Location=Launceston|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Launceston|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,389,278,111,92.0,True,True,L1_Location=Launceston|L2_RainToday=rain_today_no
2,L1_Location=Launceston|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Launceston|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,1167,832,335,274.0,True,True,L1_Location=Launceston|L2_RainToday=rain_today_no
2,L1_Location=Launceston|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Launceston|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,3,3,0,,True,True,L1_Location=Launceston|L2_RainToday=rain_today_no
2,L1_Location=Melbourne|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Melbourne|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,401,286,115,,True,True,L1_Location=Melbourne|L2_RainToday=rain_today_no
2,L1_Location=Melbourne|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Melbourne|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,855,600,255,,True,False,L1_Location=Melbourne|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid
2,L1_Location=Melbourne|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Melbourne|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,119,85,34,,True,True,L1_Location=Melbourne|L2_RainToday=rain_today_no
2,L1_Location=Melbourne|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,L1_Location=Melbourne|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_mid,309,224,85,,True,True,L1_Location=Melbourne|L2_RainToday=rain_today_yes
2,L1_Location=Melbourne|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=Melbourne|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,144,117,27,,True,True,L1_Location=Melbourne|L2_RainToday=rain_today_yes
2,L1_Location=MelbourneAirport|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=MelbourneAirport|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,586,443,143,144.0,True,True,L1_Location=MelbourneAirport
2,L1_Location=MelbourneAirport|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=MelbourneAirport|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,1076,756,320,301.0,True,True,L1_Location=MelbourneAirport
2,L1_Location=MelbourneAirport|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=MelbourneAirport|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,202,145,57,47.0,True,True,L1_Location=MelbourneAirport
2,L1_Location=MelbourneAirport|L2_RainToday=rain_today_yes|L3_Humidity3pm=hum_mid,L1_Location=MelbourneAirport|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,hum_mid,339,239,100,72.0,True,True,L1_Location=MelbourneAirport
2,L1_Location=MelbourneAirport|L2_RainToday=rain_today_yes|L3_Humidity3pm=others,L1_Location=MelbourneAirport|L2_RainToday=rain_today_yes,3,L3_Humidity3pm,numeric_bin,others,192,143,49,50.0,True,True,L1_Location=MelbourneAirport
2,L1_Location=Mildura|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_low,L1_Location=Mildura|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_low,1536,1099,437,360.0,True,True,L1_Location=Mildura
2,L1_Location=Mildura|L2_RainToday=rain_today_no|L3_Humidity3pm=hum_mid,L1_Location=Mildura|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,hum_mid,560,402,158,142.0,True,True,L1_Location=Mildura
2,L1_Location=Mildura|L2_RainToday=rain_today_no|L3_Humidity3pm=others,L1_Location=Mildura|L2_RainToday=rain_today_no,3,L3_Humidity3pm,numeric_bin,others,66,42,24,15.0,True,True,L1_Location=Mildura
