bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,threshold_n_samples,use_parent_threshold,parent_with_threshold,score_metric,score_value,parent_score_value,gain_value,threshold_source_bucket,is_weak,fold
L1_age=30-40|L2_job=white_collar|L3_contact=cellular,L3,L1_age=30-40|L2_job=white_collar,4019,1724,0.14456332421000248,0.1345707656612529,0.3,0.2,0.13428074245939675,0.6022727272727272,0.5371621621621622,0.6853448275862069,0.04408352668213457,0.1716937354988399,1724,False,,bac_regret,0.6467294729422857,0.6484286390387932,-0.001699166096507554,L1_age=30-40|L2_job=white_collar|L3_contact=cellular,False,2
L1_age=30-40|L2_job=white_collar|L3_contact=telephone,L3,L1_age=30-40|L2_job=white_collar,162,70,0.1111111111111111,0.07142857142857142,0.3,0.2,0.039285714285714285,0.7692307692307693,0.625,1.0,0.02857142857142857,0.11428571428571428,70,False,,bac_regret,0.9222527472527473,0.6484286390387932,0.2738241082139541,L1_age=30-40|L2_job=white_collar|L3_contact=telephone,False,2
L1_age=40-50|L2_job=blue_collar|L3_contact=OTHER,L3,L1_age=40-50|L2_job=blue_collar,929,363,0.038751345532831,0.03305785123966942,0.4,0.3,0.029614325068870524,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.011019283746556474,0.03305785123966942,363,False,,bac_regret,0.7937474982929529,0.7756329377183738,0.018114560574579053,L1_age=40-50|L2_job=blue_collar|L3_contact=OTHER,False,2
L1_age=40-50|L2_job=blue_collar|L3_contact=cellular,L3,L1_age=40-50|L2_job=blue_collar,1335,548,0.0951310861423221,0.08394160583941605,0.3,0.2,0.08348540145985402,0.6444444444444444,0.6590909090909091,0.6304347826086957,0.021897810218978103,0.08029197080291971,548,True,L1_age=40-50|L2_job=blue_collar,bac_regret,0.7068315914381194,0.7756329377183738,-0.06880134628025447,L1_age=40-50|L2_job=blue_collar,True,2
L1_age=40-50|L2_job=blue_collar|L3_contact=telephone,L3,L1_age=40-50|L2_job=blue_collar,186,67,0.053763440860215055,0.029850746268656716,0.3,0.1,0.029850746268656716,0.6666666666666666,0.5,1.0,0.029850746268656716,0.05970149253731343,67,False,,bac_regret,0.9393800229621125,0.7756329377183738,0.1637470852437387,L1_age=40-50|L2_job=blue_collar|L3_contact=telephone,False,2
L1_age=40-50|L2_job=no_income|L3_contact=OTHER,L3,L1_age=40-50|L2_job=no_income,45,18,0.022222222222222223,0.1111111111111111,0.4,0.1,,,,,,,0,True,L1_age=40-50|L2_job=no_income,bac_regret,,0.6640169581346052,,L1_age=40-50|L2_job=no_income,True,2
L1_age=40-50|L2_job=no_income|L3_contact=cellular,L3,L1_age=40-50|L2_job=no_income,140,53,0.19285714285714287,0.1509433962264151,0.3,0.2,0.11320754716981132,0.6666666666666665,0.6,0.75,0.018867924528301886,0.18867924528301888,53,False,,bac_regret,0.7173480083857442,0.6640169581346052,0.053331050251139045,L1_age=40-50|L2_job=no_income|L3_contact=cellular,False,2
L1_age=40-50|L2_job=no_income|L3_contact=others,L3,L1_age=40-50|L2_job=no_income,20,4,0.15,0.0,0.4,0.1,,,,,,,0,True,L1_age=40-50|L2_job=no_income,bac_regret,,0.6640169581346052,,L1_age=40-50|L2_job=no_income,True,2
L1_age=40-50|L2_job=retired|L3_contact=OTHER,L3,L1_age=40-50|L2_job=retired,31,19,0.0,0.0,0.3,0.2,,,,,,,0,True,L1_age=40-50,bac_regret,,0.6835114480677118,,L1_age=40-50,True,2
L1_age=40-50|L2_job=retired|L3_contact=cellular,L3,L1_age=40-50|L2_job=retired,26,13,0.07692307692307693,0.0,0.3,0.2,,,,,,,0,True,L1_age=40-50,bac_regret,,0.6835114480677118,,L1_age=40-50,True,2
