bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,use_parent_threshold,threshold_n_samples,n_all,pos_rate_all,BAC_val,AUC_val,cost_source,score_metric,score_value,parent_score_value,gain_value,is_weak,threshold_source_bucket,use_gain_weak_backoff,threshold_data_source,parent_with_threshold,n_test,pos_rate_test,BND_ratio_test,POS_Coverage_test,regret_test,fold,pos_rate
L1_age=50-60|L2_job=blue_collar,L2,L1_age=50-60,413,178,0.07990314769975787,0.056179775280898875,0.4,0.3,0.06179775280898876,0.5263157894736842,0.5555555555555556,0.5,0.011235955056179775,0.05056179775280899,False,178,1981,0.0696617869762746,0.7380952380952381,0.9315476190476191,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=blue_collar,False,val,,,,,,,2,0.0696617869762746
L1_age=<=30|L2_job=white_collar|L3_contact=cellular,L3,L1_age=<=30|L2_job=white_collar,1309,586,0.19938884644766997,0.1945392491467577,0.4,0.2,0.17363481228668942,0.6495726495726496,0.6333333333333333,0.6666666666666666,0.11262798634812286,0.20477815699658702,False,586,1895,0.19788918205804748,0.7369350282485876,0.8969112399643175,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=white_collar|L3_contact=cellular,False,val,,539.0,0.20593692022263452,0.0,0.2189239332096475,0.19805194805194806,2,0.19788918205804748
L1_age=30-40|L2_job=blue_collar|L3_contact=unknown,L3,L1_age=30-40|L2_job=blue_collar,1342,549,0.03651266766020864,0.03642987249544627,0.4,0.1,0.044626593806921674,0.4848484848484849,0.6153846153846154,0.4,0.058287795992714025,0.023679417122040074,False,549,1891,0.03648863035430989,0.6735349716446125,0.9633270321361058,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=blue_collar|L3_contact=unknown,False,val,,508.0,0.03740157480314961,0.0,0.027559055118110236,0.04970472440944882,2,0.03648863035430989
L1_age=40-50|L2_job=blue_collar|L3_contact=cellular,L3,L1_age=40-50|L2_job=blue_collar,1335,548,0.0951310861423221,0.08394160583941605,0.3,0.1,0.08759124087591241,0.6444444444444444,0.6590909090909091,0.6304347826086957,0.09306569343065693,0.08029197080291971,False,548,1883,0.09187466808284653,0.757448467001559,0.9494630174952365,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=blue_collar|L3_contact=cellular,False,val,,436.0,0.0963302752293578,0.0,0.12614678899082568,0.1095183486238532,2,0.09187466808284653
L1_age=<=30|L2_job=blue_collar,L2,L1_age=<=30,389,185,0.12339331619537275,0.10270270270270271,0.5,0.2,0.11216216216216217,0.5625,0.6923076923076923,0.47368421052631576,0.11351351351351352,0.07027027027027027,False,185,1875,0.11413333333333334,0.6796131896005073,0.9124920735573874,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=blue_collar,False,val,,,,,,,2,0.11413333333333334
L1_age=50-60|L2_job=white_collar|L3_contact=cellular,L3,L1_age=50-60|L2_job=white_collar,1246,525,0.15008025682182985,0.16952380952380952,0.2,0.1,0.14904761904761904,0.6607142857142858,0.5481481481481482,0.8314606741573034,0.08571428571428572,0.2571428571428571,False,525,1771,0.15584415584415584,0.8021982269869086,0.9170188640346356,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=white_collar|L3_contact=cellular,False,val,,436.0,0.16055045871559634,0.0,0.23623853211009174,0.14277522935779816,2,0.15584415584415584
L1_age=30-40|L2_job=white_collar|L3_contact=unknown,L3,L1_age=30-40|L2_job=white_collar,1214,534,0.036243822075782535,0.0449438202247191,0.3,0.1,0.05898876404494382,0.5098039215686274,0.48148148148148145,0.5416666666666666,0.04868913857677903,0.05056179775280899,False,534,1748,0.038901601830663615,0.7375,0.9517973856209151,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=white_collar|L3_contact=unknown,False,val,,459.0,0.05228758169934641,0.0,0.054466230936819175,0.06318082788671024,2,0.038901601830663615
L1_age=40-50|L2_job=blue_collar|L3_contact=unknown,L3,L1_age=40-50|L2_job=blue_collar,929,363,0.038751345532831,0.03305785123966942,0.4,0.3,0.029614325068870524,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.011019283746556474,0.03305785123966942,False,363,1292,0.03715170278637771,0.8233618233618234,0.9843304843304843,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=blue_collar|L3_contact=unknown,False,val,,296.0,0.02364864864864865,0.0,0.02702702702702703,0.03969594594594594,2,0.03715170278637771
L1_age=40-50|L2_job=white_collar|L3_contact=unknown,L3,L1_age=40-50|L2_job=white_collar,860,358,0.03837209302325582,0.04189944134078212,0.5,0.2,0.04539106145251397,0.5217391304347827,0.75,0.4,0.04748603351955307,0.0223463687150838,False,358,1218,0.03940886699507389,0.6810495626822157,0.9753158406219631,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=white_collar|L3_contact=unknown,False,val,,291.0,0.027491408934707903,0.0,0.01718213058419244,0.02491408934707904,2,0.03940886699507389
L1_age=<=30|L2_job=blue_collar|L3_contact=cellular,L3,L1_age=<=30|L2_job=blue_collar,732,346,0.16530054644808742,0.1531791907514451,0.5,0.2,0.125,0.6875,0.7674418604651163,0.6226415094339622,0.12427745664739884,0.12427745664739884,False,346,1078,0.1614100185528757,0.7413548844098139,0.9145469766243802,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=blue_collar|L3_contact=cellular,False,val,,258.0,0.11627906976744186,0.0,0.10852713178294573,0.16763565891472867,2,0.1614100185528757
L1_age=50-60|L2_job=blue_collar|L3_contact=cellular,L3,L1_age=50-60|L2_job=blue_collar,731,320,0.1012311901504788,0.084375,0.2,0.1,0.08203125,0.6268656716417911,0.525,0.7777777777777778,0.0625,0.125,False,320,1051,0.0960989533777355,0.8291619264315511,0.9452660851978257,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=blue_collar|L3_contact=cellular,False,val,,265.0,0.08679245283018867,0.0,0.15849056603773584,0.1018867924528302,2,0.0960989533777355
L1_age=50-60|L2_job=retired,L2,L1_age=50-60,206,92,0.09223300970873786,0.13043478260869565,0.5,0.2,0.13043478260869565,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.15217391304347827,0.06521739130434782,False,92,999,0.0990990990990991,0.6458333333333334,0.9135416666666667,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=retired,False,val,,,,,,,2,0.0990990990990991
L1_age=>60,L1,ROOT,231,123,0.4199134199134199,0.34146341463414637,0.4,0.1,0.30284552845528456,0.6530612244897959,0.5714285714285714,0.7619047619047619,0.3008130081300813,0.45528455284552843,False,123,954,0.42348008385744235,0.5537918871252204,0.7739564961787183,global_default,f1_regret_bnd,,,,False,L1_age=>60,False,val,,,,,,,2,0.42348008385744235
L1_age=30-40|L2_job=self_emp,L2,L1_age=30-40,216,90,0.08796296296296297,0.15555555555555556,0.2,0.1,0.058333333333333334,0.8148148148148148,0.8461538461538461,0.7857142857142857,0.06666666666666667,0.14444444444444443,False,90,945,0.0962962962962963,0.8599624060150376,0.9849624060150376,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=self_emp,False,val,,,,,,,2,0.0962962962962963
L1_age=<=30|L2_job=no_income,L2,L1_age=<=30,165,87,0.2545454545454545,0.26436781609195403,0.2,0.1,0.34195402298850575,0.5263157894736842,0.4411764705882353,0.6521739130434783,0.14942528735632185,0.39080459770114945,False,87,790,0.28354430379746837,0.5995244565217391,0.7350543478260869,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=no_income,False,val,,,,,,,2,0.28354430379746837
L1_age=<=30|L2_job=blue_collar|L3_contact=unknown,L3,L1_age=<=30|L2_job=blue_collar,514,209,0.04669260700389105,0.05263157894736842,0.2,0.1,0.05143540669856459,0.6666666666666667,0.6153846153846154,0.7272727272727273,0.06698564593301436,0.06220095693779904,False,209,723,0.048409405255878286,0.8207070707070707,0.9710743801652892,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=blue_collar|L3_contact=unknown,False,val,,172.0,0.06976744186046512,0.0,0.0872093023255814,0.059593023255813955,2,0.048409405255878286
L1_age=>60|L2_job=retired,L2,L1_age=>60,151,67,0.3576158940397351,0.43283582089552236,0.4,0.1,0.2835820895522388,0.716417910447761,0.631578947368421,0.8275862068965517,0.2835820895522388,0.5671641791044776,False,67,707,0.42715700141442714,0.5453720508166969,0.7840290381125227,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=retired,False,val,,,,,,,2,0.42715700141442714
L1_age=50-60|L2_job=white_collar|L3_contact=unknown,L3,L1_age=50-60|L2_job=white_collar,520,185,0.046153846153846156,0.02702702702702703,0.5,0.4,0.01756756756756757,0.7499999999999999,1.0,0.6,0.010810810810810811,0.016216216216216217,False,185,705,0.04113475177304964,0.7972222222222223,0.9888888888888888,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=white_collar|L3_contact=unknown,False,val,,174.0,0.022988505747126436,0.0,0.005747126436781609,0.034482758620689655,2,0.04113475177304964
L1_age=50-60|L2_job=blue_collar|L3_contact=unknown,L3,L1_age=50-60|L2_job=blue_collar,482,213,0.04149377593360996,0.009389671361502348,0.6,0.5,0.014084507042253521,0.5,0.5,0.5,0.004694835680751174,0.009389671361502348,False,213,695,0.031654676258992806,0.7452606635071091,0.9573459715639809,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=blue_collar|L3_contact=unknown,False,val,,153.0,0.032679738562091505,0.0,0.0,0.058823529411764705,2,0.031654676258992806
L1_age=40-50|L2_job=self_emp,L2,L1_age=40-50,140,77,0.08571428571428572,0.07792207792207792,0.2,0.1,0.09090909090909091,0.6153846153846153,0.5714285714285714,0.6666666666666666,0.03896103896103896,0.09090909090909091,False,77,691,0.07959479015918958,0.7910798122065728,0.9342723004694836,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=self_emp,False,val,,,,,,,2,0.07959479015918958
L1_age=30-40|L2_job=self_emp|L3_contact=cellular,L3,L1_age=30-40|L2_job=self_emp,471,189,0.09978768577494693,0.14285714285714285,0.2,0.1,0.12037037037037036,0.6415094339622641,0.6538461538461539,0.6296296296296297,0.07407407407407407,0.13756613756613756,False,189,660,0.11212121212121212,0.7623456790123457,0.9240969364426155,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=self_emp|L3_contact=cellular,False,val,,175.0,0.12,0.0,0.22285714285714286,0.10285714285714286,2,0.11212121212121212
L1_age=<=30|L2_job=white_collar|L3_contact=unknown,L3,L1_age=<=30|L2_job=white_collar,454,196,0.06607929515418502,0.0663265306122449,0.6,0.2,0.09056122448979592,0.2666666666666667,1.0,0.15384615384615385,0.11734693877551021,0.01020408163265306,False,196,650,0.06615384615384616,0.5359394703656999,0.8881883144178226,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=white_collar|L3_contact=unknown,False,val,,144.0,0.041666666666666664,0.0,0.013888888888888888,0.06770833333333333,2,0.06615384615384616
L1_age=<=30|L2_job=no_income|L3_contact=cellular,L3,L1_age=<=30|L2_job=no_income,419,179,0.3436754176610978,0.3407821229050279,0.2,0.1,0.30027932960893855,0.644736842105263,0.5384615384615384,0.8032786885245902,0.12849162011173185,0.5083798882681564,False,179,598,0.342809364548495,0.6516393442622951,0.7878577382606279,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=no_income|L3_contact=cellular,False,val,,135.0,0.32592592592592595,0.0,0.42962962962962964,0.3148148148148148,2,0.342809364548495
L1_age=50-60|L2_job=retired|L3_contact=cellular,L3,L1_age=50-60|L2_job=retired,414,172,0.11835748792270531,0.13953488372093023,0.4,0.2,0.13226744186046513,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.09883720930232558,0.12790697674418605,False,172,586,0.12457337883959044,0.7274774774774775,0.9197635135135135,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=retired|L3_contact=cellular,False,val,,136.0,0.19117647058823528,0.0,0.125,0.17095588235294118,2,0.12457337883959044
L1_age=30-40|L2_job=no_income,L2,L1_age=30-40,125,55,0.152,0.14545454545454545,0.3,0.1,0.1590909090909091,0.631578947368421,0.5454545454545454,0.75,0.16363636363636364,0.2,False,55,523,0.16634799235181644,0.7367021276595744,0.8563829787234043,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=no_income,False,val,,,,,,,2,0.16634799235181644
L1_age=50-60|L2_job=self_emp,L2,L1_age=50-60,114,57,0.07017543859649122,0.05263157894736842,0.4,0.3,0.04824561403508772,0.5714285714285715,0.5,0.6666666666666666,0.03508771929824561,0.07017543859649122,False,57,469,0.05543710021321962,0.8055555555555556,0.9567901234567902,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=self_emp,False,val,,,,,,,2,0.05543710021321962
L1_age=>60|L2_job=retired|L3_contact=cellular,L3,L1_age=>60|L2_job=retired,321,148,0.42679127725856697,0.5135135135135135,0.2,0.1,0.2972972972972973,0.7319587628865979,0.6016949152542372,0.9342105263157895,0.10135135135135136,0.7972972972972973,False,148,469,0.4541577825159915,0.564327485380117,0.7072368421052632,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=retired|L3_contact=cellular,False,val,,114.0,0.45614035087719296,0.0,0.7280701754385965,0.32456140350877194,2,0.4541577825159915
L1_age=40-50|L2_job=self_emp|L3_contact=cellular,L3,L1_age=40-50|L2_job=self_emp,307,136,0.09446254071661238,0.10294117647058823,0.2,0.1,0.11213235294117647,0.5806451612903226,0.5294117647058824,0.6428571428571429,0.051470588235294115,0.125,False,136,443,0.09706546275395034,0.7681498829039812,0.9238875878220141,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=self_emp|L3_contact=cellular,False,val,,111.0,0.10810810810810811,0.0,0.17117117117117117,0.13288288288288289,2,0.09706546275395034
L1_age=30-40|L2_job=no_income|L3_contact=cellular,L3,L1_age=30-40|L2_job=no_income,235,122,0.22127659574468084,0.18032786885245902,0.5,0.2,0.15778688524590165,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.1557377049180328,0.18032786885245902,False,122,357,0.20728291316526612,0.7131818181818181,0.9,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=no_income|L3_contact=cellular,False,val,,75.0,0.18666666666666668,0.0,0.13333333333333333,0.20666666666666667,2,0.20728291316526612
L1_age=50-60|L2_job=retired|L3_contact=unknown,L3,L1_age=50-60|L2_job=retired,215,104,0.05116279069767442,0.04807692307692308,0.5,0.2,0.04326923076923077,0.5714285714285715,1.0,0.4,0.08653846153846154,0.019230769230769232,False,104,319,0.050156739811912224,0.6696969696969697,0.9696969696969697,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=retired|L3_contact=unknown,False,val,,82.0,0.036585365853658534,0.0,0.04878048780487805,0.012195121951219513,2,0.050156739811912224
L1_age=<=30|L2_job=self_emp,L2,L1_age=<=30,61,42,0.04918032786885246,0.21428571428571427,0.2,0.1,0.07142857142857142,0.8421052631578948,0.8,0.8888888888888888,0.07142857142857142,0.23809523809523808,False,42,282,0.1524822695035461,0.8838383838383839,0.9595959595959596,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=self_emp,False,val,,,,,,,2,0.1524822695035461
L1_age=40-50|L2_job=no_income,L2,L1_age=40-50,75,37,0.18666666666666668,0.16216216216216217,0.2,0.1,0.033783783783783786,0.9090909090909091,1.0,0.8333333333333334,0.05405405405405406,0.13513513513513514,False,37,280,0.14642857142857144,0.9005376344086022,1.0,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=no_income,False,val,,,,,,,2,0.14642857142857144
L1_age=50-60|L2_job=self_emp|L3_contact=cellular,L3,L1_age=50-60|L2_job=self_emp,192,83,0.08333333333333333,0.024096385542168676,0.5,0.3,0.024096385542168676,0.6666666666666666,0.5,1.0,0.024096385542168676,0.04819277108433735,False,83,275,0.06545454545454546,0.9753086419753086,0.9814814814814815,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=self_emp|L3_contact=cellular,False,val,,70.0,0.12857142857142856,0.0,0.04285714285714286,0.2,2,0.06545454545454546
L1_age=50-60|L2_job=white_collar|L3_contact=telephone,L3,L1_age=50-60|L2_job=white_collar,189,85,0.09523809523809523,0.12941176470588237,0.2,0.1,0.11764705882352941,0.6428571428571428,0.5294117647058824,0.8181818181818182,0.058823529411764705,0.2,False,85,274,0.10583941605839416,0.828009828009828,0.9312039312039312,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=white_collar|L3_contact=telephone,False,val,,71.0,0.1267605633802817,0.0,0.23943661971830985,0.1267605633802817,2,0.10583941605839416
L1_age=40-50|L2_job=blue_collar|L3_contact=telephone,L3,L1_age=40-50|L2_job=blue_collar,186,67,0.053763440860215055,0.029850746268656716,0.3,0.1,0.029850746268656716,0.6666666666666666,0.5,1.0,0.029850746268656716,0.05970149253731343,False,67,253,0.04743083003952569,0.9692307692307692,0.9692307692307692,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=blue_collar|L3_contact=telephone,False,val,,61.0,0.08196721311475409,0.0,0.04918032786885246,0.12704918032786885,2,0.04743083003952569
L1_age=30-40|L2_job=self_emp|L3_contact=unknown,L3,L1_age=30-40|L2_job=self_emp,170,81,0.023529411764705882,0.08641975308641975,0.4,0.2,0.037037037037037035,0.8333333333333333,1.0,0.7142857142857143,0.07407407407407407,0.06172839506172839,False,81,251,0.043824701195219126,0.8301158301158301,0.9903474903474904,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=self_emp|L3_contact=unknown,False,val,,59.0,0.03389830508474576,0.0,0.0,0.0423728813559322,2,0.043824701195219126
L1_age=40-50|L2_job=white_collar|L3_contact=telephone,L3,L1_age=40-50|L2_job=white_collar,178,70,0.1404494382022472,0.15714285714285714,0.3,0.1,0.10714285714285714,0.7200000000000001,0.6428571428571429,0.8181818181818182,0.05714285714285714,0.2,False,70,248,0.14516129032258066,0.8412942989214176,0.938366718027735,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=white_collar|L3_contact=telephone,False,val,,67.0,0.04477611940298507,0.0,0.04477611940298507,0.07462686567164178,2,0.14516129032258066
L1_age=50-60|L2_job=blue_collar|L3_contact=telephone,L3,L1_age=50-60|L2_job=blue_collar,169,66,0.04142011834319527,0.12121212121212122,0.2,0.1,0.10606060606060606,0.6666666666666667,0.5384615384615384,0.875,0.030303030303030304,0.19696969696969696,False,66,235,0.06382978723404255,0.8685344827586207,0.9288793103448276,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=blue_collar|L3_contact=telephone,False,val,,54.0,0.018518518518518517,0.0,0.09259259259259259,0.06481481481481481,2,0.06382978723404255
L1_age=30-40|L2_job=white_collar|L3_contact=telephone,L3,L1_age=30-40|L2_job=white_collar,162,70,0.1111111111111111,0.07142857142857142,0.3,0.1,0.04642857142857143,0.7692307692307693,0.625,1.0,0.05714285714285714,0.11428571428571428,False,70,232,0.09913793103448276,0.9461538461538461,0.9815384615384616,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=white_collar|L3_contact=telephone,False,val,,63.0,0.1111111111111111,0.0,0.19047619047619047,0.12301587301587301,2,0.09913793103448276
L1_age=>60|L2_job=retired|L3_contact=telephone,L3,L1_age=>60|L2_job=retired,159,68,0.39622641509433965,0.38235294117647056,0.4,0.1,0.3014705882352941,0.6440677966101696,0.5757575757575758,0.7307692307692307,0.27941176470588236,0.4852941176470588,False,68,227,0.3920704845814978,0.5558608058608059,0.7472527472527473,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=retired|L3_contact=telephone,False,val,,54.0,0.3888888888888889,0.0,0.35185185185185186,0.24537037037037038,2,0.3920704845814978
L1_age=30-40|L2_job=blue_collar|L3_contact=telephone,L3,L1_age=30-40|L2_job=blue_collar,153,60,0.06535947712418301,0.08333333333333333,0.4,0.2,0.07083333333333333,0.6666666666666665,0.75,0.6,0.05,0.06666666666666667,False,60,213,0.07042253521126761,0.7727272727272727,0.9636363636363636,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=blue_collar|L3_contact=telephone,False,val,,49.0,0.061224489795918366,0.0,0.061224489795918366,0.0663265306122449,2,0.07042253521126761
L1_age=50-60|L2_job=no_income,L2,L1_age=50-60,53,31,0.1509433962264151,0.22580645161290322,0.2,0.1,0.13709677419354838,0.6666666666666666,0.625,0.7142857142857143,0.06451612903225806,0.25806451612903225,False,31,210,0.1619047619047619,0.7946428571428572,0.9226190476190477,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=no_income,False,val,,,,,,,2,0.1619047619047619
L1_age=<=30|L2_job=self_emp|L3_contact=cellular,L3,L1_age=<=30|L2_job=self_emp,147,59,0.16326530612244897,0.1694915254237288,0.2,0.1,0.07627118644067797,0.8333333333333333,0.7142857142857143,1.0,0.1016949152542373,0.23728813559322035,False,59,206,0.1650485436893204,0.8979591836734694,0.9755102040816327,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=self_emp|L3_contact=cellular,False,val,,77.0,0.22077922077922077,0.0,0.3116883116883117,0.1461038961038961,2,0.1650485436893204
L1_age=40-50|L2_job=self_emp|L3_contact=unknown,L3,L1_age=40-50|L2_job=self_emp,128,69,0.03125,0.057971014492753624,0.4,0.2,0.05434782608695652,0.6666666666666666,1.0,0.5,0.057971014492753624,0.028985507246376812,False,69,197,0.04060913705583756,0.726923076923077,0.9692307692307692,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=self_emp|L3_contact=unknown,False,val,,58.0,0.034482758620689655,0.0,0.0,0.03879310344827586,2,0.04060913705583756
L1_age=40-50|L2_job=no_income|L3_contact=cellular,L3,L1_age=40-50|L2_job=no_income,140,53,0.19285714285714287,0.1509433962264151,0.4,0.2,0.1320754716981132,0.5714285714285715,0.6666666666666666,0.5,0.09433962264150944,0.11320754716981132,False,53,193,0.18134715025906736,0.7055555555555555,0.9027777777777777,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=no_income|L3_contact=cellular,False,val,,45.0,0.1111111111111111,0.0,0.17777777777777778,0.11666666666666667,2,0.18134715025906736
L1_age=50-60|L2_job=self_emp|L3_contact=unknown,L3,L1_age=50-60|L2_job=self_emp,98,50,0.030612244897959183,0.02,0.4,0.2,0.0,1.0,1.0,1.0,0.0,0.02,False,50,148,0.02702702702702703,1.0,1.0,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=self_emp|L3_contact=unknown,False,val,,37.0,0.05405405405405406,0.0,0.0,0.08108108108108109,2,0.02702702702702703
L1_age=50-60|L2_job=no_income|L3_contact=cellular,L3,L1_age=50-60|L2_job=no_income,98,47,0.22448979591836735,0.19148936170212766,0.2,0.1,0.10106382978723404,0.761904761904762,0.6666666666666666,0.8888888888888888,0.0851063829787234,0.2553191489361702,False,47,145,0.21379310344827587,0.8523391812865497,0.9444444444444444,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=no_income|L3_contact=cellular,False,val,,34.0,0.2647058823529412,0.0,0.3235294117647059,0.2867647058823529,2,0.21379310344827587
L1_age=30-40|L2_job=no_income|L3_contact=unknown,L3,L1_age=30-40|L2_job=no_income,94,37,0.07446808510638298,0.02702702702702703,0.4,0.3,0.02027027027027027,0.6666666666666666,0.5,1.0,0.0,0.05405405405405406,False,37,131,0.061068702290076333,0.9861111111111112,0.9722222222222222,global_default,f1_regret_bnd,,,,False,L1_age=30-40|L2_job=no_income|L3_contact=unknown,False,val,,32.0,0.03125,0.0,0.0,0.0625,2,0.061068702290076333
L1_age=>60|L2_job=white_collar,L2,L1_age=>60,43,29,0.3953488372093023,0.3103448275862069,0.4,0.1,0.33620689655172414,0.6086956521739131,0.5,0.7777777777777778,0.2413793103448276,0.4827586206896552,False,29,129,0.4263565891472868,0.5638888888888889,0.6666666666666667,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=white_collar,False,val,,,,,,,2,0.4263565891472868
L1_age=<=30|L2_job=no_income|L3_contact=unknown,L3,L1_age=<=30|L2_job=no_income,80,33,0.0125,0.06060606060606061,0.2,0.1,0.09090909090909091,0.5,0.5,0.5,0.030303030303030304,0.06060606060606061,False,33,113,0.02654867256637168,0.717741935483871,0.9516129032258065,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=no_income|L3_contact=unknown,False,val,,31.0,0.0,0.0,0.03225806451612903,0.024193548387096774,2,0.02654867256637168
L1_age=>60|L2_job=white_collar|L3_contact=cellular,L3,L1_age=>60|L2_job=white_collar,81,25,0.49382716049382713,0.32,0.4,0.1,0.31,0.6363636363636364,0.5,0.875,0.28,0.56,False,25,106,0.4528301886792453,0.5551470588235294,0.6544117647058824,global_default,f1_regret_bnd,,,,False,L1_age=>60|L2_job=white_collar|L3_contact=cellular,False,val,,25.0,0.4,0.0,0.4,0.33,2,0.4528301886792453
L1_age=40-50|L2_job=retired,L2,L1_age=40-50,40,33,0.1,0.0,0.4,0.3,0.04473684210526316,0.5714285714285715,0.6666666666666666,0.5,0.031578947368421054,0.031578947368421054,False,95,95,0.042105263157894736,0.7335164835164836,0.9807692307692308,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=retired,False,all,,,,,,,2,0.042105263157894736
L1_age=50-60|L2_job=retired|L3_contact=telephone,L3,L1_age=50-60|L2_job=retired,60,34,0.13333333333333333,0.058823529411764705,0.4,0.3,0.04411764705882353,0.6666666666666666,0.5,1.0,0.0,0.11764705882352941,False,34,94,0.10638297872340426,0.96875,0.96875,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=retired|L3_contact=telephone,False,val,,20.0,0.35,0.0,0.25,0.2875,2,0.10638297872340426
L1_age=40-50|L2_job=unknown,L2,L1_age=40-50,58,22,0.06896551724137931,0.13636363636363635,0.6,0.2,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.045454545454545456,0.13636363636363635,False,22,80,0.0875,0.7807017543859649,0.9122807017543859,global_default,f1_regret_bnd,,,,False,L1_age=40-50|L2_job=unknown,False,val,,,,,,,2,0.0875
L1_age=<=30|L2_job=no_income|L3_contact=telephone,L3,L1_age=<=30|L2_job=no_income,54,25,0.14814814814814814,0.32,0.2,0.1,0.32,0.5882352941176471,0.5555555555555556,0.625,0.04,0.36,False,25,79,0.20253164556962025,0.6948529411764706,0.8161764705882353,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=no_income|L3_contact=telephone,False,val,,16.0,0.1875,0.0,0.3125,0.09375,2,0.20253164556962025
L1_age=50-60|L2_job=unknown,L2,L1_age=50-60,49,29,0.10204081632653061,0.10344827586206896,0.2,0.1,0.11206896551724138,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.06896551724137931,0.10344827586206896,False,29,78,0.10256410256410256,0.7756410256410255,0.9230769230769231,global_default,f1_regret_bnd,,,,False,L1_age=50-60|L2_job=unknown,False,val,,,,,,,2,0.10256410256410256
L1_age=<=30|L2_job=white_collar|L3_contact=telephone,L3,L1_age=<=30|L2_job=white_collar,52,25,0.11538461538461539,0.04,0.4,0.3,0.06,0.5,0.3333333333333333,1.0,0.0,0.12,False,25,77,0.09090909090909091,0.9583333333333333,0.9166666666666666,global_default,f1_regret_bnd,,,,False,L1_age=<=30|L2_job=white_collar|L3_contact=telephone,False,val,,20.0,0.2,0.0,0.15,0.15,2,0.09090909090909091
