model,Precision_mean,Precision_std,Recall_mean,Recall_std,F1_mean,F1_std,BAC_mean,BAC_std,AUC_mean,AUC_std,MCC_mean,MCC_std,Kappa_mean,Kappa_std,BND_ratio_mean,BND_ratio_std,POS_Coverage_mean,POS_Coverage_std,Regret_mean,Regret_std
BTTWD,0.5480807117443408,0.009320973656032317,0.7322707738311338,0.01477045809599526,0.6268898056372241,0.010255089301744569,0.8261323627081036,0.007536268549629042,0.9328039920455623,0.00412492609594326,0.5772941694863063,0.01204528668957638,0.569252283638071,0.01177265772985874,0.05018692548660884,0.004988363055651657,0.13961206947474505,0.0028735389873682862,0.1138495534483761,0.004632887716751745
LogReg,0.623768950292322,0.018441444504410542,0.43656458965614064,0.014859048999503424,0.5132407108800727,0.008340419803535578,0.7007731610313599,0.006166942936433118,0.9066318333403952,0.004967834662536887,0.47063102787734534,0.008158933210757403,0.4613572442999043,0.008427590650313111,0.0,0.0,,,0.15501767428704502,0.002173000473955105
KNN,0.5604511535135716,0.013461934416983644,0.5080357254633346,0.006212613567648976,0.5328669476256196,0.007157493313786792,0.7275913073667107,0.0032101075066507654,0.8770796575367577,0.005039689874328006,0.47515422265014057,0.008858145247824594,0.4743784342761609,0.008585410447302143,0.0,0.0,,,0.1501073369552921,0.002215088692133113
XGBoost,0.6063814687049421,0.010676861741353547,0.6038901695957993,0.013178623331652496,0.605067260527643,0.01026241034325964,0.7759693920222419,0.006619161022368772,0.9352389145054509,0.003093320881754512,0.5529130713960464,0.011429250484035001,0.5528730694278409,0.011455209074095363,0.0,0.0,,,0.127081957928013,0.0032867277708551767
