bucket_id,parent_id,level,n_train,n_val,BAC,F1,AUC,Regret,BND_ratio,POS_coverage,score_metric,score_value,parent_score_value,gain_value,is_weak,threshold_source_bucket
ROOT,,0,7593,3254,0.7948509849840958,0.6613272311212814,0.9463196005329815,0.10287338660110633,0.09711124769514444,0.14904732636754764,f1_regret_bnd,0.46134259682503065,-0.11321537185512856,0.5745579686801592,False,ROOT
L1_age=30-40,ROOT,1,2970,1320,0.762361490993488,0.6131386861313869,0.9298180422639026,0.10075757575757575,0.05227272727272727,0.10227272727272728,f1_regret_bnd,0.46010838310108393,0.46134259682503065,-0.00123421372394672,True,ROOT
L1_age=40-50,ROOT,1,1895,848,0.8433419954327113,0.6439024390243903,0.9518072289156626,0.08814858490566038,0.041273584905660375,0.14386792452830188,f1_regret_bnd,0.5144802692130696,0.46134259682503065,0.053137672388038903,False,L1_age=40-50
L1_age=50-60,ROOT,1,1374,582,0.7250380788799948,0.6296296296296295,0.9547914573678582,0.09450171821305842,0.12027491408934708,0.08419243986254296,f1_regret_bnd,0.414852997327224,0.46134259682503065,-0.04648959949780662,True,ROOT
L1_age=<=30,ROOT,1,1183,497,0.7673510780173372,0.6359447004608294,0.879528784174261,0.17404426559356137,0.09859154929577464,0.2595573440643863,f1_regret_bnd,0.36330888557149343,0.46134259682503065,-0.09803371125353721,True,ROOT
L1_age=>60,ROOT,1,195,97,0.6092774308652988,0.6486486486486486,0.6605709188224799,0.3427835051546392,0.061855670103092786,0.7525773195876289,f1_regret_bnd,0.2440094733909166,0.46134259682503065,-0.21733312343411404,True,ROOT
L1_age=30-40|L2_job=blue_collar,L1_age=30-40,2,1007,438,0.7199220134704005,0.5538461538461538,0.9376107763204538,0.09018264840182648,0.0593607305936073,0.0684931506849315,f1_regret_bnd,0.40430277485071997,0.46010838310108393,-0.05580560825036396,True,ROOT
L1_age=30-40|L2_job=no_income,L1_age=30-40,2,117,55,0.6258503401360545,0.3636363636363636,0.8741496598639455,0.17272727272727273,0.03636363636363636,0.09090909090909091,f1_regret_bnd,0.15454545454545449,0.46010838310108393,-0.30556292855562944,True,ROOT
L1_age=30-40|L2_job=retired,L1_age=30-40,2,16,16,0.9838709677419355,1.0,1.0,0.0078125,0.03125,0.03125,f1_regret_bnd,,0.46010838310108393,,True,ROOT
L1_age=30-40|L2_job=self_emp,L1_age=30-40,2,215,92,0.8815126050420168,0.6666666666666665,0.9294117647058824,0.07065217391304347,0.03260869565217391,0.11956521739130435,f1_regret_bnd,0.5634057971014491,0.46010838310108393,0.10329741400036518,False,L1_age=30-40|L2_job=self_emp
L1_age=30-40|L2_job=unknown,L1_age=30-40,2,23,17,0.8571428571428572,0.8000000000000002,0.9885714285714285,0.05625,0.075,0.125,f1_regret_bnd,,0.46010838310108393,,True,ROOT
L1_age=30-40|L2_job=white_collar,L1_age=30-40,2,1620,710,0.7618062317429406,0.6,0.9309274586173322,0.10774647887323943,0.054929577464788736,0.11549295774647887,f1_regret_bnd,0.43732394366197186,0.46010838310108393,-0.02278443943911207,True,ROOT
L1_age=40-50|L2_job=blue_collar,L1_age=40-50,2,709,303,0.8093639575971732,0.6511627906976744,0.9697879858657243,0.05693069306930693,0.0627062706270627,0.07590759075907591,f1_regret_bnd,0.5315258270013047,0.5144802692130696,0.017045557788235133,False,L1_age=40-50|L2_job=blue_collar
L1_age=40-50|L2_job=no_income,L1_age=40-50,2,77,44,0.8603174603174604,0.823529411764706,0.9555555555555556,0.09090909090909091,0.045454545454545456,0.18181818181818182,f1_regret_bnd,0.6871657754010696,0.5144802692130696,0.17268550618800005,False,L1_age=40-50|L2_job=no_income
L1_age=40-50|L2_job=retired,L1_age=40-50,2,37,30,0.8821428571428571,0.8000000000000002,0.988095238095238,0.025280898876404494,0.033707865168539325,0.056179775280898875,f1_regret_bnd,,0.5144802692130696,,True,L1_age=40-50
L1_age=40-50|L2_job=self_emp,L1_age=40-50,2,146,81,0.8205128205128205,0.5714285714285715,0.9829059829059829,0.030864197530864196,0.012345679012345678,0.04938271604938271,f1_regret_bnd,0.5282186948853616,0.5144802692130696,0.013738425672291998,False,L1_age=40-50|L2_job=self_emp
L1_age=40-50|L2_job=unknown,L1_age=40-50,2,59,23,0.975,1.0,1.0,0.010869565217391304,0.043478260869565216,0.13043478260869565,f1_regret_bnd,0.9456521739130435,0.5144802692130696,0.4311719046999739,False,L1_age=40-50|L2_job=unknown
L1_age=40-50|L2_job=white_collar,L1_age=40-50,2,942,397,0.8119382964453387,0.6530612244897959,0.9488933601609658,0.09382871536523929,0.08060453400503778,0.14105793450881612,f1_regret_bnd,0.4786279751195188,0.5144802692130696,-0.03585229409355073,True,L1_age=40-50
L1_age=50-60|L2_job=blue_collar,L1_age=50-60,2,417,173,0.7539877300613497,0.631578947368421,0.9662576687116564,0.05346820809248555,0.09248554913294797,0.05202312138728324,f1_regret_bnd,0.4856251901429875,0.414852997327224,0.07077219281576347,False,L1_age=50-60|L2_job=blue_collar
L1_age=50-60|L2_job=no_income,L1_age=50-60,2,54,56,0.7613636363636364,0.6666666666666665,0.8863636363636364,0.1875,0.08928571428571429,0.26785714285714285,f1_regret_bnd,0.3898809523809522,0.414852997327224,-0.02497204494627181,True,ROOT
L1_age=50-60|L2_job=retired,L1_age=50-60,2,211,84,0.8680555555555556,0.7692307692307692,0.9710648148148149,0.06845238095238096,0.05952380952380952,0.16666666666666666,f1_regret_bnd,0.6412545787545787,0.414852997327224,0.22640158142735467,False,L1_age=50-60|L2_job=retired
